state_id,state_label,source_family,mesh_level,stage_id,vbg_v,vtg_v,vds_v,region,element_index,node0_index,node1_index,node2_index,x0_cm,y0_cm,x1_cm,y1_cm,x2_cm,y2_cm,centroid_x_cm,centroid_y_cm,centroid_x_um,centroid_y_nm,electron_current_density_x_en0_a_per_cm2,electron_current_density_x_en1_a_per_cm2,electron_current_density_x_en2_a_per_cm2,electron_current_density_y_en0_a_per_cm2,electron_current_density_y_en1_a_per_cm2,electron_current_density_y_en2_a_per_cm2,electron_current_density_x_a_per_cm2,electron_current_density_y_a_per_cm2,electron_current_density_magnitude_a_per_cm2,mean_element_node_current_density_magnitude_a_per_cm2,maximum_element_node_current_density_magnitude_a_per_cm2,projection_method
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,565,291,292,324,0.0002,5.025e-06,0.0002,5.1e-06,0.00022500000000000002,5.025e-06,0.00020833333333333335,5.05e-06,2.0833333333333335,50.5,-27.279616410887634,-24.028901923866375,-24.02890192386638,3.2506676276277786,-4.685939347343659e-05,-4.685939347343659e-05,-25.112473419540127,1.0835246362802773,25.135837898994648,25.176804684727326,27.472610206357842,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,566,291,323,324,0.0002,5.025e-06,0.00022500000000000002,4.95e-06,0.00022500000000000002,5.025e-06,0.00021666666666666668,5e-06,2.166666666666667,50.00000000000001,-24.02890192386638,-24.028901923866375,-21.410439360402865,-5.574594112995993e-05,-5.5745941129959936e-05,-2.618518309404642,-23.15608106937854,-0.8728766004289672,23.172526924166203,23.209257531586843,24.02890192393104,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,567,292,293,325,0.0002,5.1e-06,0.0002,5.1750000000000004e-06,0.00022500000000000002,5.1e-06,0.00020833333333333335,5.125e-06,2.0833333333333335,51.25,-36.0888715360575,-31.157676725207793,-31.15767672520779,4.931159215201664,-3.559564805048398e-05,-3.559564805048398e-05,-32.80140832882436,1.643696007968521,32.84256574813971,32.91318738591317,36.42420870728326,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,568,292,324,325,0.0002,5.1e-06,0.00022500000000000002,5.025e-06,0.00022500000000000002,5.1e-06,0.00021666666666666668,5.0750000000000005e-06,2.166666666666667,50.75000000000001,-31.15767672520779,-31.157676725207793,-27.300938768281892,-4.688020114247198e-05,-4.688020114247198e-05,-3.8567848371270412,-29.872097406232495,-1.285626199176442,29.899749801151362,29.962456366257626,31.15767672524306,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,569,293,294,326,0.0002,5.1750000000000004e-06,0.0002,5.2500000000000006e-06,0.00022500000000000002,5.1750000000000004e-06,0.00020833333333333335,5.2e-06,2.0833333333333335,52.0,-50.141212893616185,-42.13877121731581,-42.13877121731581,8.002419969614568,-2.1706685811092396e-05,-2.1706685811092396e-05,-44.806251776082604,2.6674588520809817,44.88558270702577,45.01777454272359,50.77578119352796,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,570,293,325,326,0.0002,5.1750000000000004e-06,0.00022500000000000002,5.1e-06,0.00022500000000000002,5.1750000000000004e-06,0.00021666666666666668,5.150000000000001e-06,2.166666666666667,51.50000000000001,-42.13877121731581,-42.13877121731581,-36.1217162853343,-3.561175046772744e-05,-3.561175046772744e-05,-6.017090543731974,-40.13308623998864,-2.005720589077636,40.18317466586999,40.29899587482461,42.13877121733086,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,571,294,295,327,0.0002,5.2500000000000006e-06,0.0002,5.325e-06,0.00022500000000000002,5.2500000000000006e-06,0.00020833333333333335,5.275e-06,2.0833333333333335,52.75,-74.59557331749961,-60.33942544598274,-60.33942544598274,14.256141992252475,-5.879264394580473e-06,-5.879264394580473e-06,-65.09147473648837,4.752043411241229,65.26470715442784,65.54149017856452,75.94561964372748,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,572,294,326,327,0.0002,5.2500000000000006e-06,0.00022500000000000002,5.1750000000000004e-06,0.00022500000000000002,5.2500000000000006e-06,0.00021666666666666668,5.225000000000001e-06,2.166666666666667,52.25000000000001,-60.33942544598274,-60.33942544598274,-50.19565154039574,-2.1717978415393005e-05,-2.1717978415393005e-05,-10.14379562356542,-56.95816747745374,-3.3812796865074173,57.05844279953718,57.29640054497944,60.33942544598665,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,573,295,296,328,0.0002,5.325e-06,0.0002,5.4e-06,0.00022500000000000002,5.325e-06,0.00020833333333333335,5.3500000000000004e-06,2.0833333333333335,53.50000000000001,-122.91726394165202,-93.7830482337897,-93.78304823378971,29.134222893304596,7.185442292017598e-06,7.185442292017598e-06,-103.4944534697438,9.711412421396394,103.94909056946778,104.6296412841379,126.32282738483374,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,574,295,327,328,0.0002,5.325e-06,0.00022500000000000002,5.2500000000000006e-06,0.00022500000000000002,5.325e-06,0.00021666666666666668,5.3e-06,2.166666666666667,53.0,-93.78304823378971,-93.7830482337897,-74.69560409353743,-5.880100883787926e-06,-5.880100883787927e-06,-19.087450020353174,-87.42056685370562,-6.362487260184981,87.65179264087661,88.22063570455703,93.7830482337899,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,575,296,328,329,0.0002,5.4e-06,0.00022500000000000002,5.325e-06,0.00022500000000000002,5.4e-06,0.00021666666666666668,5.374999999999999e-06,2.166666666666667,53.74999999999999,-165.6146898656927,-165.6146898656927,-123.13211431545143,7.177077399943073e-06,7.177077399943073e-06,-42.48256837316387,-151.4538313489456,-14.16085133966969,152.11440675011386,153.82802570612216,165.61468986569284,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,576,297,298,330,0.00022500000000000002,3e-06,0.00022500000000000002,3.075e-06,0.00025,3e-06,0.00023333333333333336,3.0250000000000003e-06,2.3333333333333335,30.250000000000004,-2.008985087280334,-1.975870019872653,-1.975870019872653,0.03311154428709358,-3.5231205877099928e-06,-3.523120587709993e-06,-1.9869083756752133,0.011034832681972721,1.986939017901816,1.9869993254082052,2.0092579364730274,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,577,298,299,331,0.00022500000000000002,3.075e-06,0.00022500000000000002,3.1500000000000003e-06,0.00025,3.075e-06,0.00023333333333333336,3.1000000000000004e-06,2.3333333333333335,31.000000000000004,-2.0797131382660017,-2.0430782505326768,-2.0430782505326768,0.03662464556137503,-1.0242171950417273e-05,-1.0242171950417275e-05,-2.0552898797771184,0.012201387072491398,2.0553260966962723,2.055397367429226,2.0800356011709793,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,578,298,330,331,0.00022500000000000002,3.075e-06,0.00025,3e-06,0.00025,3.075e-06,0.0002416666666666667,3.05e-06,2.416666666666667,30.5,-2.0430782505326768,-2.0430782505326768,-2.009186108901415,-3.5211086024385523e-06,-3.521108602438552e-06,-0.033895662739864114,-2.031780869988923,-0.01130090165235633,2.0318122979328335,2.031876168464566,2.043078250535711,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,579,299,300,332,0.00022500000000000002,3.1500000000000003e-06,0.00022500000000000002,3.225e-06,0.00025,3.1500000000000003e-06,0.00023333333333333336,3.1750000000000005e-06,2.3333333333333335,31.750000000000004,-2.158036394704617,-2.1174762366911852,-2.1174762366911852,0.040543514599244004,-1.6643414187730096e-05,-1.6643414187730096e-05,-2.1309962893623293,0.013503409256956181,2.131039072222182,2.1311232282254813,2.1584172111632545,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,580,299,331,332,0.00022500000000000002,3.1500000000000003e-06,0.00025,3.075e-06,0.00025,3.1500000000000003e-06,0.0002416666666666667,3.125e-06,2.416666666666667,31.25,-2.1174762366911852,-2.1174762366911852,-2.0799356646304723,-1.0237201211328066e-05,-1.0237201211328066e-05,-0.03755080926192421,-2.1049627126709476,-0.012523761221448956,2.1049999682494454,2.1050756928162393,2.1174762367159317,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,581,300,301,333,0.00022500000000000002,3.225e-06,0.00022500000000000002,3.3e-06,0.00025,3.225e-06,0.00023333333333333336,3.25e-06,2.3333333333333335,32.5,-2.2448595469896193,-2.1999010343722407,-2.1999010343722407,0.04493577771478609,-2.2734902592689855e-05,-2.2734902592689855e-05,-2.2148872052447004,0.014963435969866901,2.2149377499994674,2.215037104967624,2.2453092459234365,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,582,300,332,333,0.00022500000000000002,3.225e-06,0.00025,3.1500000000000003e-06,0.00025,3.225e-06,0.0002416666666666667,3.2e-06,2.416666666666667,32.0,-2.1999010343722407,-2.1999010343722407,-2.158282929472179,-1.6636354676274232e-05,-1.6636354676274232e-05,-0.04163474125473834,-2.186028332738887,-0.013889337988030296,2.1860724565409315,2.186162180728361,2.1999010344351455,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,583,301,302,334,0.00022500000000000002,3.3e-06,0.00022500000000000002,3.3750000000000003e-06,0.00025,3.3e-06,0.00023333333333333336,3.325e-06,2.3333333333333335,33.25,-2.3412413213332313,-2.2913302955414387,-2.2913302955414387,0.04988250286748009,-2.8522924312938603e-05,-2.85229243129386e-05,-2.3079673041387028,0.016608485672951406,2.3080270619664796,2.3081444169813614,2.341772659506148,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,584,301,333,334,0.00022500000000000002,3.3e-06,0.00025,3.225e-06,0.00025,3.3e-06,0.0002416666666666667,3.275e-06,2.416666666666667,32.75,-2.2913302955414387,-2.2913302955414387,-2.245133014345981,-2.2726543418803268e-05,-2.2726543418803268e-05,-0.04622000773887667,-2.2759312018096196,-0.015421820275238092,2.2759834507111822,2.2760897717632513,2.2913302956541455,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,585,302,303,335,0.00022500000000000002,3.3750000000000003e-06,0.00022500000000000002,3.45e-06,0.00025,3.3750000000000003e-06,0.00023333333333333336,3.4e-06,2.3333333333333335,34.0,-2.448425954774617,-2.392910459215729,-2.392910459215729,0.055481483312204406,-3.4012246683451714e-05,-3.4012246683451714e-05,-2.411415624402025,0.0184711529396125,2.4114863667665896,2.411625133311659,2.4490544810200765,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,586,302,334,335,0.00022500000000000002,3.3750000000000003e-06,0.00025,3.3e-06,0.00025,3.3750000000000003e-06,0.0002416666666666667,3.35e-06,2.416666666666667,33.5,-2.392910459215729,-2.392910459215729,-2.3415451503103974,-2.8513949208522306e-05,-2.8513949208522306e-05,-0.05139382285453998,-2.3757886895806184,-0.01715028358431901,2.3758505907918988,2.375976671476824,2.3929104593856154,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,587,303,304,336,0.00022500000000000002,3.45e-06,0.00022500000000000002,3.525e-06,0.00025,3.45e-06,0.00023333333333333336,3.4749999999999998e-06,2.3333333333333335,34.75,-2.5678825600121673,-2.5059918878310223,-2.5059918878310223,0.06185146605697484,-3.9206124170051354e-05,-3.9206124170051354e-05,-2.526622111891404,0.02059101793621158,2.526706015016038,2.526870374302623,2.5686273466324456,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,588,303,335,336,0.00022500000000000002,3.45e-06,0.00025,3.3750000000000003e-06,0.00025,3.45e-06,0.0002416666666666667,3.4250000000000002e-06,2.416666666666667,34.25,-2.5059918878310223,-2.5059918878310223,-2.4487641843451033,-3.400336388692648e-05,-3.400336388692648e-05,-0.05726170684980627,-2.4869159866690493,-0.01910990452586004,2.486989407536968,2.4871391235232823,2.505991888061715,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,589,304,305,337,0.00022500000000000002,3.525e-06,0.00022500000000000002,3.6000000000000003e-06,0.00025,3.525e-06,0.00023333333333333336,3.5500000000000003e-06,2.3333333333333335,35.5,-2.7013547136109235,-2.6321729645573266,-2.632172964557327,0.06913764317918998,-4.4105874406616645e-05,-4.4105874406616645e-05,-2.6552335475751927,0.023016477143458915,2.655333303069285,2.6555284141445394,2.702239312579907,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,590,304,336,337,0.00022500000000000002,3.525e-06,0.00025,3.45e-06,0.00025,3.525e-06,0.0002416666666666667,3.5000000000000004e-06,2.416666666666667,35.00000000000001,-2.632172964557327,-2.6321729645573266,-2.568259970984447,-3.919779685464044e-05,-3.919779685464044e-05,-0.06395219136973446,-2.610868633366367,-0.02134352898781458,2.6109558722670925,2.6111340044756006,2.63217296484919,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,591,305,306,338,0.00022500000000000002,3.6000000000000003e-06,0.00022500000000000002,3.6750000000000004e-06,0.00025,3.6000000000000003e-06,0.00023333333333333336,3.625e-06,2.3333333333333335,36.25,-2.850923409032659,-2.773355851779876,-2.773355851779876,0.0775188462577743,-4.871099500949253e-05,-4.871099500949254e-05,-2.7992117041974702,0.025807141422585108,2.7993306652599137,2.7995629392915298,2.8519771134592813,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,592,305,337,338,0.00022500000000000002,3.6000000000000003e-06,0.00025,3.525e-06,0.00025,3.6000000000000003e-06,0.0002416666666666667,3.575e-06,2.416666666666667,35.75,-2.773355851779876,-2.773355851779876,-2.7017769954055506,-4.4098655602782413e-05,-4.409865560278241e-05,-0.07162295502992752,-2.7494962329884345,-0.02390371744704436,2.7496001387338813,2.7498126266398337,2.7733558521304786,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,593,306,307,339,0.00022500000000000002,3.6750000000000004e-06,0.00022500000000000002,3.7500000000000005e-06,0.00025,3.6750000000000004e-06,0.00023333333333333336,3.7000000000000006e-06,2.3333333333333335,37.00000000000001,-3.0190876468550494,-2.931817563711143,-2.931817563711143,0.08721706410858,-5.301903532670404e-05,-5.301903532670404e-05,-2.9609075914257788,0.029037008679308866,2.961049967973497,2.9613274332537673,3.0203471713802172,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,594,306,338,339,0.00022500000000000002,3.6750000000000004e-06,0.00025,3.6000000000000003e-06,0.00025,3.6750000000000004e-06,0.0002416666666666667,3.6500000000000006e-06,2.416666666666667,36.50000000000001,-2.931817563711143,-2.931817563711143,-2.851397372261778,-4.8705332369662394e-05,-4.8705332369662394e-05,-0.0804688967817345,-2.905010833228021,-0.026855435815491272,2.9051349634061756,2.905389241798906,2.9318175641157063,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,595,307,308,340,0.00022500000000000002,3.7500000000000005e-06,0.00022500000000000002,3.825000000000001e-06,0.00025,3.7500000000000005e-06,0.00023333333333333336,3.7750000000000003e-06,2.3333333333333335,37.75,-3.208868536507083,-3.1103013474345502,-3.1103013474345507,0.0985101640871242,-5.702498540873038e-05,-5.702498540873038e-05,-3.1431570771253945,0.032798704705435576,3.143328198981743,3.1436609917016156,3.2103802791902365,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,596,307,339,340,0.00022500000000000002,3.7500000000000005e-06,0.00025,3.6750000000000004e-06,0.00025,3.7500000000000005e-06,0.0002416666666666667,3.7250000000000003e-06,2.416666666666667,37.25,-3.1103013474345507,-3.1103013474345502,-3.019621496645253,-5.301516983165554e-05,-5.301516983165554e-05,-0.0907328659591294,-3.080074730504785,-0.030279632099597567,3.080223563576873,3.080529014872628,3.1103013478863732,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,597,308,309,341,0.00022500000000000002,3.825000000000001e-06,0.00022500000000000002,3.9e-06,0.00025,3.825000000000001e-06,0.00023333333333333336,3.85e-06,2.3333333333333335,38.50000000000001,-3.4239450820422213,-3.31213527830527,-3.3121352783052695,0.11174908239069077,-6.072134626052886e-05,-6.0721346260528866e-05,-3.3494052128842533,0.03720921323272324,3.3496118888082553,3.3500129203176505,3.425768203229208,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,598,308,340,341,0.00022500000000000002,3.825000000000001e-06,0.00025,3.7500000000000005e-06,0.00025,3.825000000000001e-06,0.0002416666666666667,3.800000000000001e-06,2.416666666666667,38.00000000000001,-3.3121352783052695,-3.31213527830527,-3.209472227222335,-5.702324707959615e-05,-5.702324707959614e-05,-0.10272007433001441,-3.277914261277625,-0.03427804027472454,3.278093483769539,3.2784620522410624,3.312135278796139,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,599,309,310,342,0.00022500000000000002,3.9e-06,0.00022500000000000002,3.975e-06,0.00025,3.9e-06,0.00023333333333333336,3.925e-06,2.3333333333333335,39.25,-3.668833166830892,-3.5413877361305337,-3.5413877361305337,0.127381333001015,-6.409769934366786e-05,-6.409769934366786e-05,-3.5838695463639865,0.042417712534109225,3.584120559871254,3.584606434848491,3.6710438311242632,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,600,309,341,342,0.00022500000000000002,3.9e-06,0.00025,3.825000000000001e-06,0.00025,3.9e-06,0.0002416666666666667,3.875e-06,2.416666666666667,38.75,-3.5413877361305346,-3.5413877361305337,-3.4246307823169557,-6.0722040611921756e-05,-6.072204061192176e-05,-0.11681767585419006,-3.502468751526008,-0.03897970664513797,3.5026856514603613,3.503132687294959,3.541387736651117,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,601,310,311,343,0.00022500000000000002,3.975e-06,0.00022500000000000002,4.05e-06,0.00025,3.975e-06,0.00023333333333333336,4e-06,2.3333333333333335,40.0,-3.9491241852222383,-3.803073471731705,-3.8030734717317047,0.14598357344236532,-6.714004816783648e-05,-6.714004816783648e-05,-3.851757042895216,0.048616431115343216,3.8520638461566667,3.852656142571581,3.951821483066032,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,602,310,342,343,0.00022500000000000002,3.975e-06,0.00025,3.9e-06,0.00025,3.975e-06,0.0002416666666666667,3.95e-06,2.416666666666667,39.5,-3.8030734717317047,-3.803073471731705,-3.669615875920089,-6.410091950036296e-05,-6.410091950036296e-05,-0.13352169673111638,-3.758587606461166,-0.044549966190039036,3.7588516191692127,3.7593970533350407,3.8030734722719166,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,603,311,312,344,0.00022500000000000002,4.05e-06,0.00022500000000000002,4.125e-06,0.00025,4.05e-06,0.00023333333333333336,4.075e-06,2.3333333333333335,40.75,-4.271807167490934,-4.1034299867598145,-4.1034299867598145,0.16830735054346302,-6.983018765639605e-05,-6.983018765639605e-05,-4.159555713670188,0.05605589672271674,4.159933412770413,4.160660491597064,4.2751215000832286,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,604,311,343,344,0.00022500000000000002,4.05e-06,0.00025,3.975e-06,0.00025,4.05e-06,0.0002416666666666667,4.0250000000000004e-06,2.416666666666667,40.25000000000001,-4.1034299867598145,-4.1034299867598145,-3.9500225596616776,-6.714593953518428e-05,-6.714593953518428e-05,-0.15347457303767162,-4.052294177727102,-0.05120295497224733,4.0526176534974105,4.053287656030403,4.103429987309181,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,605,312,313,345,0.00022500000000000002,4.125e-06,0.00022500000000000002,4.2000000000000004e-06,0.00025,4.125e-06,0.00023333333333333336,4.15e-06,2.3333333333333335,41.5,-4.6457095336599386,-4.450293042702958,-4.450293042702958,0.1953443458083156,-7.214514866526928e-05,-7.214514866526928e-05,-4.515431873021952,0.06506668517032836,4.51590064919741,4.5168002528811355,4.649814672067922,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,606,312,344,345,0.00022500000000000002,4.125e-06,0.00025,4.05e-06,0.00025,4.125e-06,0.0002416666666666667,4.1000000000000006e-06,2.416666666666667,41.00000000000001,-4.450293042702958,-4.450293042702958,-4.272844644254626,-6.983890544235498e-05,-6.983890544235498e-05,-0.17751823735377395,-4.391143576553514,-0.059219305054886213,4.391542876484114,4.392372232956947,4.450293043250952,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,607,313,314,346,0.00022500000000000002,4.2000000000000004e-06,0.00022500000000000002,4.2750000000000006e-06,0.00025,4.2000000000000004e-06,0.00023333333333333336,4.225e-06,2.3333333333333335,42.25,-5.082109167376577,-4.853614116022246,-4.853614116022246,0.22842099561203574,-7.405574229566643e-05,-7.405574229566643e-05,-4.929779133140356,0.0760909613758148,4.930366328778135,4.931489375766229,5.087239894124262,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,608,313,345,346,0.00022500000000000002,4.2000000000000004e-06,0.00025,4.125e-06,0.00025,4.2000000000000004e-06,0.0002416666666666667,4.175000000000001e-06,2.416666666666667,41.75000000000001,-4.853614116022246,-4.853614116022246,-4.646915877881394,-7.215653602811293e-05,-7.215653602811293e-05,-0.20677039467687994,-4.784714703308629,-0.06897156924964538,4.785211789401023,4.786247363743539,4.853614116558606,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,609,314,315,347,0.00022500000000000002,4.2750000000000006e-06,0.00022500000000000002,4.350000000000001e-06,0.00025,4.2750000000000006e-06,0.00023333333333333336,4.3e-06,2.3333333333333335,43.0,-5.59559837231142,-5.326184604159579,-5.326184604159579,0.2693382422928337,-7.552585900762045e-05,-7.552585900762045e-05,-5.415989193543527,0.08972906352493949,5.416732432880668,5.4181486626528494,5.602076778568427,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,610,314,346,347,0.00022500000000000002,4.2750000000000006e-06,0.00025,4.2000000000000004e-06,0.00025,4.2750000000000006e-06,0.0002416666666666667,4.250000000000001e-06,2.416666666666667,42.50000000000001,-5.326184604159579,-5.326184604159579,-5.083522638470496,-7.407000509016069e-05,-7.407000509016069e-05,-0.24273603569417268,-5.245297282263218,-0.080961391901451,5.245922066357498,5.2472279397603865,5.326184604674616,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
