state_id,state_label,source_family,mesh_level,stage_id,vbg_v,vtg_v,vds_v,region,element_index,node0_index,node1_index,node2_index,x0_cm,y0_cm,x1_cm,y1_cm,x2_cm,y2_cm,centroid_x_cm,centroid_y_cm,centroid_x_um,centroid_y_nm,electron_current_density_x_en0_a_per_cm2,electron_current_density_x_en1_a_per_cm2,electron_current_density_x_en2_a_per_cm2,electron_current_density_y_en0_a_per_cm2,electron_current_density_y_en1_a_per_cm2,electron_current_density_y_en2_a_per_cm2,electron_current_density_x_a_per_cm2,electron_current_density_y_a_per_cm2,electron_current_density_magnitude_a_per_cm2,mean_element_node_current_density_magnitude_a_per_cm2,maximum_element_node_current_density_magnitude_a_per_cm2,projection_method
p5_temperature_350k_on_proxy,T=350 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,0,0,1,2,0.0,3e-06,0.0,3.075e-06,2.5e-05,3e-06,8.333333333333334e-06,3.0250000000000003e-06,0.08333333333333334,30.250000000000004,-10.170664617572262,-10.170664617572259,-10.170664617572259,1.77105167795418e-15,6.960356087256054e-47,0.0,-10.170664617572259,5.903505593180599e-16,10.170664617572259,10.170664617572259,10.170664617572262,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_350k_on_proxy,T=350 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,11,6,7,8,0.0,3.225e-06,2.5e-05,3.225e-06,0.0,3.3e-06,8.333333333333334e-06,3.25e-06,0.08333333333333334,32.5,-10.564578641601537,-10.564578641601416,-10.564578641601416,1.2043151410088424e-13,0.0,0.0,-10.564578641601457,4.0143838033628083e-14,10.564578641601457,10.564578641601457,10.564578641601537,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_350k_on_proxy,T=350 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,12,7,8,9,2.5e-05,3.225e-06,0.0,3.3e-06,2.5e-05,3.3e-06,1.6666666666666667e-05,3.275e-06,0.16666666666666669,32.75,-10.713123243750697,-10.713123243750697,-10.565265752200123,-0.08117937464449829,-0.08117937464449829,-0.2290368661950729,-10.66383741323384,-0.13046520516135648,10.664635462388931,10.664869881550565,10.71343081028011,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_350k_on_proxy,T=350 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,13,7,9,69,2.5e-05,3.225e-06,2.5e-05,3.3e-06,5e-05,3.225e-06,3.3333333333333335e-05,3.25e-06,0.33333333333333337,32.5,-2.8498887365152625,-2.79134771784504,-2.79134771784504,-0.022638355974275756,-0.08117937464449829,-0.08117937464449829,-2.810861390735114,-0.06166570175442412,2.8115377316867374,2.811678162010231,2.8499786500389397,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_350k_on_proxy,T=350 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,14,7,68,69,2.5e-05,3.225e-06,5e-05,3.1500000000000003e-06,5e-05,3.225e-06,4.1666666666666665e-05,3.2e-06,0.41666666666666663,32.0,-2.79134771784504,-2.79134771784504,-2.7369708014939675,-1.0382026655896669e-05,-1.0382026655896667e-05,-0.05438729837772837,-2.7732220790613495,-0.01813602081034672,2.773281380430804,2.7734021861154488,2.791347717864347,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_350k_on_proxy,T=350 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,15,8,9,10,0.0,3.3e-06,2.5e-05,3.3e-06,0.0,3.3750000000000003e-06,8.333333333333334e-06,3.325e-06,0.08333333333333334,33.25,-10.71312324375077,-10.713123243750697,-10.713123243750697,7.438417047407555e-14,0.0,0.0,-10.713123243750722,2.4794723491358517e-14,10.713123243750722,10.713123243750722,10.71312324375077,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_350k_on_proxy,T=350 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,16,9,10,11,2.5e-05,3.3e-06,0.0,3.3750000000000003e-06,2.5e-05,3.3750000000000003e-06,1.6666666666666667e-05,3.35e-06,0.16666666666666669,33.5,-10.871117710797444,-10.871117710797446,-10.71390863770739,-0.1045889124497523,-0.10458891244975227,-0.26179798553980627,-10.818714686434094,-0.1569919368131036,10.81985369285043,10.820116116512784,10.87162081396428,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_350k_on_proxy,T=350 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,17,9,11,70,2.5e-05,3.3e-06,2.5e-05,3.3750000000000003e-06,5e-05,3.3e-06,3.3333333333333335e-05,3.325e-06,0.33333333333333337,33.25,-2.9745078494495565,-2.90994394937589,-2.90994394937589,-0.04002501237608576,-0.1045889124497523,-0.10458891244975227,-2.931465249400446,-0.08306761242519678,2.932641938027287,2.9328076451488054,2.97477712577812,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_350k_on_proxy,T=350 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,18,9,69,70,2.5e-05,3.3e-06,5e-05,3.225e-06,5e-05,3.3e-06,4.1666666666666665e-05,3.275e-06,0.41666666666666663,32.75,-2.90994394937589,-2.90994394937589,-2.8500006928365855,-1.3873209121742954e-05,-1.3873209121742954e-05,-0.05995712974842678,-2.8899628638627886,-0.01999495872222342,2.890032033192766,2.8901730661578706,2.9099439494089605,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_350k_on_proxy,T=350 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,19,10,11,12,0.0,3.3750000000000003e-06,2.5e-05,3.3750000000000003e-06,0.0,3.45e-06,8.333333333333334e-06,3.4e-06,0.08333333333333334,34.0,-10.871117710797286,-10.871117710797446,-10.871117710797444,-1.611657026938304e-13,0.0,0.0,-10.871117710797392,-5.3721900897943464e-14,10.871117710797392,10.871117710797392,10.871117710797446,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_350k_on_proxy,T=350 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,20,11,12,13,2.5e-05,3.3750000000000003e-06,0.0,3.45e-06,2.5e-05,3.45e-06,1.6666666666666667e-05,3.4250000000000002e-06,0.16666666666666669,34.25,-11.039137363214252,-11.039137363214252,-10.872003352506628,-0.12807989240678028,-0.12807989240678028,-0.2952139031144043,-10.98342602631171,-0.18379122930932165,10.984963654533978,10.985257125344253,11.039880351831348,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_350k_on_proxy,T=350 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,21,11,13,71,2.5e-05,3.3750000000000003e-06,2.5e-05,3.45e-06,5e-05,3.3750000000000003e-06,3.3333333333333335e-05,3.4e-06,0.33333333333333337,34.0,-3.1121451329558636,-3.0407910652461445,-3.040791065246144,-0.05672582469706094,-0.12807989240678028,-0.12807989240678028,-3.0645757544827177,-0.10429520317020717,3.066349954647648,3.0665455357578253,3.112662067711243,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_350k_on_proxy,T=350 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,22,11,70,71,2.5e-05,3.3750000000000003e-06,5e-05,3.3e-06,5e-05,3.3750000000000003e-06,4.1666666666666665e-05,3.35e-06,0.41666666666666663,33.5,-3.040791065246144,-3.0407910652461445,-2.974586438489303,-1.6732201308782756e-05,-1.6732201308782756e-05,-0.06622135895815025,-3.0187228563271975,-0.022084941120255937,3.0188036418317306,3.0189685333765337,3.0407910652921797,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_350k_on_proxy,T=350 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,23,12,13,14,0.0,3.45e-06,2.5e-05,3.45e-06,0.0,3.525e-06,8.333333333333334e-06,3.4749999999999998e-06,0.08333333333333334,34.75,-11.039137363214373,-11.039137363214252,-11.039137363214252,1.2043151410088424e-13,0.0,0.0,-11.039137363214293,4.0143838033628083e-14,11.039137363214293,11.039137363214293,11.039137363214373,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_350k_on_proxy,T=350 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,24,13,14,15,2.5e-05,3.45e-06,0.0,3.525e-06,2.5e-05,3.525e-06,1.6666666666666667e-05,3.5000000000000004e-06,0.16666666666666669,35.00000000000001,-11.217818232887325,-11.217818232887327,-11.040125364465577,-0.15164088198003198,-0.15164088198003198,-0.3293337504017813,-11.158587276746744,-0.21087183812061508,11.16057959717535,11.160907539600181,11.218843116078727,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_350k_on_proxy,T=350 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,25,13,15,72,2.5e-05,3.45e-06,2.5e-05,3.525e-06,5e-05,3.45e-06,3.3333333333333335e-05,3.4749999999999998e-06,0.33333333333333337,34.75,-3.2645183871255634,-3.1854741630668655,-3.1854741630668655,-0.07259665792133499,-0.15164088198003198,-0.15164088198003198,-3.2118222377530983,-0.12529280729379966,3.2142651375524207,3.2144961420398097,3.265325492906065,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_350k_on_proxy,T=350 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,26,13,71,72,2.5e-05,3.45e-06,5e-05,3.3750000000000003e-06,5e-05,3.45e-06,4.1666666666666665e-05,3.4250000000000002e-06,0.41666666666666663,34.25,-3.185474163066865,-3.1854741630668655,-3.1121948497638297,-1.8780715835185896e-05,-1.8780715835185896e-05,-0.07329809401887194,-3.1610477252991864,-0.024445218483514105,3.1611422445574746,3.161335403647642,3.1854741631222288,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_350k_on_proxy,T=350 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,27,14,15,16,0.0,3.525e-06,2.5e-05,3.525e-06,0.0,3.6000000000000003e-06,8.333333333333334e-06,3.5500000000000003e-06,0.08333333333333334,35.5,-11.217818232887442,-11.217818232887327,-11.217818232887325,1.1334730738906751e-13,0.0,0.0,-11.217818232887366,3.7782435796355836e-14,11.217818232887366,11.217818232887366,11.217818232887442,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_350k_on_proxy,T=350 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,28,15,16,17,2.5e-05,3.525e-06,0.0,3.6000000000000003e-06,2.5e-05,3.6000000000000003e-06,1.6666666666666667e-05,3.575e-06,0.16666666666666669,35.75,-11.407865069767444,-11.407865069767443,-11.218910865815706,-0.1752567721364608,-0.17525677213646082,-0.3642109760881989,-11.344880335116864,-0.23824150678704017,11.347381584915416,11.347747867148072,11.409211207888118,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_350k_on_proxy,T=350 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,29,15,17,73,2.5e-05,3.525e-06,2.5e-05,3.6000000000000003e-06,5e-05,3.525e-06,3.3333333333333335e-05,3.5500000000000003e-06,0.33333333333333337,35.5,-3.4336501725194406,-3.3458548756141626,-3.345854875614163,-0.08746147523118297,-0.1752567721364608,-0.17525677213646082,-3.3751199745825886,-0.14599167316803485,3.378275952532708,3.3785491183276757,3.4347638953634645,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_350k_on_proxy,T=350 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,30,15,72,73,2.5e-05,3.525e-06,5e-05,3.45e-06,5e-05,3.525e-06,4.1666666666666665e-05,3.5000000000000004e-06,0.41666666666666663,35.00000000000001,-3.345854875614163,-3.3458548756141626,-3.2645445875188646,-1.983425994156765e-05,-1.983425994156765e-05,-0.08133012235524008,-3.3187514462490633,-0.02712326362504107,3.31886227997034,3.3190890922998997,3.345854875672952,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_350k_on_proxy,T=350 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,31,16,17,18,0.0,3.6000000000000003e-06,2.5e-05,3.6000000000000003e-06,0.0,3.6750000000000004e-06,8.333333333333334e-06,3.625e-06,0.08333333333333334,36.25,-11.407865069767332,-11.407865069767443,-11.407865069767444,-1.1157625571111333e-13,0.0,0.0,-11.407865069767405,-3.719208523703778e-14,11.407865069767405,11.407865069767405,11.407865069767444,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_350k_on_proxy,T=350 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,32,17,18,19,2.5e-05,3.6000000000000003e-06,0.0,3.6750000000000004e-06,2.5e-05,3.6750000000000004e-06,1.6666666666666667e-05,3.6500000000000006e-06,0.16666666666666669,36.50000000000001,-11.610060769481281,-11.610060769481281,-11.409064781655937,-0.19890797504257743,-0.19890797504257746,-0.399903962867923,-11.543062106872833,-0.26590663765102596,11.546124420907232,11.546533429292097,11.611764527994177,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_350k_on_proxy,T=350 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,33,17,19,74,2.5e-05,3.6000000000000003e-06,2.5e-05,3.6750000000000004e-06,5e-05,3.6000000000000003e-06,3.3333333333333335e-05,3.625e-06,0.33333333333333337,36.25,-3.6219344689374626,-3.5241307314401324,-3.5241307314401324,-0.10110423754524708,-0.19890797504257743,-0.19890797504257746,-3.5567319772725754,-0.16630672921013398,3.5606179641087383,3.5609415235105164,3.623345327749883,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_350k_on_proxy,T=350 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,34,17,73,74,2.5e-05,3.6000000000000003e-06,5e-05,3.525e-06,5e-05,3.6000000000000003e-06,4.1666666666666665e-05,3.575e-06,0.41666666666666663,35.75,-3.5241307314401324,-3.5241307314401324,-3.43365926160604,-1.9700930096971644e-05,-1.9700930096971644e-05,-0.09049117076418974,-3.493973574828768,-0.030176857541461224,3.494103888600452,3.4943709755206296,3.5241307314951995,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_350k_on_proxy,T=350 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,35,18,19,20,0.0,3.6750000000000004e-06,2.5e-05,3.6750000000000004e-06,0.0,3.7500000000000005e-06,8.333333333333334e-06,3.7000000000000006e-06,0.08333333333333334,37.00000000000001,-11.610060769481086,-11.610060769481281,-11.610060769481281,-1.9658673625291396e-13,0.0,0.0,-11.610060769481215,-6.552891208430465e-14,11.610060769481215,11.610060769481215,11.610060769481281,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_350k_on_proxy,T=350 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,36,19,20,21,2.5e-05,3.6750000000000004e-06,0.0,3.7500000000000005e-06,2.5e-05,3.7500000000000005e-06,1.6666666666666667e-05,3.7250000000000003e-06,0.16666666666666669,37.25,-11.825277535338088,-11.825277535338088,-11.611370199770244,-0.22256942748493533,-0.22256942748493533,-0.4364767630527819,-11.753975090148806,-0.2938718726742175,11.75764819585055,11.758104924940994,11.82737189479652,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_350k_on_proxy,T=350 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,37,19,21,75,2.5e-05,3.6750000000000004e-06,2.5e-05,3.7500000000000005e-06,5e-05,3.6750000000000004e-06,3.3333333333333335e-05,3.7000000000000006e-06,0.33333333333333337,37.00000000000001,-3.8322210598907844,-3.7229100039972316,-3.7229100039972316,-0.11325837159138258,-0.22256942748493533,-0.22256942748493533,-3.759347022628416,-0.18613240885375107,3.7639520865934033,3.764336165455873,3.833894327000417,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_350k_on_proxy,T=350 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,38,19,74,75,2.5e-05,3.6750000000000004e-06,5e-05,3.6000000000000003e-06,5e-05,3.6750000000000004e-06,4.1666666666666665e-05,3.6500000000000006e-06,0.41666666666666663,36.50000000000001,-3.7229100039972316,-3.7229100039972316,-3.6219341383649755,-1.818108377488096e-05,-1.818108377488096e-05,-0.10099404671603136,-3.689251382119813,-0.03367680296119371,3.689405085854715,3.6897206441155928,3.722910004041626,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_350k_on_proxy,T=350 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,39,20,21,22,0.0,3.7500000000000005e-06,2.5e-05,3.7500000000000005e-06,0.0,3.825000000000001e-06,8.333333333333334e-06,3.7750000000000003e-06,0.08333333333333334,37.75,-11.825277535338108,-11.825277535338088,-11.825277535338088,1.7710516779541798e-14,0.0,0.0,-11.825277535338095,5.903505593180599e-15,11.825277535338095,11.825277535338095,11.825277535338108,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_350k_on_proxy,T=350 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,40,21,22,23,2.5e-05,3.7500000000000005e-06,0.0,3.825000000000001e-06,2.5e-05,3.825000000000001e-06,1.6666666666666667e-05,3.800000000000001e-06,0.16666666666666669,38.00000000000001,-12.054490172716285,-12.054490172716285,-11.826699535268673,-0.2462093394081027,-0.24620933940810272,-0.47399997685571554,-11.978559960233747,-0.3221395518906403,11.982890828669325,11.983400990965476,12.057004286427258,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_350k_on_proxy,T=350 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,41,21,23,76,2.5e-05,3.7500000000000005e-06,2.5e-05,3.825000000000001e-06,5e-05,3.7500000000000005e-06,3.3333333333333335e-05,3.7750000000000003e-06,0.33333333333333337,37.75,-4.067923238236017,-3.94530684218692,-3.9453068421869197,-0.12359294335900581,-0.2462093394081027,-0.24620933940810272,-3.986178974203286,-0.20533720739173708,3.991464165330787,3.9919213089979366,4.069800325302059,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_350k_on_proxy,T=350 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,42,21,75,76,2.5e-05,3.7500000000000005e-06,5e-05,3.6750000000000004e-06,5e-05,3.7500000000000005e-06,4.1666666666666665e-05,3.7250000000000003e-06,0.41666666666666663,37.25,-3.9453068421869197,-3.94530684218692,-3.8322205887334793,-1.5065702907829795e-05,-1.5065702907829795e-05,-0.11310131915634886,-3.9076114243691062,-0.037710483520721504,3.907793383026708,3.9081676347180996,3.9453068422156856,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_350k_on_proxy,T=350 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,43,22,23,24,0.0,3.825000000000001e-06,2.5e-05,3.825000000000001e-06,0.0,3.9e-06,8.333333333333334e-06,3.85e-06,0.08333333333333334,38.50000000000001,-12.054490172716292,-12.054490172716285,-12.054490172716285,5.31315503386254e-15,0.0,0.0,-12.054490172716287,1.77105167795418e-15,12.054490172716287,12.054490172716287,12.054490172716292,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_350k_on_proxy,T=350 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,44,23,24,25,2.5e-05,3.825000000000001e-06,0.0,3.9e-06,2.5e-05,3.9e-06,1.6666666666666667e-05,3.875e-06,0.16666666666666669,38.75,-12.298792025543674,-12.298792025543674,-12.056027828169244,-0.2697876202762057,-0.2697876202762057,-0.5125518176506371,-12.217870626418865,-0.3507090194010161,12.222903070064744,12.223473230736808,12.301750714741011,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
