state_id,state_label,source_family,mesh_level,stage_id,vbg_v,vtg_v,vds_v,region,element_index,node0_index,node1_index,node2_index,x0_cm,y0_cm,x1_cm,y1_cm,x2_cm,y2_cm,centroid_x_cm,centroid_y_cm,centroid_x_um,centroid_y_nm,electron_current_density_x_en0_a_per_cm2,electron_current_density_x_en1_a_per_cm2,electron_current_density_x_en2_a_per_cm2,electron_current_density_y_en0_a_per_cm2,electron_current_density_y_en1_a_per_cm2,electron_current_density_y_en2_a_per_cm2,electron_current_density_x_a_per_cm2,electron_current_density_y_a_per_cm2,electron_current_density_magnitude_a_per_cm2,mean_element_node_current_density_magnitude_a_per_cm2,maximum_element_node_current_density_magnitude_a_per_cm2,projection_method
p2_dit_8p43e11_common_primary,P2 D_it=8.43e11 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,21,11,13,71,2.5e-05,3.3750000000000003e-06,2.5e-05,3.45e-06,5e-05,3.3750000000000003e-06,3.3333333333333335e-05,3.4e-06,0.33333333333333337,34.0,-2.0160440470978394,-1.9795774959613444,-1.9795774959613444,0.009598913055998075,-0.026867638080497153,-0.02686763808049715,-1.9917330130068427,-0.014712121034998743,1.9917873484904618,1.9918621773920056,2.0160668984362826,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_dit_8p43e11_common_primary,P2 D_it=8.43e11 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,22,11,70,71,2.5e-05,3.3750000000000003e-06,5e-05,3.3e-06,5e-05,3.3750000000000003e-06,4.1666666666666665e-05,3.35e-06,0.41666666666666663,33.5,-1.9795774959613441,-1.9795774959613444,-1.9399091224232499,-0.0006708812476672721,-0.0006708812476672721,-0.04033925478576189,-1.9663547047819794,-0.013893672427032147,1.9664037884299692,1.9664945705890664,1.979577609642581,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_dit_8p43e11_common_primary,P2 D_it=8.43e11 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,23,12,13,14,0.0,3.45e-06,2.5e-05,3.45e-06,0.0,3.525e-06,8.333333333333334e-06,3.4749999999999998e-06,0.08333333333333334,34.75,-3.607785274513215,-3.6077852745131858,-3.6077852745131858,2.9222352686243967e-14,0.0,0.0,-3.6077852745131955,9.740784228747988e-15,3.6077852745131955,3.6077852745131955,3.607785274513215,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_dit_8p43e11_common_primary,P2 D_it=8.43e11 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,24,13,14,15,2.5e-05,3.45e-06,0.0,3.525e-06,2.5e-05,3.525e-06,1.6666666666666667e-05,3.5000000000000004e-06,0.16666666666666669,35.00000000000001,-3.6603836483419996,-3.660383648342,-3.6080368600336947,-0.03151505185135782,-0.03151505185135782,-0.08386184015966341,-3.6429347189058983,-0.048963981287459685,3.6432637617490053,3.6433499868397825,3.6605193144610895,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_dit_8p43e11_common_primary,P2 D_it=8.43e11 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,25,13,15,72,2.5e-05,3.45e-06,2.5e-05,3.525e-06,5e-05,3.45e-06,3.3333333333333335e-05,3.4749999999999998e-06,0.33333333333333337,34.75,-2.0980383090683192,-2.0586473543168813,-2.0586473543168813,0.007875902900079505,-0.03151505185135782,-0.03151505185135782,-2.0717776725673605,-0.01838473360087871,2.071859243041912,2.0719434080626464,2.098053091836511,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_dit_8p43e11_common_primary,P2 D_it=8.43e11 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,26,13,71,72,2.5e-05,3.45e-06,5e-05,3.3750000000000003e-06,5e-05,3.45e-06,4.1666666666666665e-05,3.4250000000000002e-06,0.41666666666666663,34.25,-2.0586473543168813,-2.0586473543168813,-2.0162025805803294,-0.000800807370789018,-0.0008008073707890179,-0.0432455811073408,-2.044499096404697,-0.014949065282972946,2.0445537483158662,2.044653778395688,2.0586475100726545,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_dit_8p43e11_common_primary,P2 D_it=8.43e11 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,27,14,15,16,0.0,3.525e-06,2.5e-05,3.525e-06,0.0,3.6000000000000003e-06,8.333333333333334e-06,3.5500000000000003e-06,0.08333333333333334,35.5,-3.660383648342006,-3.660383648342,-3.6603836483419996,5.755917953351084e-15,0.0,0.0,-3.660383648342002,1.9186393177836946e-15,3.660383648342002,3.660383648342002,3.660383648342006,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_dit_8p43e11_common_primary,P2 D_it=8.43e11 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,28,15,16,17,2.5e-05,3.525e-06,0.0,3.6000000000000003e-06,2.5e-05,3.6000000000000003e-06,1.6666666666666667e-05,3.575e-06,0.16666666666666669,35.75,-3.7153735547043634,-3.7153735547043634,-3.66065599622742,-0.03606506999451646,-0.03606506999451646,-0.09078262847146004,-3.6971343685453824,-0.054304256153497654,3.6975331629771553,3.697626230553307,3.715548592101878,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_dit_8p43e11_common_primary,P2 D_it=8.43e11 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,29,15,17,73,2.5e-05,3.525e-06,2.5e-05,3.6000000000000003e-06,5e-05,3.525e-06,3.3333333333333335e-05,3.5500000000000003e-06,0.33333333333333337,35.5,-2.186335051489097,-2.143710924814984,-2.143710924814984,0.006559056679596972,-0.03606506999451646,-0.03606506999451646,-2.1579189670396883,-0.021857027769811983,2.1580296564163723,2.158124481137772,2.1863448901292677,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_dit_8p43e11_common_primary,P2 D_it=8.43e11 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,30,15,72,73,2.5e-05,3.525e-06,5e-05,3.45e-06,5e-05,3.525e-06,4.1666666666666665e-05,3.5000000000000004e-06,0.41666666666666663,35.00000000000001,-2.143710924814984,-2.143710924814984,-2.098201236043318,-0.0009233999948261627,-0.0009233999948261626,-0.046433088766491874,-2.128541028557762,-0.016093296252048066,2.128601866117286,2.128712400502523,2.143711123691498,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
