state_id,state_label,source_family,mesh_level,stage_id,mode_id,source_v,drain_v,vbg_v,vtg_v,region,x_cm,y_cm,x_um,y_nm,potential_v,electron_density_cm3
p1_vbg_m0p4_common_primary,P1 VBG=-0.4 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,enabled_symmetric_teaching_top_stack,0.0,0.01,-0.4,0.3,bottom_oxide,0.0,0.0,0.0,0.0,-0.4,
p1_vbg_m0p4_common_primary,P1 VBG=-0.4 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,enabled_symmetric_teaching_top_stack,0.0,0.01,-0.4,0.3,bottom_oxide,0.0,5.000000000000001e-07,0.0,5.000000000000001,-0.399335809322776,
p1_vbg_m0p4_common_primary,P1 VBG=-0.4 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,enabled_symmetric_teaching_top_stack,0.0,0.01,-0.4,0.3,bottom_oxide,2.5e-05,0.0,0.25,0.0,-0.4,
p1_vbg_m0p4_common_primary,P1 VBG=-0.4 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,enabled_symmetric_teaching_top_stack,0.0,0.01,-0.4,0.3,bottom_oxide,2.5e-05,5.000000000000001e-07,0.25,5.000000000000001,-0.35337100248537606,
p1_vbg_m0p4_common_primary,P1 VBG=-0.4 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,enabled_symmetric_teaching_top_stack,0.0,0.01,-0.4,0.3,bottom_oxide,0.0,1.0000000000000002e-06,0.0,10.000000000000002,-0.39870839049102197,
p1_vbg_m0p4_common_primary,P1 VBG=-0.4 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,enabled_symmetric_teaching_top_stack,0.0,0.01,-0.4,0.3,bottom_oxide,2.5e-05,1.0000000000000002e-06,0.25,10.000000000000002,-0.30672366149921954,
p1_vbg_m0p4_common_primary,P1 VBG=-0.4 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,enabled_symmetric_teaching_top_stack,0.0,0.01,-0.4,0.3,bottom_oxide,0.0,1.5000000000000002e-06,0.0,15.000000000000002,-0.39815455944246136,
p1_vbg_m0p4_common_primary,P1 VBG=-0.4 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,enabled_symmetric_teaching_top_stack,0.0,0.01,-0.4,0.3,bottom_oxide,2.5e-05,1.5000000000000002e-06,0.25,15.000000000000002,-0.2600396042027074,
p1_vbg_m0p4_common_primary,P1 VBG=-0.4 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,enabled_symmetric_teaching_top_stack,0.0,0.01,-0.4,0.3,bottom_oxide,0.0,2.0000000000000003e-06,0.0,20.000000000000004,-0.39771122035809253,
p1_vbg_m0p4_common_primary,P1 VBG=-0.4 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,enabled_symmetric_teaching_top_stack,0.0,0.01,-0.4,0.3,bottom_oxide,2.5e-05,2.0000000000000003e-06,0.25,20.000000000000004,-0.21330039897838254,
