state_id,state_label,source_family,mesh_level,stage_id,vbg_v,vtg_v,vds_v,region,element_index,node0_index,node1_index,node2_index,x0_cm,y0_cm,x1_cm,y1_cm,x2_cm,y2_cm,centroid_x_cm,centroid_y_cm,centroid_x_um,centroid_y_nm,electron_current_density_x_en0_a_per_cm2,electron_current_density_x_en1_a_per_cm2,electron_current_density_x_en2_a_per_cm2,electron_current_density_y_en0_a_per_cm2,electron_current_density_y_en1_a_per_cm2,electron_current_density_y_en2_a_per_cm2,electron_current_density_x_a_per_cm2,electron_current_density_y_a_per_cm2,electron_current_density_magnitude_a_per_cm2,mean_element_node_current_density_magnitude_a_per_cm2,maximum_element_node_current_density_magnitude_a_per_cm2,projection_method
p1_vbg_m0p2_common_primary,P1 VBG=-0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,-0.2,0.3,0.01,channel,11,6,7,8,0.0,3.225e-06,2.5e-05,3.225e-06,0.0,3.3e-06,8.333333333333334e-06,3.25e-06,0.08333333333333334,32.5,-0.8515286857508184,-0.8515286857508124,-0.8515286857508124,5.8666086832232205e-15,0.0,0.0,-0.8515286857508144,1.9555362277410736e-15,0.8515286857508144,0.8515286857508144,0.8515286857508184,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_m0p2_common_primary,P1 VBG=-0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,-0.2,0.3,0.01,channel,12,7,8,9,2.5e-05,3.225e-06,0.0,3.3e-06,2.5e-05,3.3e-06,1.6666666666666667e-05,3.275e-06,0.16666666666666669,32.75,-0.906749839749072,-0.906749839749072,-0.8517117898415653,-0.00599664700816225,-0.005996647008162251,-0.06103469691566893,-0.8884038231132364,-0.02434266364399781,0.8887372604968802,0.8891450788144385,0.9067696684717174,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_m0p2_common_primary,P1 VBG=-0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,-0.2,0.3,0.01,channel,13,7,9,69,2.5e-05,3.225e-06,2.5e-05,3.3e-06,5e-05,3.225e-06,3.3333333333333335e-05,3.25e-06,0.33333333333333337,32.5,-0.2606182061480933,-0.2463535429023596,-0.2463535429023596,0.008268016237571422,-0.00599664700816225,-0.005996647008162251,-0.2511084306509375,-0.0012417592595843597,0.25111150095134127,0.25120078513397187,0.2607493230448639,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_m0p2_common_primary,P1 VBG=-0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,-0.2,0.3,0.01,channel,14,7,68,69,2.5e-05,3.225e-06,5e-05,3.1500000000000003e-06,5e-05,3.225e-06,4.1666666666666665e-05,3.2e-06,0.41666666666666663,32.0,-0.24635354290235964,-0.2463535429023596,-0.2326851970044799,2.2800891706861694e-06,2.2800891706861694e-06,-0.013666065808709008,-0.2417974276030664,-0.004553835210122545,0.24184030559561634,0.24193108499957683,0.24635354291291114,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_m0p2_common_primary,P1 VBG=-0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,-0.2,0.3,0.01,channel,15,8,9,10,0.0,3.3e-06,2.5e-05,3.3e-06,0.0,3.3750000000000003e-06,8.333333333333334e-06,3.325e-06,0.08333333333333334,33.25,-0.9067498397490839,-0.906749839749072,-0.906749839749072,1.1733217366446441e-14,0.0,0.0,-0.906749839749076,3.911072455482147e-15,0.906749839749076,0.906749839749076,0.9067498397490839,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_m0p2_common_primary,P1 VBG=-0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,-0.2,0.3,0.01,channel,16,9,10,11,2.5e-05,3.3e-06,0.0,3.3750000000000003e-06,2.5e-05,3.3750000000000003e-06,1.6666666666666667e-05,3.35e-06,0.16666666666666669,33.5,-0.9644386972374875,-0.9644386972374874,-0.9069459847997051,-0.007888971102667584,-0.007888971102667584,-0.0653816835404501,-0.9452744597582267,-0.02705320858192842,0.9456615041153915,0.9460805119273191,0.9644709620274738,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_m0p2_common_primary,P1 VBG=-0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,-0.2,0.3,0.01,channel,17,9,11,70,2.5e-05,3.3e-06,2.5e-05,3.3750000000000003e-06,5e-05,3.3e-06,3.3333333333333335e-05,3.325e-06,0.33333333333333337,33.25,-0.2919281928884041,-0.27597514202892937,-0.27597514202892937,0.008064079756807186,-0.007888971102667584,-0.007888971102667584,-0.2812928256487543,-0.0025712874828426606,0.28130457742592796,0.28140510043468364,0.2920395507211539,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_m0p2_common_primary,P1 VBG=-0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,-0.2,0.3,0.01,channel,18,9,69,70,2.5e-05,3.3e-06,5e-05,3.225e-06,5e-05,3.3e-06,4.1666666666666665e-05,3.275e-06,0.41666666666666663,32.75,-0.27597514202892937,-0.27597514202892937,-0.2606888591519517,3.2978283939856774e-06,3.2978283939856774e-06,-0.015282985048583619,-0.27087971440327013,-0.005092129797265216,0.2709275723529619,0.27102891481180763,0.27597514204863344,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_m0p2_common_primary,P1 VBG=-0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,-0.2,0.3,0.01,channel,19,10,11,12,0.0,3.3750000000000003e-06,2.5e-05,3.3750000000000003e-06,0.0,3.45e-06,8.333333333333334e-06,3.4e-06,0.08333333333333334,34.0,-0.9644386972374874,-0.9644386972374877,-0.9644386972374875,-1.1069072987213624e-16,0.0,0.0,-0.9644386972374875,-3.6896909957378746e-17,0.9644386972374875,0.9644386972374875,0.9644386972374877,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_m0p2_common_primary,P1 VBG=-0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,-0.2,0.3,0.01,channel,20,11,12,13,2.5e-05,3.3750000000000003e-06,0.0,3.45e-06,2.5e-05,3.45e-06,1.6666666666666667e-05,3.4250000000000002e-06,0.16666666666666669,34.25,-1.0246275090238492,-1.0246275090238492,-0.9646482001299538,-0.009854988594889971,-0.009854988594889971,-0.06983429748878532,-1.0046344060592174,-0.029848091559521756,1.00507770764638,1.0055074917193225,1.0246749011509082,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
