Index            TIME             V(VIV100T050R0125C0500)    V(VOV100T050R0125C0500)    I(VDDV100T050R0125C0500)   V(VIV100T050R0125C1000)    V(VOV100T050R0125C1000)    I(VDDV100T050R0125C1000)   V(VIV100T050R0250C0500)    V(VOV100T050R0250C0500)    I(VDDV100T050R0250C0500)   V(VIV100T050R0250C1000)    V(VOV100T050R0250C1000)    I(VDDV100T050R0250C1000)   V(VIV100T050R0500C0500)    V(VOV100T050R0500C0500)    I(VDDV100T050R0500C0500)   V(VIV100T050R0500C1000)    V(VOV100T050R0500C1000)    I(VDDV100T050R0500C1000)   V(VIV100T075R0125C0500)    V(VOV100T075R0125C0500)    I(VDDV100T075R0125C0500)   V(VIV100T075R0125C1000)    V(VOV100T075R0125C1000)    I(VDDV100T075R0125C1000)   V(VIV100T075R0250C0500)    V(VOV100T075R0250C0500)    I(VDDV100T075R0250C0500)   V(VIV100T075R0250C1000)    V(VOV100T075R0250C1000)    I(VDDV100T075R0250C1000)   V(VIV100T075R0500C0500)    V(VOV100T075R0500C0500)    I(VDDV100T075R0500C0500)   V(VIV100T075R0500C1000)    V(VOV100T075R0500C1000)    I(VDDV100T075R0500C1000)   V(VIV100T100R0125C0500)    V(VOV100T100R0125C0500)    I(VDDV100T100R0125C0500)   V(VIV100T100R0125C1000)    V(VOV100T100R0125C1000)    I(VDDV100T100R0125C1000)   V(VIV100T100R0250C0500)    V(VOV100T100R0250C0500)    I(VDDV100T100R0250C0500)   V(VIV100T100R0250C1000)    V(VOV100T100R0250C1000)    I(VDDV100T100R0250C1000)   V(VIV100T100R0500C0500)    V(VOV100T100R0500C0500)    I(VDDV100T100R0500C0500)   V(VIV100T100R0500C1000)    V(VOV100T100R0500C1000)    I(VDDV100T100R0500C1000)   V(VIV200T050R0125C0500)    V(VOV200T050R0125C0500)    I(VDDV200T050R0125C0500)   V(VIV200T050R0125C1000)    V(VOV200T050R0125C1000)    I(VDDV200T050R0125C1000)   V(VIV200T050R0250C0500)    V(VOV200T050R0250C0500)    I(VDDV200T050R0250C0500)   V(VIV200T050R0250C1000)    V(VOV200T050R0250C1000)    I(VDDV200T050R0250C1000)   V(VIV200T050R0500C0500)    V(VOV200T050R0500C0500)    I(VDDV200T050R0500C0500)   V(VIV200T050R0500C1000)    V(VOV200T050R0500C1000)    I(VDDV200T050R0500C1000)   V(VIV200T075R0125C0500)    V(VOV200T075R0125C0500)    I(VDDV200T075R0125C0500)   V(VIV200T075R0125C1000)    V(VOV200T075R0125C1000)    I(VDDV200T075R0125C1000)   V(VIV200T075R0250C0500)    V(VOV200T075R0250C0500)    I(VDDV200T075R0250C0500)   V(VIV200T075R0250C1000)    V(VOV200T075R0250C1000)    I(VDDV200T075R0250C1000)   V(VIV200T075R0500C0500)    V(VOV200T075R0500C0500)    I(VDDV200T075R0500C0500)   V(VIV200T075R0500C1000)    V(VOV200T075R0500C1000)    I(VDDV200T075R0500C1000)   V(VIV200T100R0125C0500)    V(VOV200T100R0125C0500)    I(VDDV200T100R0125C0500)   V(VIV200T100R0125C1000)    V(VOV200T100R0125C1000)    I(VDDV200T100R0125C1000)   V(VIV200T100R0250C0500)    V(VOV200T100R0250C0500)    I(VDDV200T100R0250C0500)   V(VIV200T100R0250C1000)    V(VOV200T100R0250C1000)    I(VDDV200T100R0250C1000)   V(VIV200T100R0500C0500)    V(VOV200T100R0500C0500)    I(VDDV200T100R0500C0500)   V(VIV200T100R0500C1000)    V(VOV200T100R0500C1000)    I(VDDV200T100R0500C1000) 
0        0.00000000000000000e+00    0.00000000000000000e+00    1.72248537297460917e-02   -2.04756112163006984e-08    0.00000000000000000e+00    1.72248537297460917e-02   -2.04756112163006984e-08    0.00000000000000000e+00    3.03322715539457166e-02   -3.05491975353133060e-08    0.00000000000000000e+00    3.03322715539457166e-02   -3.05491975353133060e-08    0.00000000000000000e+00    4.75378462357763515e-02   -3.86401752223911937e-08    0.00000000000000000e+00    4.75378462357763515e-02   -3.86401752223911937e-08    0.00000000000000000e+00    2.05677939342197059e-02   -2.34390712369873895e-08    0.00000000000000000e+00    2.05677939342197059e-02   -2.34390712369873895e-08    0.00000000000000000e+00    3.57017116309190780e-02   -3.36052284960063891e-08    0.00000000000000000e+00    3.57017116309190780e-02   -3.36052284960063891e-08    0.00000000000000000e+00    5.41508273938122869e-02   -4.06407509545257820e-08    0.00000000000000000e+00    5.41508273938122869e-02   -4.06407509545257820e-08    0.00000000000000000e+00    2.40938441887231861e-02   -2.62592536519027199e-08    0.00000000000000000e+00    2.40938441887231861e-02   -2.62592536519027199e-08    0.00000000000000000e+00    4.11112208861681774e-02   -3.61687549769014471e-08    0.00000000000000000e+00    4.11112208861681774e-02   -3.61687549769014471e-08    0.00000000000000000e+00    6.02072898443309842e-02   -4.20786018913719433e-08    0.00000000000000000e+00    6.02072898443309842e-02   -4.20786018913719433e-08    0.00000000000000000e+00    5.48440662025802897e-02   -4.08229228204002488e-08    0.00000000000000000e+00    5.48440662025802897e-02   -4.08229228204002488e-08    0.00000000000000000e+00    8.97136699508051944e-02   -4.56836118131115532e-08    0.00000000000000000e+00    8.97136699508051944e-02   -4.56836118131115532e-08    0.00000000000000000e+00    1.20482528387361967e-01   -4.67100525568870880e-08    0.00000000000000000e+00    1.20482528387361967e-01   -4.67100525568870880e-08    0.00000000000000000e+00    7.26104997975868527e-02   -4.41342890174627682e-08    0.00000000000000000e+00    7.26104997975868527e-02   -4.41342890174627682e-08    0.00000000000000000e+00    1.10923291543830377e-01   -4.65261634934004685e-08    0.00000000000000000e+00    1.10923291543830377e-01   -4.65261634934004685e-08    0.00000000000000000e+00    1.40703652971345045e-01   -4.69110939391152577e-08    0.00000000000000000e+00    1.40703652971345045e-01   -4.69110939391152577e-08    0.00000000000000000e+00    9.12000246179420770e-02   -4.57718270659301617e-08    0.00000000000000000e+00    9.12000246179420770e-02   -4.57718270659301617e-08    0.00000000000000000e+00    1.29710940770553701e-01   -4.68251566591681343e-08    0.00000000000000000e+00    1.29710940770553701e-01   -4.68251566591681343e-08    0.00000000000000000e+00    1.56800250389843299e-01   -4.69785784915966718e-08    0.00000000000000000e+00    1.56800250389843299e-01   -4.69785784915966718e-08
1        1.25000000000000003e-09    0.00000000000000000e+00    1.72248537297460917e-02   -2.04756112163007613e-08    0.00000000000000000e+00    1.72248537297460917e-02   -2.04756112163007613e-08    0.00000000000000000e+00    3.03322715539457166e-02   -3.05491975353133127e-08    0.00000000000000000e+00    3.03322715539457166e-02   -3.05491975353133127e-08    0.00000000000000000e+00    4.75378462357763515e-02   -3.86401752223912003e-08    0.00000000000000000e+00    4.75378462357763515e-02   -3.86401752223912003e-08    0.00000000000000000e+00    2.05677939342197094e-02   -2.34390712369874888e-08    0.00000000000000000e+00    2.05677939342197059e-02   -2.34390712369874888e-08    0.00000000000000000e+00    3.57017116309190780e-02   -3.36052284960063626e-08    0.00000000000000000e+00    3.57017116309190780e-02   -3.36052284960063626e-08    0.00000000000000000e+00    5.41508273938122869e-02   -4.06407509545258019e-08    0.00000000000000000e+00    5.41508273938122869e-02   -4.06407509545258019e-08    0.00000000000000000e+00    2.40938441887344514e-02   -2.62592536526357144e-08    0.00000000000000000e+00    2.40938441887288274e-02   -2.62592536526386361e-08    0.00000000000000000e+00    4.11112208861681774e-02   -3.61687549769014603e-08    0.00000000000000000e+00    4.11112208861681774e-02   -3.61687549769014603e-08    0.00000000000000000e+00    6.02072898443309842e-02   -4.20786018913719433e-08    0.00000000000000000e+00    6.02072898443309842e-02   -4.20786018913719433e-08    0.00000000000000000e+00    5.48440662025802966e-02   -4.08229228204009833e-08    0.00000000000000000e+00    5.48440662025802897e-02   -4.08229228204009899e-08    0.00000000000000000e+00    8.97136699508051944e-02   -4.56836118131115730e-08    0.00000000000000000e+00    8.97136699508051944e-02   -4.56836118131115730e-08    0.00000000000000000e+00    1.20482528387361967e-01   -4.67100525568871608e-08    0.00000000000000000e+00    1.20482528387361967e-01   -4.67100525568871608e-08    0.00000000000000000e+00    7.26104997975868527e-02   -4.41342890174627682e-08    0.00000000000000000e+00    7.26104997975868527e-02   -4.41342890174627682e-08    0.00000000000000000e+00    1.10923291543830377e-01   -4.65261634934004487e-08    0.00000000000000000e+00    1.10923291543830377e-01   -4.65261634934004487e-08    0.00000000000000000e+00    1.40703652971345045e-01   -4.69110939391152577e-08    0.00000000000000000e+00    1.40703652971345045e-01   -4.69110939391152577e-08    0.00000000000000000e+00    9.12000246179420770e-02   -4.57718270659301749e-08    0.00000000000000000e+00    9.12000246179420770e-02   -4.57718270659301749e-08    0.00000000000000000e+00    1.29710940770553701e-01   -4.68251566591681343e-08    0.00000000000000000e+00    1.29710940770553701e-01   -4.68251566591681343e-08    0.00000000000000000e+00    1.56800250389843299e-01   -4.69785784915967446e-08    0.00000000000000000e+00    1.56800250389843299e-01   -4.69785784915967446e-08
2        3.75000000000000049e-09    0.00000000000000000e+00    1.72248537297460952e-02   -2.04756112163007613e-08    0.00000000000000000e+00    1.72248537297460917e-02   -2.04756112163007613e-08    0.00000000000000000e+00    3.03322715539457166e-02   -3.05491975353133127e-08    0.00000000000000000e+00    3.03322715539457166e-02   -3.05491975353133127e-08    0.00000000000000000e+00    4.75378462357763515e-02   -3.86401752223912003e-08    0.00000000000000000e+00    4.75378462357763515e-02   -3.86401752223912003e-08    0.00000000000000000e+00    2.05677939342197094e-02   -2.34390712369874921e-08    0.00000000000000000e+00    2.05677939342197094e-02   -2.34390712369874888e-08    0.00000000000000000e+00    3.57017116309190780e-02   -3.36052284960063626e-08    0.00000000000000000e+00    3.57017116309190780e-02   -3.36052284960063626e-08    0.00000000000000000e+00    5.41508273938122869e-02   -4.06407509545258019e-08    0.00000000000000000e+00    5.41508273938122869e-02   -4.06407509545258019e-08    0.00000000000000000e+00    2.40938441887568397e-02   -2.62592536526240876e-08    0.00000000000000000e+00    2.40938441887400788e-02   -2.62592536526327862e-08    0.00000000000000000e+00    4.11112208861681774e-02   -3.61687549769014603e-08    0.00000000000000000e+00    4.11112208861681774e-02   -3.61687549769014603e-08    0.00000000000000000e+00    6.02072898443309842e-02   -4.20786018913719433e-08    0.00000000000000000e+00    6.02072898443309842e-02   -4.20786018913719433e-08    0.00000000000000000e+00    5.48440662025803105e-02   -4.08229228204009899e-08    0.00000000000000000e+00    5.48440662025802966e-02   -4.08229228204009833e-08    0.00000000000000000e+00    8.97136699508051944e-02   -4.56836118131115730e-08    0.00000000000000000e+00    8.97136699508051944e-02   -4.56836118131115730e-08    0.00000000000000000e+00    1.20482528387361967e-01   -4.67100525568871608e-08    0.00000000000000000e+00    1.20482528387361967e-01   -4.67100525568871608e-08    0.00000000000000000e+00    7.26104997975868527e-02   -4.41342890174627682e-08    0.00000000000000000e+00    7.26104997975868527e-02   -4.41342890174627682e-08    0.00000000000000000e+00    1.10923291543830377e-01   -4.65261634934004487e-08    0.00000000000000000e+00    1.10923291543830377e-01   -4.65261634934004487e-08    0.00000000000000000e+00    1.40703652971345045e-01   -4.69110939391152577e-08    0.00000000000000000e+00    1.40703652971345045e-01   -4.69110939391152577e-08    0.00000000000000000e+00    9.12000246179420770e-02   -4.57718270659301749e-08    0.00000000000000000e+00    9.12000246179420770e-02   -4.57718270659301749e-08    0.00000000000000000e+00    1.29710940770553701e-01   -4.68251566591681343e-08    0.00000000000000000e+00    1.29710940770553701e-01   -4.68251566591681343e-08    0.00000000000000000e+00    1.56800250389843299e-01   -4.69785784915967446e-08    0.00000000000000000e+00    1.56800250389843299e-01   -4.69785784915967446e-08
3        8.75000000000000060e-09    0.00000000000000000e+00    1.72248537297460987e-02   -2.04756112163007646e-08    0.00000000000000000e+00    1.72248537297460952e-02   -2.04756112163007613e-08    0.00000000000000000e+00    3.03322715539457166e-02   -3.05491975353133127e-08    0.00000000000000000e+00    3.03322715539457166e-02   -3.05491975353133127e-08    0.00000000000000000e+00    4.75378462357763515e-02   -3.86401752223912003e-08    0.00000000000000000e+00    4.75378462357763515e-02   -3.86401752223912003e-08    0.00000000000000000e+00    2.05677939342197164e-02   -2.34390712369874756e-08    0.00000000000000000e+00    2.05677939342197094e-02   -2.34390712369874954e-08    0.00000000000000000e+00    3.57017116309190780e-02   -3.36052284960063626e-08    0.00000000000000000e+00    3.57017116309190780e-02   -3.36052284960063626e-08    0.00000000000000000e+00    5.41508273938122869e-02   -4.06407509545258019e-08    0.00000000000000000e+00    5.41508273938122869e-02   -4.06407509545258019e-08    0.00000000000000000e+00    2.40938441888013354e-02   -2.62592536526009464e-08    0.00000000000000000e+00    2.40938441887625018e-02   -2.62592536526211495e-08    0.00000000000000000e+00    4.11112208861681774e-02   -3.61687549769014603e-08    0.00000000000000000e+00    4.11112208861681774e-02   -3.61687549769014603e-08    0.00000000000000000e+00    6.02072898443309842e-02   -4.20786018913719433e-08    0.00000000000000000e+00    6.02072898443309842e-02   -4.20786018913719433e-08    0.00000000000000000e+00    5.48440662025803383e-02   -4.08229228204009899e-08    0.00000000000000000e+00    5.48440662025803105e-02   -4.08229228204010031e-08    0.00000000000000000e+00    8.97136699508051944e-02   -4.56836118131115730e-08    0.00000000000000000e+00    8.97136699508051944e-02   -4.56836118131115730e-08    0.00000000000000000e+00    1.20482528387361967e-01   -4.67100525568871608e-08    0.00000000000000000e+00    1.20482528387361967e-01   -4.67100525568871608e-08    0.00000000000000000e+00    7.26104997975868527e-02   -4.41342890174627682e-08    0.00000000000000000e+00    7.26104997975868527e-02   -4.41342890174627682e-08    0.00000000000000000e+00    1.10923291543830377e-01   -4.65261634934004487e-08    0.00000000000000000e+00    1.10923291543830377e-01   -4.65261634934004487e-08    0.00000000000000000e+00    1.40703652971345045e-01   -4.69110939391152577e-08    0.00000000000000000e+00    1.40703652971345045e-01   -4.69110939391152577e-08    0.00000000000000000e+00    9.12000246179420770e-02   -4.57718270659301749e-08    0.00000000000000000e+00    9.12000246179420770e-02   -4.57718270659301749e-08    0.00000000000000000e+00    1.29710940770553701e-01   -4.68251566591681343e-08    0.00000000000000000e+00    1.29710940770553701e-01   -4.68251566591681343e-08    0.00000000000000000e+00    1.56800250389843299e-01   -4.69785784915967446e-08    0.00000000000000000e+00    1.56800250389843299e-01   -4.69785784915967446e-08
4        1.87499999999999992e-08    0.00000000000000000e+00    1.72248537297461091e-02   -2.04756112163007547e-08    0.00000000000000000e+00    1.72248537297460987e-02   -2.04756112163007646e-08    0.00000000000000000e+00    3.03322715539457166e-02   -3.05491975353133127e-08    0.00000000000000000e+00    3.03322715539457166e-02   -3.05491975353133127e-08    0.00000000000000000e+00    4.75378462357763515e-02   -3.86401752223912003e-08    0.00000000000000000e+00    4.75378462357763515e-02   -3.86401752223912003e-08    0.00000000000000000e+00    2.05677939342197337e-02   -2.34390712369875087e-08    0.00000000000000000e+00    2.05677939342197164e-02   -2.34390712369874723e-08    0.00000000000000000e+00    3.57017116309190780e-02   -3.36052284960063626e-08    0.00000000000000000e+00    3.57017116309190780e-02   -3.36052284960063626e-08    0.00000000000000000e+00    5.41508273938122869e-02   -4.06407509545258019e-08    0.00000000000000000e+00    5.41508273938122869e-02   -4.06407509545258019e-08    0.00000000000000000e+00    2.40938441888886370e-02   -2.62592536525556202e-08    0.00000000000000000e+00    2.40938441888069212e-02   -2.62592536525980281e-08    0.00000000000000000e+00    4.11112208861681774e-02   -3.61687549769014603e-08    0.00000000000000000e+00    4.11112208861681774e-02   -3.61687549769014603e-08    0.00000000000000000e+00    6.02072898443309842e-02   -4.20786018913719433e-08    0.00000000000000000e+00    6.02072898443309842e-02   -4.20786018913719433e-08    0.00000000000000000e+00    5.48440662025803868e-02   -4.08229228204009237e-08    0.00000000000000000e+00    5.48440662025803383e-02   -4.08229228204009767e-08    0.00000000000000000e+00    8.97136699508051944e-02   -4.56836118131115730e-08    0.00000000000000000e+00    8.97136699508051944e-02   -4.56836118131115730e-08    0.00000000000000000e+00    1.20482528387361967e-01   -4.67100525568871608e-08    0.00000000000000000e+00    1.20482528387361967e-01   -4.67100525568871608e-08    0.00000000000000000e+00    7.26104997975868527e-02   -4.41342890174627682e-08    0.00000000000000000e+00    7.26104997975868527e-02   -4.41342890174627682e-08    0.00000000000000000e+00    1.10923291543830377e-01   -4.65261634934004487e-08    0.00000000000000000e+00    1.10923291543830377e-01   -4.65261634934004487e-08    0.00000000000000000e+00    1.40703652971345045e-01   -4.69110939391152577e-08    0.00000000000000000e+00    1.40703652971345045e-01   -4.69110939391152577e-08    0.00000000000000000e+00    9.12000246179420770e-02   -4.57718270659301749e-08    0.00000000000000000e+00    9.12000246179420770e-02   -4.57718270659301749e-08    0.00000000000000000e+00    1.29710940770553701e-01   -4.68251566591681343e-08    0.00000000000000000e+00    1.29710940770553701e-01   -4.68251566591681343e-08    0.00000000000000000e+00    1.56800250389843299e-01   -4.69785784915967446e-08    0.00000000000000000e+00    1.56800250389843299e-01   -4.69785784915967446e-08
5        3.87499999999999996e-08    0.00000000000000000e+00    1.72248537297461334e-02   -2.04756112163007712e-08    0.00000000000000000e+00    1.72248537297461091e-02   -2.04756112163007547e-08    0.00000000000000000e+00    3.03322715539457166e-02   -3.05491975353133127e-08    0.00000000000000000e+00    3.03322715539457166e-02   -3.05491975353133127e-08    0.00000000000000000e+00    4.75378462357763515e-02   -3.86401752223912003e-08    0.00000000000000000e+00    4.75378462357763515e-02   -3.86401752223912003e-08    0.00000000000000000e+00    2.05677939342197615e-02   -2.34390712369874491e-08    0.00000000000000000e+00    2.05677939342197337e-02   -2.34390712369875120e-08    0.00000000000000000e+00    3.57017116309190780e-02   -3.36052284960063626e-08    0.00000000000000000e+00    3.57017116309190780e-02   -3.36052284960063626e-08    0.00000000000000000e+00    5.41508273938122869e-02   -4.06407509545258019e-08    0.00000000000000000e+00    5.41508273938122869e-02   -4.06407509545258019e-08    0.00000000000000000e+00    2.40938441890567213e-02   -2.62592536524682170e-08    0.00000000000000000e+00    2.40938441888940841e-02   -2.62592536525528012e-08    0.00000000000000000e+00    4.11112208861681774e-02   -3.61687549769014603e-08    0.00000000000000000e+00    4.11112208861681774e-02   -3.61687549769014603e-08    0.00000000000000000e+00    6.02072898443309842e-02   -4.20786018913719433e-08    0.00000000000000000e+00    6.02072898443309842e-02   -4.20786018913719433e-08    0.00000000000000000e+00    5.48440662025804770e-02   -4.08229228204008642e-08    0.00000000000000000e+00    5.48440662025803868e-02   -4.08229228204009370e-08    0.00000000000000000e+00    8.97136699508051944e-02   -4.56836118131115730e-08    0.00000000000000000e+00    8.97136699508051944e-02   -4.56836118131115730e-08    0.00000000000000000e+00    1.20482528387361967e-01   -4.67100525568871542e-08    0.00000000000000000e+00    1.20482528387361967e-01   -4.67100525568871608e-08    0.00000000000000000e+00    7.26104997975868527e-02   -4.41342890174627682e-08    0.00000000000000000e+00    7.26104997975868527e-02   -4.41342890174627682e-08    0.00000000000000000e+00    1.10923291543830377e-01   -4.65261634934004487e-08    0.00000000000000000e+00    1.10923291543830377e-01   -4.65261634934004487e-08    0.00000000000000000e+00    1.40703652971345045e-01   -4.69110939391152577e-08    0.00000000000000000e+00    1.40703652971345045e-01   -4.69110939391152577e-08    0.00000000000000000e+00    9.12000246179420770e-02   -4.57718270659301749e-08    0.00000000000000000e+00    9.12000246179420770e-02   -4.57718270659301749e-08    0.00000000000000000e+00    1.29710940770553701e-01   -4.68251566591681343e-08    0.00000000000000000e+00    1.29710940770553701e-01   -4.68251566591681343e-08    0.00000000000000000e+00    1.56800250389843299e-01   -4.69785784915967380e-08    0.00000000000000000e+00    1.56800250389843299e-01   -4.69785784915967446e-08
6        6.37499999999999984e-08    0.00000000000000000e+00    1.72248537297461576e-02   -2.04756112163007315e-08    0.00000000000000000e+00    1.72248537297461229e-02   -2.04756112163007679e-08    0.00000000000000000e+00    3.03322715539457166e-02   -3.05491975353133127e-08    0.00000000000000000e+00    3.03322715539457166e-02   -3.05491975353133127e-08    0.00000000000000000e+00    4.75378462357763515e-02   -3.86401752223912003e-08    0.00000000000000000e+00    4.75378462357763515e-02   -3.86401752223912003e-08    0.00000000000000000e+00    2.05677939342197927e-02   -2.34390712369875020e-08    0.00000000000000000e+00    2.05677939342197511e-02   -2.34390712369874689e-08    0.00000000000000000e+00    3.57017116309190780e-02   -3.36052284960063626e-08    0.00000000000000000e+00    3.57017116309190780e-02   -3.36052284960063626e-08    0.00000000000000000e+00    5.41508273938122869e-02   -4.06407509545258019e-08    0.00000000000000000e+00    5.41508273938122869e-02   -4.06407509545258019e-08    0.00000000000000000e+00    2.40938441892551251e-02   -2.62592536523651734e-08    0.00000000000000000e+00    2.40938441889999577e-02   -2.62592536524977010e-08    0.00000000000000000e+00    4.11112208861681774e-02   -3.61687549769014603e-08    0.00000000000000000e+00    4.11112208861681774e-02   -3.61687549769014603e-08    0.00000000000000000e+00    6.02072898443309842e-02   -4.20786018913719433e-08    0.00000000000000000e+00    6.02072898443309842e-02   -4.20786018913719433e-08    0.00000000000000000e+00    5.48440662025805811e-02   -4.08229228204008311e-08    0.00000000000000000e+00    5.48440662025804423e-02   -4.08229228204008576e-08    0.00000000000000000e+00    8.97136699508051944e-02   -4.56836118131115730e-08    0.00000000000000000e+00    8.97136699508051944e-02   -4.56836118131115730e-08    0.00000000000000000e+00    1.20482528387361967e-01   -4.67100525568871608e-08    0.00000000000000000e+00    1.20482528387361967e-01   -4.67100525568871608e-08    0.00000000000000000e+00    7.26104997975868527e-02   -4.41342890174627682e-08    0.00000000000000000e+00    7.26104997975868527e-02   -4.41342890174627682e-08    0.00000000000000000e+00    1.10923291543830377e-01   -4.65261634934004487e-08    0.00000000000000000e+00    1.10923291543830377e-01   -4.65261634934004487e-08    0.00000000000000000e+00    1.40703652971345045e-01   -4.69110939391152577e-08    0.00000000000000000e+00    1.40703652971345045e-01   -4.69110939391152577e-08    0.00000000000000000e+00    9.12000246179420770e-02   -4.57718270659301749e-08    0.00000000000000000e+00    9.12000246179420770e-02   -4.57718270659301749e-08    0.00000000000000000e+00    1.29710940770553701e-01   -4.68251566591681343e-08    0.00000000000000000e+00    1.29710940770553701e-01   -4.68251566591681343e-08    0.00000000000000000e+00    1.56800250389843299e-01   -4.69785784915967446e-08    0.00000000000000000e+00    1.56800250389843299e-01   -4.69785784915967446e-08
7        8.87499999999999973e-08    0.00000000000000000e+00    1.72248537297461785e-02   -2.04756112163007447e-08    0.00000000000000000e+00    1.72248537297461368e-02   -2.04756112163007547e-08    0.00000000000000000e+00    3.03322715539457166e-02   -3.05491975353133127e-08    0.00000000000000000e+00    3.03322715539457166e-02   -3.05491975353133127e-08    0.00000000000000000e+00    4.75378462357763515e-02   -3.86401752223912003e-08    0.00000000000000000e+00    4.75378462357763515e-02   -3.86401752223912003e-08    0.00000000000000000e+00    2.05677939342198239e-02   -2.34390712369874127e-08    0.00000000000000000e+00    2.05677939342197684e-02   -2.34390712369874822e-08    0.00000000000000000e+00    3.57017116309190780e-02   -3.36052284960063626e-08    0.00000000000000000e+00    3.57017116309190780e-02   -3.36052284960063626e-08    0.00000000000000000e+00    5.41508273938122869e-02   -4.06407509545258019e-08    0.00000000000000000e+00    5.41508273938122869e-02   -4.06407509545258019e-08    0.00000000000000000e+00    2.40938441894412540e-02   -2.62592536522683602e-08    0.00000000000000000e+00    2.40938441891025007e-02   -2.62592536524445100e-08    0.00000000000000000e+00    4.11112208861681774e-02   -3.61687549769014603e-08    0.00000000000000000e+00    4.11112208861681774e-02   -3.61687549769014603e-08    0.00000000000000000e+00    6.02072898443309842e-02   -4.20786018913719433e-08    0.00000000000000000e+00    6.02072898443309842e-02   -4.20786018913719433e-08    0.00000000000000000e+00    5.48440662025806921e-02   -4.08229228204007384e-08    0.00000000000000000e+00    5.48440662025804979e-02   -4.08229228204008840e-08    0.00000000000000000e+00    8.97136699508051944e-02   -4.56836118131115730e-08    0.00000000000000000e+00    8.97136699508051944e-02   -4.56836118131115730e-08    0.00000000000000000e+00    1.20482528387361967e-01   -4.67100525568871542e-08    0.00000000000000000e+00    1.20482528387361967e-01   -4.67100525568871608e-08    0.00000000000000000e+00    7.26104997975868527e-02   -4.41342890174627682e-08    0.00000000000000000e+00    7.26104997975868527e-02   -4.41342890174627682e-08    0.00000000000000000e+00    1.10923291543830377e-01   -4.65261634934004487e-08    0.00000000000000000e+00    1.10923291543830377e-01   -4.65261634934004487e-08    0.00000000000000000e+00    1.40703652971345045e-01   -4.69110939391152577e-08    0.00000000000000000e+00    1.40703652971345045e-01   -4.69110939391152577e-08    0.00000000000000000e+00    9.12000246179420770e-02   -4.57718270659301749e-08    0.00000000000000000e+00    9.12000246179420770e-02   -4.57718270659301749e-08    0.00000000000000000e+00    1.29710940770553701e-01   -4.68251566591681343e-08    0.00000000000000000e+00    1.29710940770553701e-01   -4.68251566591681343e-08    0.00000000000000000e+00    1.56800250389843299e-01   -4.69785784915967380e-08    0.00000000000000000e+00    1.56800250389843299e-01   -4.69785784915967446e-08
8        1.13749999999999996e-07    0.00000000000000000e+00    1.72248537297462027e-02   -2.04756112163007116e-08    0.00000000000000000e+00    1.72248537297461472e-02   -2.04756112163007679e-08    0.00000000000000000e+00    3.03322715539457166e-02   -3.05491975353133127e-08    0.00000000000000000e+00    3.03322715539457166e-02   -3.05491975353133127e-08    0.00000000000000000e+00    4.75378462357763515e-02   -3.86401752223912003e-08    0.00000000000000000e+00    4.75378462357763515e-02   -3.86401752223912003e-08    0.00000000000000000e+00    2.05677939342198517e-02   -2.34390712369874723e-08    0.00000000000000000e+00    2.05677939342197823e-02   -2.34390712369874425e-08    0.00000000000000000e+00    3.57017116309190780e-02   -3.36052284960063626e-08    0.00000000000000000e+00    3.57017116309190780e-02   -3.36052284960063626e-08    0.00000000000000000e+00    5.41508273938122869e-02   -4.06407509545258019e-08    0.00000000000000000e+00    5.41508273938122869e-02   -4.06407509545258019e-08    0.00000000000000000e+00    2.40938441896158644e-02   -2.62592536521776913e-08    0.00000000000000000e+00    2.40938441892018206e-02   -2.62592536523927880e-08    0.00000000000000000e+00    4.11112208861681774e-02   -3.61687549769014603e-08    0.00000000000000000e+00    4.11112208861681774e-02   -3.61687549769014603e-08    0.00000000000000000e+00    6.02072898443309842e-02   -4.20786018913719433e-08    0.00000000000000000e+00    6.02072898443309842e-02   -4.20786018913719433e-08    0.00000000000000000e+00    5.48440662025807893e-02   -4.08229228204006590e-08    0.00000000000000000e+00    5.48440662025805603e-02   -4.08229228204008046e-08    0.00000000000000000e+00    8.97136699508051944e-02   -4.56836118131115730e-08    0.00000000000000000e+00    8.97136699508051944e-02   -4.56836118131115730e-08    0.00000000000000000e+00    1.20482528387361967e-01   -4.67100525568871608e-08    0.00000000000000000e+00    1.20482528387361967e-01   -4.67100525568871608e-08    0.00000000000000000e+00    7.26104997975868527e-02   -4.41342890174627682e-08    0.00000000000000000e+00    7.26104997975868527e-02   -4.41342890174627682e-08    0.00000000000000000e+00    1.10923291543830377e-01   -4.65261634934004487e-08    0.00000000000000000e+00    1.10923291543830377e-01   -4.65261634934004487e-08    0.00000000000000000e+00    1.40703652971345045e-01   -4.69110939391152577e-08    0.00000000000000000e+00    1.40703652971345045e-01   -4.69110939391152577e-08    0.00000000000000000e+00    9.12000246179420770e-02   -4.57718270659301749e-08    0.00000000000000000e+00    9.12000246179420770e-02   -4.57718270659301749e-08    0.00000000000000000e+00    1.29710940770553701e-01   -4.68251566591681343e-08    0.00000000000000000e+00    1.29710940770553701e-01   -4.68251566591681343e-08    0.00000000000000000e+00    1.56800250389843299e-01   -4.69785784915967446e-08    0.00000000000000000e+00    1.56800250389843299e-01   -4.69785784915967446e-08
