state_id,state_label,parameter_group_id,case_id,r_pair_w_kohm_um,r_pair_ohm,mesh_level,stage_id,mode_id,external_source_v,external_drain_v,internal_source_v,internal_drain_v,vbg_v,vtg_v,region,x_cm,y_cm,x_um,y_nm,potential_v,electron_density_cm3
contact_literature_low_magnitude_proxy_output_vtg_1p0_vds_0p2,"literature_low_magnitude_proxy at VTG=1.0 V, external VDS=0.2 V",P3,literature_low_magnitude_proxy,0.5,8.333333333333334,interface_4x,T03_P3_CONTACT_RESISTANCE,enabled_symmetric_teaching_top_stack,0.0,0.2,1.4369846635225835e-05,0.1999856301533648,0.0,1.0,bottom_oxide,2.5e-05,2.2500000000000005e-06,0.25,22.500000000000004,0.06415339972558226,
contact_literature_low_magnitude_proxy_output_vtg_1p0_vds_0p2,"literature_low_magnitude_proxy at VTG=1.0 V, external VDS=0.2 V",P3,literature_low_magnitude_proxy,0.5,8.333333333333334,interface_4x,T03_P3_CONTACT_RESISTANCE,enabled_symmetric_teaching_top_stack,0.0,0.2,1.4369846635225835e-05,0.1999856301533648,0.0,1.0,bottom_oxide,0.0,2.375e-06,0.0,23.75,0.0007701389390142607,
contact_literature_low_magnitude_proxy_output_vtg_1p0_vds_0p2,"literature_low_magnitude_proxy at VTG=1.0 V, external VDS=0.2 V",P3,literature_low_magnitude_proxy,0.5,8.333333333333334,interface_4x,T03_P3_CONTACT_RESISTANCE,enabled_symmetric_teaching_top_stack,0.0,0.2,1.4369846635225835e-05,0.1999856301533648,0.0,1.0,bottom_oxide,2.5e-05,2.375e-06,0.25,23.75,0.06772767260473528,
contact_literature_low_magnitude_proxy_output_vtg_1p0_vds_0p2,"literature_low_magnitude_proxy at VTG=1.0 V, external VDS=0.2 V",P3,literature_low_magnitude_proxy,0.5,8.333333333333334,interface_4x,T03_P3_CONTACT_RESISTANCE,enabled_symmetric_teaching_top_stack,0.0,0.2,1.4369846635225835e-05,0.1999856301533648,0.0,1.0,bottom_oxide,0.0,2.5e-06,0.0,25.000000000000004,0.0007874325748438661,
contact_literature_low_magnitude_proxy_output_vtg_1p0_vds_0p2,"literature_low_magnitude_proxy at VTG=1.0 V, external VDS=0.2 V",P3,literature_low_magnitude_proxy,0.5,8.333333333333334,interface_4x,T03_P3_CONTACT_RESISTANCE,enabled_symmetric_teaching_top_stack,0.0,0.2,1.4369846635225835e-05,0.1999856301533648,0.0,1.0,bottom_oxide,2.5e-05,2.5e-06,0.25,25.000000000000004,0.07130357214672048,
contact_literature_low_magnitude_proxy_output_vtg_1p0_vds_0p2,"literature_low_magnitude_proxy at VTG=1.0 V, external VDS=0.2 V",P3,literature_low_magnitude_proxy,0.5,8.333333333333334,interface_4x,T03_P3_CONTACT_RESISTANCE,enabled_symmetric_teaching_top_stack,0.0,0.2,1.4369846635225835e-05,0.1999856301533648,0.0,1.0,bottom_oxide,0.0,2.6250000000000003e-06,0.0,26.250000000000004,0.0008012004036948776,
contact_literature_low_magnitude_proxy_output_vtg_1p0_vds_0p2,"literature_low_magnitude_proxy at VTG=1.0 V, external VDS=0.2 V",P3,literature_low_magnitude_proxy,0.5,8.333333333333334,interface_4x,T03_P3_CONTACT_RESISTANCE,enabled_symmetric_teaching_top_stack,0.0,0.2,1.4369846635225835e-05,0.1999856301533648,0.0,1.0,bottom_oxide,2.5e-05,2.6250000000000003e-06,0.25,26.250000000000004,0.0748811851095334,
contact_literature_low_magnitude_proxy_output_vtg_1p0_vds_0p2,"literature_low_magnitude_proxy at VTG=1.0 V, external VDS=0.2 V",P3,literature_low_magnitude_proxy,0.5,8.333333333333334,interface_4x,T03_P3_CONTACT_RESISTANCE,enabled_symmetric_teaching_top_stack,0.0,0.2,1.4369846635225835e-05,0.1999856301533648,0.0,1.0,bottom_oxide,0.0,2.75e-06,0.0,27.5,0.0008112642333105971,
contact_literature_low_magnitude_proxy_output_vtg_1p0_vds_0p2,"literature_low_magnitude_proxy at VTG=1.0 V, external VDS=0.2 V",P3,literature_low_magnitude_proxy,0.5,8.333333333333334,interface_4x,T03_P3_CONTACT_RESISTANCE,enabled_symmetric_teaching_top_stack,0.0,0.2,1.4369846635225835e-05,0.1999856301533648,0.0,1.0,bottom_oxide,2.5e-05,2.75e-06,0.25,27.5,0.07846059842484963,
contact_literature_low_magnitude_proxy_output_vtg_1p0_vds_0p2,"literature_low_magnitude_proxy at VTG=1.0 V, external VDS=0.2 V",P3,literature_low_magnitude_proxy,0.5,8.333333333333334,interface_4x,T03_P3_CONTACT_RESISTANCE,enabled_symmetric_teaching_top_stack,0.0,0.2,1.4369846635225835e-05,0.1999856301533648,0.0,1.0,bottom_oxide,0.0,2.875e-06,0.0,28.75,0.0008174455962167397,
