case_id,solve_mode,interface_equation_active,dit_cm2_ev,source_v,drain_v,vbg_v,vtg_v,region,x_cm,y_cm,x_um,y_nm,potential_v,electron_density_cm3
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.0001,5.000000000000001e-07,1.0,5.000000000000001,0.0065513624710154626,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.0001,1.0000000000000002e-06,1.0,10.000000000000002,0.013102724948061152,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.0001,1.5000000000000002e-06,1.0,15.000000000000002,0.019654087436992915,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.0001,2.0000000000000003e-06,1.0,20.000000000000004,0.026205449943323102,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.0001,2.1250000000000004e-06,1.0,21.250000000000004,0.02784329057340699,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.0001,2.2500000000000005e-06,1.0,22.500000000000004,0.029481131204963394,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.0001,2.375e-06,1.0,23.75,0.031118971838061636,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.0001,2.5e-06,1.0,25.000000000000004,0.032756812472768286,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.0001,2.6250000000000003e-06,1.0,26.250000000000004,0.034394653109146994,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.0001,2.75e-06,1.0,27.5,0.036032493747258414,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.0001,2.875e-06,1.0,28.75,0.037670334387160116,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.0001,3e-06,1.0,30.0,0.039308175028906434,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.000125,0.0,1.25,0.0,0.0,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.000125,5.000000000000001e-07,1.25,5.000000000000001,0.0065513626805135785,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.000125,1.0000000000000002e-06,1.25,10.000000000000002,0.013102725361109803,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.000125,1.5000000000000002e-06,1.25,15.000000000000002,0.01965408804186897,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.000125,2.0000000000000003e-06,1.25,20.000000000000004,0.026205450722866758,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.000125,2.1250000000000004e-06,1.25,21.250000000000004,0.027843291393164254,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.000125,2.2500000000000005e-06,1.25,22.500000000000004,0.029481132063481963,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.000125,2.375e-06,1.25,23.75,0.031118972733820836,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.000125,2.5e-06,1.25,25.000000000000004,0.032756813404181795,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.000125,2.6250000000000003e-06,1.25,26.250000000000004,0.034394654074565725,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.000125,2.75e-06,1.25,27.5,0.03603249474497345,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.000125,2.875e-06,1.25,28.75,0.03767033541540578,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.000125,3e-06,1.25,30.0,0.03930817608586346,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00015000000000000001,0.0,1.5000000000000002,0.0,0.0,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00015000000000000001,5.000000000000001e-07,1.5000000000000002,5.000000000000001,0.006551362683397855,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00015000000000000001,1.0000000000000002e-06,1.5000000000000002,10.000000000000002,0.013102725366796847,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00015000000000000001,1.5000000000000002e-06,1.5000000000000002,15.000000000000002,0.019654088050198082,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00015000000000000001,2.0000000000000003e-06,1.5000000000000002,20.000000000000004,0.0262054507336026,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00015000000000000001,2.1250000000000004e-06,1.5000000000000002,21.250000000000004,0.027843291404454396,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00015000000000000001,2.2500000000000005e-06,1.5000000000000002,22.500000000000004,0.029481132075306466,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00015000000000000001,2.375e-06,1.5000000000000002,23.75,0.031118972746158824,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00015000000000000001,2.5e-06,1.5000000000000002,25.000000000000004,0.03275681341701149,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00015000000000000001,2.6250000000000003e-06,1.5000000000000002,26.250000000000004,0.03439465408786447,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00015000000000000001,2.75e-06,1.5000000000000002,27.5,0.036032494758717774,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00015000000000000001,2.875e-06,1.5000000000000002,28.75,0.037670335429571426,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00015000000000000001,3e-06,1.5000000000000002,30.0,0.039308176100425425,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.000175,0.0,1.75,0.0,0.0,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.000175,5.000000000000001e-07,1.75,5.000000000000001,0.006551362683437598,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.000175,1.0000000000000002e-06,1.75,10.000000000000002,0.013102725366875213,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.000175,1.5000000000000002e-06,1.75,15.000000000000002,0.019654088050312858,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.000175,2.0000000000000003e-06,1.75,20.000000000000004,0.026205450733750548,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.000175,2.1250000000000004e-06,1.75,21.250000000000004,0.02784329140460998,
