state_id,state_label,source_family,mesh_level,stage_id,vbg_v,vtg_v,vds_v,region,element_index,node0_index,node1_index,node2_index,x0_cm,y0_cm,x1_cm,y1_cm,x2_cm,y2_cm,centroid_x_cm,centroid_y_cm,centroid_x_um,centroid_y_nm,electron_current_density_x_en0_a_per_cm2,electron_current_density_x_en1_a_per_cm2,electron_current_density_x_en2_a_per_cm2,electron_current_density_y_en0_a_per_cm2,electron_current_density_y_en1_a_per_cm2,electron_current_density_y_en2_a_per_cm2,electron_current_density_x_a_per_cm2,electron_current_density_y_a_per_cm2,electron_current_density_magnitude_a_per_cm2,mean_element_node_current_density_magnitude_a_per_cm2,maximum_element_node_current_density_magnitude_a_per_cm2,projection_method
p2_bulk_nga_5e16_common_primary,NGA 5e16 common-primary state,top_primary,interface_4x,T03_P2_BULK_TRAPS_FORMAL,0.0,0.3,0.01,channel,11,6,7,8,0.0,3.225e-06,2.5e-05,3.225e-06,0.0,3.3e-06,8.333333333333334e-06,3.25e-06,0.08333333333333334,32.5,-3.2826598274835854,-3.282659827483586,-3.2826598274835854,0.0,0.0,0.0,-3.282659827483586,0.0,3.282659827483586,3.282659827483586,3.282659827483586,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_bulk_nga_5e16_common_primary,NGA 5e16 common-primary state,top_primary,interface_4x,T03_P2_BULK_TRAPS_FORMAL,0.0,0.3,0.01,channel,12,7,8,9,2.5e-05,3.225e-06,0.0,3.3e-06,2.5e-05,3.3e-06,1.6666666666666667e-05,3.275e-06,0.16666666666666669,32.75,-3.3187594376329472,-3.318759437632948,-3.2828138373884035,-0.015391034694867353,-0.015391034694867356,-0.051336634939411464,-3.306777570884766,-0.027372901443048724,3.306890862886159,3.306935155359497,3.3187951260701136,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_bulk_nga_5e16_common_primary,NGA 5e16 common-primary state,top_primary,interface_4x,T03_P2_BULK_TRAPS_FORMAL,0.0,0.3,0.01,channel,13,7,9,69,2.5e-05,3.225e-06,2.5e-05,3.3e-06,5e-05,3.225e-06,3.3333333333333335e-05,3.25e-06,0.33333333333333337,32.5,-1.8593804373716425,-1.8335315627324438,-1.8335315627324438,0.010457839944331226,-0.015391034694867353,-0.015391034694867356,-1.8421478542788432,-0.006774743148467828,1.8421603117451189,1.842200721718698,1.8594098465095483,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_bulk_nga_5e16_common_primary,NGA 5e16 common-primary state,top_primary,interface_4x,T03_P2_BULK_TRAPS_FORMAL,0.0,0.3,0.01,channel,14,7,68,69,2.5e-05,3.225e-06,5e-05,3.1500000000000003e-06,5e-05,3.225e-06,4.1666666666666665e-05,3.2e-06,0.41666666666666663,32.0,-1.8335315627324436,-1.8335315627324438,-1.8096057056322377,5.281284890590721e-07,5.281284890590721e-07,-0.023925328971716935,-1.8255562770323752,-0.007974757571579606,1.8255736954093724,1.8256089953632406,1.83353156273252,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_bulk_nga_5e16_common_primary,NGA 5e16 common-primary state,top_primary,interface_4x,T03_P2_BULK_TRAPS_FORMAL,0.0,0.3,0.01,channel,15,8,9,10,0.0,3.3e-06,2.5e-05,3.3e-06,0.0,3.3750000000000003e-06,8.333333333333334e-06,3.325e-06,0.08333333333333334,33.25,-3.3187594376329304,-3.318759437632948,-3.3187594376329472,-1.7710516779541798e-14,0.0,0.0,-3.318759437632942,-5.903505593180599e-15,3.318759437632942,3.318759437632942,3.318759437632948,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_bulk_nga_5e16_common_primary,NGA 5e16 common-primary state,top_primary,interface_4x,T03_P2_BULK_TRAPS_FORMAL,0.0,0.3,0.01,channel,16,9,10,11,2.5e-05,3.3e-06,0.0,3.3750000000000003e-06,2.5e-05,3.3750000000000003e-06,1.6666666666666667e-05,3.35e-06,0.16666666666666669,33.5,-3.3574430012309975,-3.357443001230998,-3.318934034627283,-0.019690031513723623,-0.019690031513723623,-0.05819899811743887,-3.3446066790297593,-0.03252635371496204,3.344764834946766,3.344815247881669,3.3575007377297807,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_bulk_nga_5e16_common_primary,NGA 5e16 common-primary state,top_primary,interface_4x,T03_P2_BULK_TRAPS_FORMAL,0.0,0.3,0.01,channel,17,9,11,70,2.5e-05,3.3e-06,2.5e-05,3.3750000000000003e-06,5e-05,3.3e-06,3.3333333333333335e-05,3.325e-06,0.33333333333333337,33.25,-1.9140957372915917,-1.885760496299988,-1.885760496299988,0.008645209477879721,-0.019690031513723623,-0.019690031513723623,-1.8952055766305227,-0.010244951183189174,1.8952332670983216,1.8952806132374838,1.9141152606791365,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_bulk_nga_5e16_common_primary,NGA 5e16 common-primary state,top_primary,interface_4x,T03_P2_BULK_TRAPS_FORMAL,0.0,0.3,0.01,channel,18,9,69,70,2.5e-05,3.3e-06,5e-05,3.225e-06,5e-05,3.3e-06,4.1666666666666665e-05,3.275e-06,0.41666666666666663,32.75,-1.885760496299988,-1.885760496299988,-1.8594906161399574,1.463999394494138e-06,1.463999394494138e-06,-0.026268416160636396,-1.877003869579978,-0.008755162720615802,1.877024288413039,1.8770657140499256,1.8857604963005563,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_bulk_nga_5e16_common_primary,NGA 5e16 common-primary state,top_primary,interface_4x,T03_P2_BULK_TRAPS_FORMAL,0.0,0.3,0.01,channel,19,10,11,12,0.0,3.3750000000000003e-06,2.5e-05,3.3750000000000003e-06,0.0,3.45e-06,8.333333333333334e-06,3.4e-06,0.08333333333333334,34.0,-3.3574430012310095,-3.3574430012309975,-3.3574430012309975,1.1511835906702167e-14,0.0,0.0,-3.3574430012310015,3.837278635567389e-15,3.3574430012310015,3.3574430012310015,3.3574430012310095,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_bulk_nga_5e16_common_primary,NGA 5e16 common-primary state,top_primary,interface_4x,T03_P2_BULK_TRAPS_FORMAL,0.0,0.3,0.01,channel,20,11,12,13,2.5e-05,3.3750000000000003e-06,0.0,3.45e-06,2.5e-05,3.45e-06,1.6666666666666667e-05,3.4250000000000002e-06,0.16666666666666669,34.25,-3.398810293831655,-3.3988102938316556,-3.357638316986396,-0.023933274950290413,-0.023933274950290413,-0.06510525179554964,-3.385086301549902,-0.03765726723204349,3.3852957535075396,3.385352858318104,3.3988945578093284,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_bulk_nga_5e16_common_primary,NGA 5e16 common-primary state,top_primary,interface_4x,T03_P2_BULK_TRAPS_FORMAL,0.0,0.3,0.01,channel,21,11,13,71,2.5e-05,3.3750000000000003e-06,2.5e-05,3.45e-06,5e-05,3.3750000000000003e-06,3.3333333333333335e-05,3.4e-06,0.33333333333333337,34.0,-1.9740744637092393,-1.9430285159312053,-1.9430285159312053,0.0071126728277437525,-0.023933274950290413,-0.023933274950290413,-1.95337716519055,-0.013584625690945692,1.9534244012868869,1.9534796987844383,1.974087277296441,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_bulk_nga_5e16_common_primary,NGA 5e16 common-primary state,top_primary,interface_4x,T03_P2_BULK_TRAPS_FORMAL,0.0,0.3,0.01,channel,22,11,70,71,2.5e-05,3.3750000000000003e-06,5e-05,3.3e-06,5e-05,3.3750000000000003e-06,4.1666666666666665e-05,3.35e-06,0.41666666666666663,33.5,-1.9430285159312053,-1.9430285159312053,-1.914208125588632,2.8341402887385426e-06,2.8341402887385426e-06,-0.028817556202284492,-1.9334217191503476,-0.009603962640569005,1.9334455720761023,1.9334940209812548,1.9430285159332723,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_bulk_nga_5e16_common_primary,NGA 5e16 common-primary state,top_primary,interface_4x,T03_P2_BULK_TRAPS_FORMAL,0.0,0.3,0.01,channel,23,12,13,14,0.0,3.45e-06,2.5e-05,3.45e-06,0.0,3.525e-06,8.333333333333334e-06,3.4749999999999998e-06,0.08333333333333334,34.75,-3.398810293831638,-3.398810293831655,-3.398810293831655,-1.7710516779541798e-14,0.0,0.0,-3.3988102938316493,-5.903505593180599e-15,3.3988102938316493,3.3988102938316493,3.398810293831655,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
