state_id,state_label,source_family,mesh_level,stage_id,vbg_v,vtg_v,vds_v,region,element_index,node0_index,node1_index,node2_index,x0_cm,y0_cm,x1_cm,y1_cm,x2_cm,y2_cm,centroid_x_cm,centroid_y_cm,centroid_x_um,centroid_y_nm,electron_current_density_x_en0_a_per_cm2,electron_current_density_x_en1_a_per_cm2,electron_current_density_x_en2_a_per_cm2,electron_current_density_y_en0_a_per_cm2,electron_current_density_y_en1_a_per_cm2,electron_current_density_y_en2_a_per_cm2,electron_current_density_x_a_per_cm2,electron_current_density_y_a_per_cm2,electron_current_density_magnitude_a_per_cm2,mean_element_node_current_density_magnitude_a_per_cm2,maximum_element_node_current_density_magnitude_a_per_cm2,projection_method
p2_dit_6p02e12_common_primary,P2 D_it=6.02e12 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,11,6,7,8,0.0,3.225e-06,2.5e-05,3.225e-06,0.0,3.3e-06,8.333333333333334e-06,3.25e-06,0.08333333333333334,32.5,-2.5405283524046327,-2.5405283524046154,-2.5405283524046154,1.7267753860053254e-14,0.0,0.0,-2.540528352404621,5.7559179533510845e-15,2.540528352404621,2.540528352404621,2.5405283524046327,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_dit_6p02e12_common_primary,P2 D_it=6.02e12 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,12,7,8,9,2.5e-05,3.225e-06,0.0,3.3e-06,2.5e-05,3.3e-06,1.6666666666666667e-05,3.275e-06,0.16666666666666669,32.75,-2.5967066839322213,-2.5967066839322217,-2.540741399543596,-0.01505042859905416,-0.01505042859905416,-0.07101571298767996,-2.578051589136013,-0.03370552339526276,2.578271913230657,2.5784114257076998,2.5967502994664873,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_dit_6p02e12_common_primary,P2 D_it=6.02e12 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,13,7,9,69,2.5e-05,3.225e-06,2.5e-05,3.3e-06,5e-05,3.225e-06,3.3333333333333335e-05,3.25e-06,0.33333333333333337,32.5,-1.1432398683769953,-1.1147241824003333,-1.1147241824003333,0.013465257377607823,-0.01505042859905416,-0.01505042859905416,-1.1242294110592208,-0.005545199940166831,1.1242430866734021,1.1243235740702096,1.1433191635772115,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_dit_6p02e12_common_primary,P2 D_it=6.02e12 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,14,7,68,69,2.5e-05,3.225e-06,5e-05,3.1500000000000003e-06,5e-05,3.225e-06,4.1666666666666665e-05,3.2e-06,0.41666666666666663,32.0,-1.1147241824003333,-1.1147241824003333,-1.0792925969058875,-0.0005490980087901123,-0.0005490980087901123,-0.03598068350323586,-1.1029136539021847,-0.012359626506938696,1.1029829048227624,1.103113604922582,1.11472431763944,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_dit_6p02e12_common_primary,P2 D_it=6.02e12 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,15,8,9,10,0.0,3.3e-06,2.5e-05,3.3e-06,0.0,3.3750000000000003e-06,8.333333333333334e-06,3.325e-06,0.08333333333333334,33.25,-2.596706683932234,-2.5967066839322217,-2.5967066839322213,1.1954598826190713e-14,0.0,0.0,-2.5967066839322257,3.9848662753969046e-15,2.5967066839322257,2.5967066839322257,2.596706683932234,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_dit_6p02e12_common_primary,P2 D_it=6.02e12 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,16,9,10,11,2.5e-05,3.3e-06,0.0,3.3750000000000003e-06,2.5e-05,3.3750000000000003e-06,1.6666666666666667e-05,3.35e-06,0.16666666666666669,33.5,-2.6543586668927377,-2.6543586668927377,-2.5969368406809124,-0.019297090014334762,-0.019297090014334762,-0.07671891622616026,-2.6352180581554627,-0.038437698751609926,2.6354983723603334,2.635642477597236,2.654428810533749,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_dit_6p02e12_common_primary,P2 D_it=6.02e12 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,17,9,11,70,2.5e-05,3.3e-06,2.5e-05,3.3750000000000003e-06,5e-05,3.3e-06,3.3333333333333335e-05,3.325e-06,0.33333333333333337,33.25,-1.2118524539442586,-1.181152879689543,-1.181152879689543,0.01140248424038057,-0.019297090014334762,-0.019297090014334762,-1.1913860711077815,-0.009063898596096317,1.1914205490452967,1.1915090337166323,1.211906096518032,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_dit_6p02e12_common_primary,P2 D_it=6.02e12 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,18,9,69,70,2.5e-05,3.3e-06,5e-05,3.225e-06,5e-05,3.3e-06,4.1666666666666665e-05,3.275e-06,0.41666666666666663,32.75,-1.181152879689543,-1.181152879689543,-1.1433958298831408,-0.0007648615311063797,-0.0007648615311063797,-0.03852191133750879,-1.1685671964207422,-0.013350544799907183,1.1686434570034985,1.1687836057902203,1.1811531273344966,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_dit_6p02e12_common_primary,P2 D_it=6.02e12 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,19,10,11,12,0.0,3.3750000000000003e-06,2.5e-05,3.3750000000000003e-06,0.0,3.45e-06,8.333333333333334e-06,3.4e-06,0.08333333333333334,34.0,-2.6543586668927612,-2.6543586668927377,-2.6543586668927377,2.3466434732892882e-14,0.0,0.0,-2.6543586668927457,7.822144910964295e-15,2.6543586668927457,2.6543586668927457,2.6543586668927612,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_dit_6p02e12_common_primary,P2 D_it=6.02e12 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,20,11,12,13,2.5e-05,3.3750000000000003e-06,0.0,3.45e-06,2.5e-05,3.45e-06,1.6666666666666667e-05,3.4250000000000002e-06,0.16666666666666669,34.25,-2.7135728252488978,-2.7135728252488978,-2.654606076897993,-0.023503253393119906,-0.023503253393119906,-0.08247000174402448,-2.693917242465263,-0.04315883617675476,2.6942629408414795,2.6944120075705666,2.713674608505844,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_dit_6p02e12_common_primary,P2 D_it=6.02e12 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,21,11,13,71,2.5e-05,3.3750000000000003e-06,2.5e-05,3.45e-06,5e-05,3.3750000000000003e-06,3.3333333333333335e-05,3.4e-06,0.33333333333333337,34.0,-1.2854053756387689,-1.2523042099841024,-1.2523042099841024,0.009597912261546462,-0.023503253393119906,-0.023503253393119906,-1.2633379318689912,-0.012469531508231116,1.2633994694137933,1.2634968995008578,1.2854412081619389,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_dit_6p02e12_common_primary,P2 D_it=6.02e12 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,22,11,70,71,2.5e-05,3.3750000000000003e-06,5e-05,3.3e-06,5e-05,3.3750000000000003e-06,4.1666666666666665e-05,3.35e-06,0.41666666666666663,33.5,-1.2523042099841024,-1.2523042099841024,-1.2120104748850828,-0.0009774276020181024,-0.0009774276020181024,-0.04127116270103786,-1.238872964951096,-0.014408672635024688,1.2389567519222866,1.2391073777558654,1.2523045914267918,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_dit_6p02e12_common_primary,P2 D_it=6.02e12 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,23,12,13,14,0.0,3.45e-06,2.5e-05,3.45e-06,0.0,3.525e-06,8.333333333333334e-06,3.4749999999999998e-06,0.08333333333333334,34.75,-2.713572825248904,-2.7135728252488978,-2.7135728252488978,5.755917953351084e-15,0.0,0.0,-2.7135728252488995,1.9186393177836946e-15,2.7135728252488995,2.7135728252488995,2.713572825248904,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_dit_6p02e12_common_primary,P2 D_it=6.02e12 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,24,13,14,15,2.5e-05,3.45e-06,0.0,3.525e-06,2.5e-05,3.525e-06,1.6666666666666667e-05,3.5000000000000004e-06,0.16666666666666669,35.00000000000001,-2.7744452112157005,-2.7744452112157005,-2.713837622216937,-0.02765806701222123,-0.02765806701222123,-0.08826565601098514,-2.754242681549446,-0.047860596678475864,2.7546584880131877,2.754812922345238,2.7745830675452097,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_dit_6p02e12_common_primary,P2 D_it=6.02e12 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,25,13,15,72,2.5e-05,3.45e-06,2.5e-05,3.525e-06,5e-05,3.45e-06,3.3333333333333335e-05,3.4749999999999998e-06,0.33333333333333337,34.75,-1.364383605023384,-1.3286349535624942,-1.3286349535624942,0.008090584448668165,-0.02765806701222123,-0.02765806701222123,-1.3405511707161242,-0.015741849858591433,1.3406435943774697,1.3407510642921363,1.3644075927717958,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_dit_6p02e12_common_primary,P2 D_it=6.02e12 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,26,13,71,72,2.5e-05,3.45e-06,5e-05,3.3750000000000003e-06,5e-05,3.45e-06,4.1666666666666665e-05,3.4250000000000002e-06,0.41666666666666663,34.25,-1.3286349535624942,-1.3286349535624942,-1.2855669316055838,-0.0011860547199151346,-0.0011860547199151346,-0.04425407667682558,-1.314278946243524,-0.015542062038885281,1.3143708396915266,1.3145331227821417,1.3286354829500113,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_dit_6p02e12_common_primary,P2 D_it=6.02e12 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,27,14,15,16,0.0,3.525e-06,2.5e-05,3.525e-06,0.0,3.6000000000000003e-06,8.333333333333334e-06,3.5500000000000003e-06,0.08333333333333334,35.5,-2.774445211215666,-2.7744452112157005,-2.7744452112157005,-3.497827063959505e-14,0.0,0.0,-2.774445211215689,-1.1659423546531684e-14,2.774445211215689,2.774445211215689,2.7744452112157005,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_dit_6p02e12_common_primary,P2 D_it=6.02e12 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,28,15,16,17,2.5e-05,3.525e-06,0.0,3.6000000000000003e-06,2.5e-05,3.6000000000000003e-06,1.6666666666666667e-05,3.575e-06,0.16666666666666669,35.75,-2.8370801589085635,-2.8370801589085635,-2.7747275174011037,-0.03174942030538675,-0.03174942030538675,-0.09410206181284661,-2.8162959450727434,-0.05253363414120671,2.8167858692043417,2.8169461191041143,2.8372578053046866,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_dit_6p02e12_common_primary,P2 D_it=6.02e12 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,29,15,17,73,2.5e-05,3.525e-06,2.5e-05,3.6000000000000003e-06,5e-05,3.525e-06,3.3333333333333335e-05,3.5500000000000003e-06,0.33333333333333337,35.5,-1.4493354919727595,-1.410660779888538,-1.410660779888538,0.006925291778834502,-0.03174942030538675,-0.03174942030538675,-1.4235523505832786,-0.01885784961064633,1.4236772504128579,1.4237960278474056,1.4493520372767075,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_dit_6p02e12_common_primary,P2 D_it=6.02e12 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,30,15,72,73,2.5e-05,3.525e-06,5e-05,3.45e-06,5e-05,3.525e-06,4.1666666666666665e-05,3.5000000000000004e-06,0.41666666666666663,35.00000000000001,-1.410660779888538,-1.410660779888538,-1.3645503778229349,-0.001389946669441183,-0.001389946669441183,-0.0475003487350443,-1.3952906458666703,-0.01676008069130889,1.395391302376437,1.3955666021655704,1.4106614646567341,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
