state_id,state_label,source_family,mesh_level,stage_id,vbg_v,vtg_v,vds_v,region,element_index,node0_index,node1_index,node2_index,x0_cm,y0_cm,x1_cm,y1_cm,x2_cm,y2_cm,centroid_x_cm,centroid_y_cm,centroid_x_um,centroid_y_nm,electron_current_density_x_en0_a_per_cm2,electron_current_density_x_en1_a_per_cm2,electron_current_density_x_en2_a_per_cm2,electron_current_density_y_en0_a_per_cm2,electron_current_density_y_en1_a_per_cm2,electron_current_density_y_en2_a_per_cm2,electron_current_density_x_a_per_cm2,electron_current_density_y_a_per_cm2,electron_current_density_magnitude_a_per_cm2,mean_element_node_current_density_magnitude_a_per_cm2,maximum_element_node_current_density_magnitude_a_per_cm2,projection_method
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,241,124,125,157,7.500000000000001e-05,4.875e-06,7.500000000000001e-05,4.95e-06,0.0001,4.875e-06,8.333333333333333e-05,4.9e-06,0.8333333333333333,49.0,-1.5273986404066442,-1.4186216289142413,-1.4186216289142413,0.10877508228231327,-1.9292100898133144e-06,-1.9292100898133144e-06,-1.4548806327450423,0.03625707462071121,1.4553323438296375,1.4561700859385418,1.531266999984519,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,242,124,156,157,7.500000000000001e-05,4.875e-06,0.0001,4.8e-06,0.0001,4.875e-06,9.166666666666667e-05,4.85e-06,0.9166666666666666,48.5,-1.4186216289142413,-1.4186216289142413,-1.3157476663317624,-2.409444752130173e-06,-2.409444752130173e-06,-0.10287637202723067,-1.384330308053415,-0.034293730305578314,1.3847550186706437,1.3856688906671852,1.4186216289162874,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,243,125,126,158,7.500000000000001e-05,4.95e-06,7.500000000000001e-05,5.025e-06,0.0001,4.95e-06,8.333333333333333e-05,4.975e-06,0.8333333333333333,49.75,-1.7753129999789476,-1.6481602776616358,-1.6481602776616358,0.12715122602567647,-1.496291635568169e-06,-1.496291635568169e-06,-1.6905445184340728,0.04238274448080178,1.6910757126270888,1.6920603782482837,1.7798605794202207,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,244,125,157,158,7.500000000000001e-05,4.95e-06,0.0001,4.875e-06,0.0001,4.95e-06,9.166666666666667e-05,4.925e-06,0.9166666666666666,49.25,-1.6481602776616358,-1.6481602776616358,-1.5280851970789049,-2.0612218104003903e-06,-2.0612218104003903e-06,-0.12007714180454133,-1.6081352508007256,-0.040027088082720715,1.6086333182699823,1.6097054436222056,1.6481602776629247,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,245,126,127,159,7.500000000000001e-05,5.025e-06,7.500000000000001e-05,5.1e-06,0.0001,5.025e-06,8.333333333333333e-05,5.05e-06,0.8333333333333333,50.5,-2.065524255122601,-1.9165528096384985,-1.9165528096384985,0.14897044954110064,-9.959430021016393e-07,-9.959430021016393e-07,-1.9662099581331993,0.049656152551698814,1.9668368851911424,1.9679983185367191,2.070889336332643,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,246,126,158,159,7.500000000000001e-05,5.025e-06,0.0001,4.95e-06,0.0001,5.025e-06,9.166666666666667e-05,5e-06,0.9166666666666666,50.00000000000001,-1.9165528096384985,-1.9165528096384985,-1.7761157696513916,-1.6248018646134237e-06,-1.6248018646134239e-06,-0.14043866478897124,-1.8697404629761296,-0.04681397146423349,1.8703264278768146,1.871588342394053,1.9165528096391873,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,247,127,128,160,7.500000000000001e-05,5.1e-06,7.500000000000001e-05,5.1750000000000004e-06,0.0001,5.1e-06,8.333333333333333e-05,5.125e-06,0.8333333333333333,51.25,-2.4061196073187436,-2.231113819581493,-2.231113819581493,0.17500532172911323,-4.660081374718282e-07,-4.660081374718282e-07,-2.2894490821605764,0.0583347965709461,2.2901921422223244,2.291567739946307,2.412475580675837,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,248,127,159,160,7.500000000000001e-05,5.1e-06,0.0001,5.025e-06,0.0001,5.1e-06,9.166666666666667e-05,5.0750000000000005e-06,0.9166666666666666,50.75000000000001,-2.231113819581493,-2.231113819581493,-2.066465115932241,-1.116689565690225e-06,-1.116689565690225e-06,-0.16464982033881784,-2.1762309183650754,-0.054884017905983074,2.1769228891877646,2.17841392751845,2.2311138195817724,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,249,128,129,161,7.500000000000001e-05,5.1750000000000004e-06,7.500000000000001e-05,5.2500000000000006e-06,0.0001,5.1750000000000004e-06,8.333333333333333e-05,5.2e-06,0.8333333333333333,52.0,-2.807058920740298,-2.6008124106354806,-2.6008124106354806,0.20624653386633957,2.376152154919964e-08,2.3761521549199637e-08,-2.669561247337086,0.06874886046312756,2.670446340801275,2.67208348258375,2.81462562648029,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,250,128,160,161,7.500000000000001e-05,5.1750000000000004e-06,0.0001,5.1e-06,0.0001,5.1750000000000004e-06,9.166666666666667e-05,5.150000000000001e-06,0.9166666666666666,51.50000000000001,-2.6008124106354806,-2.6008124106354806,-2.4072253860790465,-5.738152586326317e-07,-5.738152586326317e-07,-0.1935875983716929,-2.5362834024500027,-0.06452958200073672,2.5371041690274665,2.5388739202454604,2.600812410635544,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,251,129,130,162,7.500000000000001e-05,5.2500000000000006e-06,7.500000000000001e-05,5.325e-06,0.0001,5.2500000000000006e-06,8.333333333333333e-05,5.275e-06,0.8333333333333333,52.75,-3.2807235580130385,-3.0367440813099775,-3.0367440813099775,0.24397983172999324,3.5502693187306217e-07,3.5502693187306217e-07,-3.118070573544331,0.08132684726128565,3.119130993993124,3.121090439990455,3.2897831573513665,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,252,129,161,162,7.500000000000001e-05,5.2500000000000006e-06,0.0001,5.1750000000000004e-06,0.0001,5.2500000000000006e-06,9.166666666666667e-05,5.225000000000001e-06,0.9166666666666666,52.25000000000001,-3.0367440813099775,-3.0367440813099775,-2.808362804366783,-6.468544900943011e-08,-6.468544900943011e-08,-0.22838134162864282,-2.960616988995579,-0.07612715699984694,2.961595566508386,2.9637072881775937,3.0367440813099784,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,253,130,131,163,7.500000000000001e-05,5.325e-06,7.500000000000001e-05,5.4e-06,0.0001,5.325e-06,8.333333333333333e-05,5.3500000000000004e-06,0.8333333333333333,53.50000000000001,-3.842666314605503,-3.5527708683877526,-3.552770868387753,0.28989578227467566,3.3605692506529774e-07,3.3605692506529774e-07,-3.6494026837936695,0.09663215146284193,3.6506818159320287,3.6530425318083926,3.85358585864964,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,254,130,162,163,7.500000000000001e-05,5.325e-06,0.0001,5.2500000000000006e-06,0.0001,5.325e-06,9.166666666666667e-05,5.3e-06,0.9166666666666666,53.0,-3.5527708683877526,-3.5527708683877526,-3.282267008206995,2.93925316311811e-07,2.93925316311811e-07,-0.2705035662554412,-3.4626029149941666,-0.09016765946826953,3.463776718228253,3.466312157865547,3.5527708683877646,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,255,131,163,164,7.500000000000001e-05,5.4e-06,0.0001,5.325e-06,0.0001,5.4e-06,9.166666666666667e-05,5.374999999999999e-06,0.9166666666666666,53.74999999999999,-4.166402392342337,-4.166402392342337,-3.844501703084508,3.1186408876850536e-07,3.1186408876850536e-07,-0.3219003773937397,-4.059102162589728,-0.10729991788852072,4.060520119235895,4.063586440061605,4.1664023923423485,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,256,132,133,165,0.0001,3e-06,0.0001,3.075e-06,0.000125,3e-06,0.00010833333333333333,3.0250000000000003e-06,1.0833333333333333,30.250000000000004,-0.03682482567102044,-0.03416905872214111,-0.03416905872214111,0.0026557237421695615,-4.3206709774904506e-08,-4.3206709774904506e-08,-0.03505431437176756,0.0008852124429166706,0.03506548954661554,0.03508619378011197,0.036920463895999046,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,257,133,134,166,0.0001,3.075e-06,0.0001,3.1500000000000003e-06,0.000125,3.075e-06,0.00010833333333333333,3.1000000000000004e-06,1.0833333333333333,31.000000000000004,-0.042863101754302864,-0.039778852107405116,-0.03977885210740511,0.0030841113660111962,-1.3828088656996604e-07,-1.3828088656996604e-07,-0.040806935323037696,0.001027944934746019,0.04081988046586432,0.04084387254621403,0.042973913423351155,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,258,133,165,166,0.0001,3.075e-06,0.000125,3e-06,0.000125,3.075e-06,0.00011666666666666667,3.05e-06,1.1666666666666667,30.5,-0.03977885210740511,-0.039778852107405116,-0.03684160471423077,-4.326809860687722e-08,-4.326809860687722e-08,-0.002937290661272938,-0.03879976964301366,-0.0009791257324900506,0.0388121219666092,0.03883873831030265,0.039778852107428646,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,259,134,135,167,0.0001,3.1500000000000003e-06,0.0001,3.225e-06,0.000125,3.1500000000000003e-06,0.00010833333333333333,3.1750000000000005e-06,1.0833333333333333,31.750000000000004,-0.049873517652554884,-0.04629285034098051,-0.046292850340980504,0.003580424788009312,-2.425235650663432e-07,-2.425235650663432e-07,-0.04748640611150531,0.0011933132469597264,0.04750139747304471,0.047529190898403406,0.050001872011978664,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,260,134,166,167,0.0001,3.1500000000000003e-06,0.000125,3.075e-06,0.000125,3.1500000000000003e-06,0.00011666666666666667,3.125e-06,1.1666666666666667,31.25,-0.046292850340980504,-0.04629285034098051,-0.04288258529897786,-1.3848364738774418e-07,-1.3848364738774418e-07,-0.003410403525650038,-0.045156095326979624,-0.0011368934976482713,0.04517040482444524,0.04520122833093306,0.046292850341187644,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,261,135,136,168,0.0001,3.225e-06,0.0001,3.3e-06,0.000125,3.225e-06,0.00010833333333333333,3.25e-06,1.0833333333333333,32.5,-0.0580099229714843,-0.05385428215669467,-0.05385428215669466,0.004155284439141455,-3.5637564818747667e-07,-3.5637564818747667e-07,-0.05523949576162454,0.0013848572292816934,0.055256852258738276,0.05528903986430608,0.05815855527717064,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,262,135,167,168,0.0001,3.225e-06,0.000125,3.1500000000000003e-06,0.000125,3.225e-06,0.00011666666666666667,3.2e-06,1.1666666666666667,32.0,-0.05385428215669467,-0.05385428215669467,-0.04989613409974341,-2.4288454610225465e-07,-2.4288454610225465e-07,-0.003958390941497363,-0.05253489947104425,-0.0013196255701965224,0.05255147071279967,0.05258715563236844,0.053854282157242375,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,263,136,137,169,0.0001,3.3e-06,0.0001,3.3750000000000003e-06,0.000125,3.3e-06,0.00010833333333333333,3.325e-06,1.0833333333333333,33.25,-0.06745019555951064,-0.06262875216960107,-0.06262875216960107,0.004820963186370539,-4.802035390367765e-07,-4.802035390367765e-07,-0.06423589996623759,0.0016066675930974884,0.06425598980038509,0.0642932560614888,0.06762226384158229,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,264,136,168,169,0.0001,3.3e-06,0.000125,3.225e-06,0.000125,3.3e-06,0.00011666666666666667,3.275e-06,1.1666666666666667,32.75,-0.06262875216960107,-0.06262875216960107,-0.05803616764912371,-3.5692018305631247e-07,-3.5692018305631247e-07,-0.004592941440660404,-0.06109789066277529,-0.0015312184270088389,0.061117075137081416,0.06115837646378017,0.06262875217061811,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,265,137,138,170,0.0001,3.3750000000000003e-06,0.0001,3.45e-06,0.000125,3.3750000000000003e-06,0.00010833333333333333,3.4e-06,1.0833333333333333,34.0,-0.07839998306632814,-0.07280772110822617,-0.07280772110822617,0.005591647712661017,-6.14245440986211e-07,-6.14245440986211e-07,-0.0746718084275935,0.0018634730739263484,0.07469505676913614,0.07473819208107307,0.07859913402158479,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,266,137,169,170,0.0001,3.3750000000000003e-06,0.000125,3.3e-06,0.000125,3.3750000000000003e-06,0.00011666666666666667,3.35e-06,1.1666666666666667,33.5,-0.07280772110822617,-0.07280772110822617,-0.06748064113185148,-4.809508653565402e-07,-4.809508653565402e-07,-0.005327560927240048,-0.07103202778276795,-0.0017761742763235872,0.07105423116178086,0.07110202024008978,0.07280772110981469,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,267,138,139,171,0.0001,3.45e-06,0.0001,3.525e-06,0.000125,3.45e-06,0.00010833333333333333,3.4749999999999998e-06,1.0833333333333333,34.75,-0.0910970391725601,-0.0846125368695781,-0.08461253686957809,0.00648374371775442,-7.585852275996123e-07,-7.585852275996123e-07,-0.08677403763723877,0.0021607421824330736,0.08680093556320621,0.08685085284629868,0.0913274847929388,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,268,138,170,171,0.0001,3.45e-06,0.000125,3.3750000000000003e-06,0.000125,3.45e-06,0.00011666666666666667,3.4250000000000002e-06,1.1666666666666667,34.25,-0.08461253686957809,-0.0846125368695781,-0.07843529159096732,-6.152217807330346e-07,-6.152217807330346e-07,-0.006177860500391505,-0.08255345511004118,-0.0020596969813176567,0.08257914568618661,0.08263442833507101,0.08461253687181476,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,269,139,140,172,0.0001,3.525e-06,0.0001,3.6000000000000003e-06,0.000125,3.525e-06,0.00010833333333333333,3.5500000000000003e-06,1.0833333333333333,35.5,-0.1058162554868749,-0.09829910906251174,-0.09829910906251174,0.007516233327734151,-9.130966290339814e-07,-9.130966290339815e-07,-0.10080482453729946,0.0025048023781586944,0.10083593945091879,0.1008936935013069,0.10608286237041553,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,270,139,171,172,0.0001,3.525e-06,0.000125,3.45e-06,0.000125,3.525e-06,0.00011666666666666667,3.5000000000000004e-06,1.1666666666666667,35.00000000000001,-0.09829910906251174,-0.09829910906251174,-0.0911379760821039,-7.598164351518315e-07,-7.598164351518315e-07,-0.0071618927968429835,-0.09591206473570912,-0.0023878041432377627,0.09594178323594638,0.09600572083919352,0.0982991090654483,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,271,140,141,173,0.0001,3.6000000000000003e-06,0.0001,3.6750000000000004e-06,0.000125,3.6000000000000003e-06,0.00010833333333333333,3.625e-06,1.0833333333333333,36.25,-0.12287550969699128,-0.11416333739907335,-0.11416333739907335,0.008711094905904528,-1.0773920134131757e-06,-1.0773920134131757e-06,-0.11706739483171265,0.0029029800406259,0.11710338264029939,0.11717019273731509,0.12318390340363092,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,272,140,172,173,0.0001,3.6000000000000003e-06,0.000125,3.525e-06,0.000125,3.6000000000000003e-06,0.00011666666666666667,3.575e-06,1.1666666666666667,35.75,-0.11416333739907335,-0.11416333739907335,-0.10586370582540809,-9.146096615633211e-07,-9.14609661563321e-07,-0.008300546183326799,-0.11139679354118492,-0.0027674584675499753,0.11143116457089998,0.11150509867739529,0.114163337402737,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,273,141,142,174,0.0001,3.6750000000000004e-06,0.0001,3.7500000000000005e-06,0.000125,3.6750000000000004e-06,0.00010833333333333333,3.7000000000000006e-06,1.0833333333333333,37.00000000000001,-0.14264247472030486,-0.13254742603959302,-0.13254742603959302,0.010093797941830988,-1.25073888086188e-06,-1.25073888086188e-06,-0.13591244226649699,0.003363765488023088,0.13595406165724616,0.1360313380519159,0.1429991620647594,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,274,141,173,174,0.0001,3.6750000000000004e-06,0.000125,3.6000000000000003e-06,0.000125,3.6750000000000004e-06,0.00011666666666666667,3.6500000000000006e-06,1.1666666666666667,36.50000000000001,-0.13254742603959302,-0.13254742603959302,-0.1229304970064521,-1.0792145632869525e-06,-1.0792145632869525e-06,-0.009618008247704209,-0.12934178302854604,-0.0032067222256102605,0.12938152845145903,0.1294670095480543,0.13254742604398656,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,275,142,143,175,0.0001,3.7500000000000005e-06,0.0001,3.825000000000001e-06,0.000125,3.7500000000000005e-06,0.00010833333333333333,3.7750000000000003e-06,1.0833333333333333,37.75,-0.16554256360151137,-0.15384724290730115,-0.15384724290730117,0.011693888683788598,-1.4320104216020081e-06,-1.4320104216020081e-06,-0.15774568313870455,0.003897008220981798,0.15779381236908807,0.15788318742274732,0.16595507644031043,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,276,142,174,175,0.0001,3.7500000000000005e-06,0.000125,3.6750000000000004e-06,0.000125,3.7500000000000005e-06,0.00011666666666666667,3.7250000000000003e-06,1.1666666666666667,37.25,-0.15384724290730117,-0.15384724290730115,-0.14270618305239946,-1.2529014586971823e-06,-1.2529014586971825e-06,-0.01114231275636041,-0.1501335562890006,-0.0037149395197592677,0.1501795109181608,0.15027833218831219,0.15384724291240287,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,277,143,144,176,0.0001,3.825000000000001e-06,0.0001,3.9e-06,0.000125,3.825000000000001e-06,0.00010833333333333333,3.85e-06,1.0833333333333333,38.50000000000001,-0.19206822242625254,-0.1785209165223757,-0.1785209165223757,0.013545686335134475,-1.619568742386115e-06,-1.6195687423861151e-06,-0.18303668515700133,0.004514149065883234,0.18309234187986195,0.18319570680624367,0.19254528735928664,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,278,143,175,176,0.0001,3.825000000000001e-06,0.000125,3.7500000000000005e-06,0.000125,3.825000000000001e-06,0.00011666666666666667,3.800000000000001e-06,1.1666666666666667,38.00000000000001,-0.1785209165223757,-0.1785209165223757,-0.16561636323104306,-1.434535450864407e-06,-1.434535450864407e-06,-0.012905987826783467,-0.17421939875859815,-0.004302952299228399,0.17427252882280922,0.1743867658960617,0.17852091652813942,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,279,144,145,177,0.0001,3.9e-06,0.0001,3.975e-06,0.000125,3.9e-06,0.00010833333333333333,3.925e-06,1.0833333333333333,39.25,-0.22278983078353115,-0.2070989049931255,-0.2070989049931255,0.015689114603469924,-1.8111869357645007e-06,-1.8111869357645009e-06,-0.21232921358992737,0.005228497409866132,0.21239357836074513,0.21251312676253198,0.2233415702855052,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,280,144,176,177,0.0001,3.9e-06,0.000125,3.825000000000001e-06,0.000125,3.9e-06,0.00011666666666666667,3.875e-06,1.1666666666666667,38.75,-0.2070989049931255,-0.2070989049931255,-0.19215369996778903,-1.622485018236316e-06,-1.622485018236316e-06,-0.01494682751035472,-0.20211716998468,-0.004983357493463731,0.2021785949464574,0.2023106528899876,0.20709890499948105,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,281,145,146,178,0.0001,3.975e-06,0.0001,4.05e-06,0.000125,3.975e-06,0.00010833333333333333,4e-06,1.0833333333333333,40.0,-0.25836852927611065,-0.2401958250059961,-0.24019582500599607,0.018170700338665788,-2.0039314487905957e-06,-2.0039314487905957e-06,-0.24625339309603425,0.006055564158589402,0.24632783738057046,0.24646611707919178,0.25900670120886454,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,282,145,177,178,0.0001,3.975e-06,0.000125,3.9e-06,0.000125,3.975e-06,0.00011666666666666667,3.95e-06,1.1666666666666667,39.5,-0.24019582500599607,-0.2401958250059961,-0.22288882457218337,-1.8145134507553097e-06,-1.8145134507553097e-06,-0.017308814947263454,-0.23442682486139185,-0.005770814658054988,0.2344978433086567,0.23465051243031418,0.24019582501284978,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,283,146,147,179,0.0001,4.05e-06,0.0001,4.125e-06,0.000125,4.05e-06,0.00010833333333333333,4.075e-06,1.0833333333333333,40.75,-0.2995713702175217,-0.2785243964026825,-0.2785243964026825,0.02104477975225271,-2.1940625865505946e-06,-2.1940625865505946e-06,-0.28554005434096225,0.007013463875693203,0.2856261740607386,0.28578614912026695,0.30030965453815217,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,284,146,178,179,0.0001,4.05e-06,0.000125,3.975e-06,0.000125,4.05e-06,0.00011666666666666667,4.0250000000000004e-06,1.1666666666666667,40.25000000000001,-0.2785243964026825,-0.2785243964026825,-0.2584831710761813,-2.0076917291809722e-06,-2.0076917291809722e-06,-0.020043233018230307,-0.27184398796051545,-0.006682416133896223,0.27192610848475623,0.2721026309313388,0.27852439640991855,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
