state_id,state_label,source_family,mesh_level,stage_id,vbg_v,vtg_v,vds_v,region,element_index,node0_index,node1_index,node2_index,x0_cm,y0_cm,x1_cm,y1_cm,x2_cm,y2_cm,centroid_x_cm,centroid_y_cm,centroid_x_um,centroid_y_nm,electron_current_density_x_en0_a_per_cm2,electron_current_density_x_en1_a_per_cm2,electron_current_density_x_en2_a_per_cm2,electron_current_density_y_en0_a_per_cm2,electron_current_density_y_en1_a_per_cm2,electron_current_density_y_en2_a_per_cm2,electron_current_density_x_a_per_cm2,electron_current_density_y_a_per_cm2,electron_current_density_magnitude_a_per_cm2,mean_element_node_current_density_magnitude_a_per_cm2,maximum_element_node_current_density_magnitude_a_per_cm2,projection_method
bottom_positive_top_negative_asymmetry,bottom-positive top-negative asymmetry,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,-0.3,0.01,channel,11,6,7,8,0.0,3.225e-06,2.5e-05,3.225e-06,0.0,3.3e-06,8.333333333333334e-06,3.25e-06,0.08333333333333334,32.5,-1.711223913410645,-1.7112239134106864,-1.7112239134106864,-4.117695151243468e-14,0.0,0.0,-1.7112239134106726,-1.3725650504144894e-14,1.7112239134106726,1.7112239134106726,1.7112239134106864,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_positive_top_negative_asymmetry,bottom-positive top-negative asymmetry,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,-0.3,0.01,channel,12,7,8,9,2.5e-05,3.225e-06,0.0,3.3e-06,2.5e-05,3.3e-06,1.6666666666666667e-05,3.275e-06,0.16666666666666669,32.75,-1.6159455030305796,-1.6159455030305798,-1.7108955042355891,0.014519723813583506,0.014519723813583506,0.10946972501859296,-1.6475955034322496,0.04616972421525333,1.6482422717441392,1.6488051810041926,1.71439407579156,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_positive_top_negative_asymmetry,bottom-positive top-negative asymmetry,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,-0.3,0.01,channel,13,7,9,69,2.5e-05,3.225e-06,2.5e-05,3.3e-06,5e-05,3.225e-06,3.3333333333333335e-05,3.25e-06,0.33333333333333337,32.5,-2.407471907476192,-2.601854764368502,-2.601854764368502,-0.17986313307872706,0.014519723813583506,0.014519723813583506,-2.537060478737732,-0.05027456181718668,2.5375585519035497,2.5393239783620487,2.6018952779169835,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_positive_top_negative_asymmetry,bottom-positive top-negative asymmetry,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,-0.3,0.01,channel,14,7,68,69,2.5e-05,3.225e-06,5e-05,3.1500000000000003e-06,5e-05,3.225e-06,4.1666666666666665e-05,3.2e-06,0.41666666666666663,32.0,-2.601854764368502,-2.601854764368502,-2.808183618134338,-2.696741741032286e-05,-2.696741741032286e-05,0.20630188634842506,-2.670631048957114,0.06874931717120147,2.671515799740904,2.673153628495879,2.8157513564711247,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_positive_top_negative_asymmetry,bottom-positive top-negative asymmetry,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,-0.3,0.01,channel,15,8,9,10,0.0,3.3e-06,2.5e-05,3.3e-06,0.0,3.3750000000000003e-06,8.333333333333334e-06,3.325e-06,0.08333333333333334,33.25,-1.6159455030306236,-1.6159455030305798,-1.6159455030305796,4.4054910489110225e-14,0.0,0.0,-1.6159455030305943,1.468497016303674e-14,1.6159455030305943,1.6159455030305943,1.6159455030306236,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_positive_top_negative_asymmetry,bottom-positive top-negative asymmetry,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,-0.3,0.01,channel,16,9,10,11,2.5e-05,3.3e-06,0.0,3.3750000000000003e-06,2.5e-05,3.3750000000000003e-06,1.6666666666666667e-05,3.35e-06,0.16666666666666669,33.5,-1.524105296948818,-1.524105296948818,-1.6156218550327686,0.016366107867799774,0.016366107867799774,0.10788266595175011,-1.554610816310135,0.04687162722911655,1.5553172472610113,1.5558686987212156,1.6192197652179217,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_positive_top_negative_asymmetry,bottom-positive top-negative asymmetry,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,-0.3,0.01,channel,17,9,11,70,2.5e-05,3.3e-06,2.5e-05,3.3750000000000003e-06,5e-05,3.3e-06,3.3333333333333335e-05,3.325e-06,0.33333333333333337,33.25,-2.066158530882141,-2.231406843059085,-2.231406843059085,-0.14888220430914442,0.016366107867799774,0.016366107867799774,-2.1763240723334367,-0.03871666285784829,2.1766684285395517,2.1781497819552977,2.231466860327003,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_positive_top_negative_asymmetry,bottom-positive top-negative asymmetry,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,-0.3,0.01,channel,18,9,69,70,2.5e-05,3.3e-06,5e-05,3.225e-06,5e-05,3.3e-06,4.1666666666666665e-05,3.275e-06,0.41666666666666663,32.75,-2.231406843059085,-2.231406843059085,-2.4064074081343865,-3.0584218989391044e-05,-3.0584218989391044e-05,0.17496998085631205,-2.2897403647508523,0.058302937472777754,2.2904825191403058,2.291857915581098,2.4127600602059283,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_positive_top_negative_asymmetry,bottom-positive top-negative asymmetry,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,-0.3,0.01,channel,19,10,11,12,0.0,3.3750000000000003e-06,2.5e-05,3.3750000000000003e-06,0.0,3.45e-06,8.333333333333334e-06,3.4e-06,0.08333333333333334,34.0,-1.524105296948783,-1.524105296948818,-1.524105296948818,-3.5199652099339326e-14,0.0,0.0,-1.5241052969488063,-1.1733217366446443e-14,1.5241052969488063,1.5241052969488063,1.524105296948818,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_positive_top_negative_asymmetry,bottom-positive top-negative asymmetry,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,-0.3,0.01,channel,20,11,12,13,2.5e-05,3.3750000000000003e-06,0.0,3.45e-06,2.5e-05,3.45e-06,1.6666666666666667e-05,3.4250000000000002e-06,0.16666666666666669,34.25,-1.4355975776253915,-1.4355975776253915,-1.5237880968232935,0.017542855965307858,0.017542855965307858,0.10573337516320955,-1.4649944173580256,0.046939695697941757,1.465746218798601,1.4662871837832807,1.527452032190785,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_positive_top_negative_asymmetry,bottom-positive top-negative asymmetry,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,-0.3,0.01,channel,21,11,13,71,2.5e-05,3.3750000000000003e-06,2.5e-05,3.45e-06,5e-05,3.3750000000000003e-06,3.3333333333333335e-05,3.4e-06,0.33333333333333337,34.0,-1.7754630048967743,-1.9163546661024344,-1.9163546661024347,-0.12334880524035224,0.017542855965307858,0.017542855965307858,-1.869390779033881,-0.02942103110324551,1.869622283192003,1.8708708485500622,1.9164349605681883,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_positive_top_negative_asymmetry,bottom-positive top-negative asymmetry,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,-0.3,0.01,channel,22,11,70,71,2.5e-05,3.3750000000000003e-06,5e-05,3.3e-06,5e-05,3.3750000000000003e-06,4.1666666666666665e-05,3.35e-06,0.41666666666666663,33.5,-1.9163546661024344,-1.9163546661024344,-2.065265248501618,-3.199320075691697e-05,-3.199320075691697e-05,0.14887858919842686,-1.9659915269021624,0.04960486759897101,1.966617229340933,1.9677779089099616,2.070624393990896,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_positive_top_negative_asymmetry,bottom-positive top-negative asymmetry,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,-0.3,0.01,channel,23,12,13,14,0.0,3.45e-06,2.5e-05,3.45e-06,0.0,3.525e-06,8.333333333333334e-06,3.4749999999999998e-06,0.08333333333333334,34.75,-1.43559757762538,-1.4355975776253915,-1.4355975776253915,-1.1733217366446441e-14,0.0,0.0,-1.4355975776253878,-3.911072455482147e-15,1.4355975776253878,1.4355975776253878,1.4355975776253915,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_positive_top_negative_asymmetry,bottom-positive top-negative asymmetry,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,-0.3,0.01,channel,24,13,14,15,2.5e-05,3.45e-06,0.0,3.525e-06,2.5e-05,3.525e-06,1.6666666666666667e-05,3.5000000000000004e-06,0.16666666666666669,35.00000000000001,-1.3503437866303685,-1.3503437866303685,-1.4352882072910003,0.018179024132597445,0.018179024132597445,0.10312344479322902,-1.3786585935172457,0.04649383101947464,1.379442348850367,1.3799734578537468,1.438988075994598,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_positive_top_negative_asymmetry,bottom-positive top-negative asymmetry,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,-0.3,0.01,channel,25,13,15,72,2.5e-05,3.45e-06,2.5e-05,3.525e-06,5e-05,3.45e-06,3.3333333333333335e-05,3.4749999999999998e-06,0.33333333333333337,34.75,-1.5272315041482856,-1.6476536386971132,-1.6476536386971132,-0.1022431104162303,0.018179024132597445,0.018179024132597445,-1.6075129271808375,-0.021961687383678468,1.607662939414305,1.6087193143426133,1.647753922777989,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_positive_top_negative_asymmetry,bottom-positive top-negative asymmetry,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,-0.3,0.01,channel,26,13,71,72,2.5e-05,3.45e-06,5e-05,3.3750000000000003e-06,5e-05,3.45e-06,4.1666666666666665e-05,3.4250000000000002e-06,0.41666666666666663,34.25,-1.6476536386971135,-1.6476536386971132,-1.7747118794562338,-3.1899152576204554e-05,-3.1899152576204554e-05,0.1270263416065442,-1.69000638561682,0.0423208477671306,1.6905361982463896,1.6915197843516205,1.7792520750430558,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_positive_top_negative_asymmetry,bottom-positive top-negative asymmetry,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,-0.3,0.01,channel,27,14,15,16,0.0,3.525e-06,2.5e-05,3.525e-06,0.0,3.6000000000000003e-06,8.333333333333334e-06,3.5500000000000003e-06,0.08333333333333334,35.5,-1.3503437866303627,-1.3503437866303685,-1.3503437866303685,-5.9772994130953565e-15,0.0,0.0,-1.3503437866303667,-1.9924331376984523e-15,1.3503437866303667,1.3503437866303667,1.3503437866303685,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_positive_top_negative_asymmetry,bottom-positive top-negative asymmetry,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,-0.3,0.01,channel,28,15,16,17,2.5e-05,3.525e-06,0.0,3.6000000000000003e-06,2.5e-05,3.6000000000000003e-06,1.6666666666666667e-05,3.575e-06,0.16666666666666669,35.75,-1.2682864516087207,-1.2682864516087207,-1.350043370481847,0.018381797298720762,0.018381797298720762,0.10013871617184712,-1.2955387578997628,0.04563410358976289,1.296342217406693,1.29686381572387,1.3537521429931447,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_positive_top_negative_asymmetry,bottom-positive top-negative asymmetry,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,-0.3,0.01,channel,29,15,17,73,2.5e-05,3.525e-06,2.5e-05,3.6000000000000003e-06,5e-05,3.525e-06,3.3333333333333335e-05,3.5500000000000003e-06,0.33333333333333337,35.5,-1.3147939079554538,-1.4179348419711195,-1.4179348419711195,-0.08475913671694503,0.018381797298720762,0.018381797298720762,-1.3835545306325645,-0.015998514039834502,1.3836470256844333,1.3845436921072956,1.4180539857662666,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_positive_top_negative_asymmetry,bottom-positive top-negative asymmetry,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,-0.3,0.01,channel,30,15,72,73,2.5e-05,3.525e-06,5e-05,3.45e-06,5e-05,3.525e-06,4.1666666666666665e-05,3.5000000000000004e-06,0.41666666666666663,35.00000000000001,-1.4179348419711195,-1.4179348419711195,-1.526598875153901,-3.0812137465148526e-05,-3.0812137465148526e-05,0.10863322104531609,-1.45415618636538,0.03619053225679526,1.454606465326528,1.455442954945692,1.53045918022528,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_positive_top_negative_asymmetry,bottom-positive top-negative asymmetry,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,-0.3,0.01,channel,31,16,17,18,0.0,3.6000000000000003e-06,2.5e-05,3.6000000000000003e-06,0.0,3.6750000000000004e-06,8.333333333333334e-06,3.625e-06,0.08333333333333334,36.25,-1.2682864516087557,-1.2682864516087207,-1.2682864516087207,3.497827063959505e-14,0.0,0.0,-1.2682864516087324,1.1659423546531684e-14,1.2682864516087324,1.2682864516087324,1.2682864516087557,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_positive_top_negative_asymmetry,bottom-positive top-negative asymmetry,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,-0.3,0.01,channel,32,17,18,19,2.5e-05,3.6000000000000003e-06,0.0,3.6750000000000004e-06,2.5e-05,3.6750000000000004e-06,1.6666666666666667e-05,3.6500000000000006e-06,0.16666666666666669,36.50000000000001,-1.1893840000176275,-1.1893840000176275,-1.26799589479252,0.01824037730366288,0.01824037730366288,0.09685227207855542,-1.2155879649425916,0.04444434222862706,1.2164001808900748,1.2169123754414242,1.2716894085496906,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_positive_top_negative_asymmetry,bottom-positive top-negative asymmetry,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,-0.3,0.01,channel,33,17,19,74,2.5e-05,3.6000000000000003e-06,2.5e-05,3.6750000000000004e-06,5e-05,3.6000000000000003e-06,3.3333333333333335e-05,3.625e-06,0.33333333333333337,36.25,-1.1326524616658082,-1.2211464514115484,-1.2211464514115484,-0.0702536124420774,0.01824037730366288,0.01824037730366288,-1.191648454829635,-0.011257619278250544,1.1917016295573615,1.1924648274320946,1.2212826729136859,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_positive_top_negative_asymmetry,bottom-positive top-negative asymmetry,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,-0.3,0.01,channel,34,17,73,74,2.5e-05,3.6000000000000003e-06,5e-05,3.525e-06,5e-05,3.6000000000000003e-06,4.1666666666666665e-05,3.575e-06,0.41666666666666663,35.75,-1.2211464514115484,-1.2211464514115484,-1.3142603760707907,-2.9099821838248534e-05,-2.9099821838248534e-05,0.093084824837404,-1.2521844262979627,0.031008875064575836,1.2525683166182706,1.2532818682749411,1.3175527013082802,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_positive_top_negative_asymmetry,bottom-positive top-negative asymmetry,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,-0.3,0.01,channel,35,18,19,20,0.0,3.6750000000000004e-06,2.5e-05,3.6750000000000004e-06,0.0,3.7500000000000005e-06,8.333333333333334e-06,3.7000000000000006e-06,0.08333333333333334,37.00000000000001,-1.189384000017651,-1.1893840000176275,-1.1893840000176275,2.3466434732892882e-14,0.0,0.0,-1.1893840000176352,7.822144910964295e-15,1.1893840000176352,1.1893840000176352,1.189384000017651,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_positive_top_negative_asymmetry,bottom-positive top-negative asymmetry,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,-0.3,0.01,channel,36,19,20,21,2.5e-05,3.6750000000000004e-06,0.0,3.7500000000000005e-06,2.5e-05,3.7500000000000005e-06,1.6666666666666667e-05,3.7250000000000003e-06,0.16666666666666669,37.25,-1.1136063005371353,-1.1136063005371353,-1.1891040196392395,0.017829073701783993,0.017829073701783993,0.09332679280388807,-1.1387722069045034,0.04299498006915201,1.1395835675935748,1.140086267426358,1.192760772232746,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_positive_top_negative_asymmetry,bottom-positive top-negative asymmetry,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,-0.3,0.01,channel,37,19,21,75,2.5e-05,3.6750000000000004e-06,2.5e-05,3.7500000000000005e-06,5e-05,3.6750000000000004e-06,3.3333333333333335e-05,3.7000000000000006e-06,0.33333333333333337,37.00000000000001,-0.9762451419343918,-1.0522827964781394,-1.0522827964781394,-0.05820858084196358,0.017829073701783993,0.017829073701783993,-1.0269369116302236,-0.007516811146131864,1.0269644214472224,1.0276155326746903,1.0524338267239974,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_positive_top_negative_asymmetry,bottom-positive top-negative asymmetry,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,-0.3,0.01,channel,38,19,74,75,2.5e-05,3.6750000000000004e-06,5e-05,3.6000000000000003e-06,5e-05,3.6750000000000004e-06,4.1666666666666665e-05,3.6500000000000006e-06,0.41666666666666663,36.50000000000001,-1.0522827964781394,-1.0522827964781394,-1.1322020242208652,-2.702520378389223e-05,-2.702520378389223e-05,0.07989220253894197,-1.078922539059048,0.02661271737712473,1.0792507039681827,1.0798609522708709,1.1350172631622604,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_positive_top_negative_asymmetry,bottom-positive top-negative asymmetry,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,-0.3,0.01,channel,39,20,21,22,0.0,3.7500000000000005e-06,2.5e-05,3.7500000000000005e-06,0.0,3.825000000000001e-06,8.333333333333334e-06,3.7750000000000003e-06,0.08333333333333334,37.75,-1.1136063005371177,-1.1136063005371353,-1.1136063005371353,-1.7710516779541798e-14,0.0,0.0,-1.1136063005371295,-5.903505593180599e-15,1.1136063005371295,1.1136063005371295,1.1136063005371353,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_positive_top_negative_asymmetry,bottom-positive top-negative asymmetry,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,-0.3,0.01,channel,40,21,22,23,2.5e-05,3.7500000000000005e-06,0.0,3.825000000000001e-06,2.5e-05,3.825000000000001e-06,1.6666666666666667e-05,3.800000000000001e-06,0.16666666666666669,38.00000000000001,-1.0409308174526748,-1.0409308174526748,-1.1133374512763532,0.01720978643107219,0.01720978643107219,0.0896164202547506,-1.0650663620605676,0.04134533103896499,1.0658685622494237,1.0663615144548297,1.1169383972242168,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
