state_id,state_label,source_family,mesh_level,stage_id,vbg_v,vtg_v,vds_v,region,element_index,node0_index,node1_index,node2_index,x0_cm,y0_cm,x1_cm,y1_cm,x2_cm,y2_cm,centroid_x_cm,centroid_y_cm,centroid_x_um,centroid_y_nm,electron_current_density_x_en0_a_per_cm2,electron_current_density_x_en1_a_per_cm2,electron_current_density_x_en2_a_per_cm2,electron_current_density_y_en0_a_per_cm2,electron_current_density_y_en1_a_per_cm2,electron_current_density_y_en2_a_per_cm2,electron_current_density_x_a_per_cm2,electron_current_density_y_a_per_cm2,electron_current_density_magnitude_a_per_cm2,mean_element_node_current_density_magnitude_a_per_cm2,maximum_element_node_current_density_magnitude_a_per_cm2,projection_method
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,371,191,192,224,0.000125,4.95e-06,0.000125,5.025e-06,0.00015000000000000001,4.95e-06,0.00013333333333333334,4.975e-06,1.3333333333333335,49.75,-6.7426845202725324e-06,-6.756599143542349e-06,-6.756599143542351e-06,-1.3914623417289385e-08,-1.4747251474370434e-16,-1.4747251474370434e-16,-6.751960935785744e-06,-4.6382079040781386e-09,6.751962528876272e-06,6.751965721627796e-06,6.756599143542351e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,372,191,223,224,0.000125,4.95e-06,0.00015000000000000001,4.875e-06,0.00015000000000000001,4.95e-06,0.00014166666666666668,4.925e-06,1.4166666666666667,49.25,-6.756599143542351e-06,-6.756599143542349e-06,-6.769205099216585e-06,7.876107364283417e-17,7.876107364283417e-17,1.2605955752997102e-08,-6.760801128767095e-06,4.2019853035064166e-09,6.760802434579708e-06,6.760805041338323e-06,6.769216836930271e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,373,192,193,225,0.000125,5.025e-06,0.000125,5.1e-06,0.00015000000000000001,5.025e-06,0.00013333333333333334,5.05e-06,1.3333333333333335,50.5,-6.713548861648034e-06,-6.728724818989315e-06,-6.728724818989315e-06,-1.51759572171785e-08,1.2410127627402062e-16,1.2410127627402062e-16,-6.7236661665422205e-06,-5.0586523229919814e-09,6.7236680695188905e-06,6.723671884069269e-06,6.728724818989315e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,374,192,224,225,0.000125,5.025e-06,0.00015000000000000001,4.95e-06,0.00015000000000000001,5.025e-06,0.00014166666666666668,5e-06,1.4166666666666667,50.00000000000001,-6.728724818989315e-06,-6.728724818989315e-06,-6.7426011474169025e-06,3.2018596703466714e-17,3.2018596703466714e-17,1.3876328459605781e-08,-6.73335026179851e-06,4.625442841214325e-09,6.73335185051127e-06,6.7333550213931e-06,6.74261542620067e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,375,193,194,226,0.000125,5.1e-06,0.000125,5.1750000000000004e-06,0.00015000000000000001,5.1e-06,0.00013333333333333334,5.125e-06,1.3333333333333335,51.25,-6.681907715154247e-06,-6.698327723845987e-06,-6.698327723845987e-06,-1.6420009277422336e-08,-5.856832360502743e-16,-5.856832360502743e-16,-6.692854387615407e-06,-5.473336816262936e-09,6.692856625629949e-06,6.692861112648364e-06,6.698327723845987e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,376,193,225,226,0.000125,5.1e-06,0.00015000000000000001,5.025e-06,0.00015000000000000001,5.1e-06,0.00014166666666666668,5.0750000000000005e-06,1.4166666666666667,50.75000000000001,-6.698327723845987e-06,-6.698327723845987e-06,-6.713457943116972e-06,5.326305247240922e-16,5.326305247240922e-16,1.513021980361652e-08,-6.703371130269648e-06,5.043406956292523e-09,6.703373027520273e-06,6.703376813462586e-06,6.713474992695784e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,377,194,195,227,0.000125,5.1750000000000004e-06,0.000125,5.2500000000000006e-06,0.00015000000000000001,5.1750000000000004e-06,0.00013333333333333334,5.2e-06,1.3333333333333335,52.0,-6.64779774159288e-06,-6.66544313155571e-06,-6.66544313155571e-06,-1.7645390161718712e-08,-1.9888923937700854e-16,-1.9888923937700852e-16,-6.659561334901434e-06,-5.88179685316573e-09,6.659563932334338e-06,6.659569140976409e-06,6.66544313155571e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,378,194,226,227,0.000125,5.1750000000000004e-06,0.00015000000000000001,5.1e-06,0.00015000000000000001,5.1750000000000004e-06,0.00014166666666666668,5.150000000000001e-06,1.4166666666666667,51.50000000000001,-6.66544313155571e-06,-6.66544313155571e-06,-6.681809356450924e-06,2.6853553001666605e-16,2.6853553001666605e-16,1.636622516374976e-08,-6.670898539854114e-06,5.455408566940274e-09,6.670900770548936e-06,6.670905221001642e-06,6.681829399893507e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,379,195,196,228,0.000125,5.2500000000000006e-06,0.000125,5.325e-06,0.00015000000000000001,5.2500000000000006e-06,0.00013333333333333334,5.275e-06,1.3333333333333335,52.75,-6.611258330134296e-06,-6.630109079821529e-06,-6.6301090798215295e-06,-1.8850749692608723e-08,-5.375384848027319e-18,-5.375384848027319e-18,-6.623825496592452e-06,-6.283583234453165e-09,6.6238284770007825e-06,6.62383445479738e-06,6.6301090798215295e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,380,195,227,228,0.000125,5.2500000000000006e-06,0.00015000000000000001,5.1750000000000004e-06,0.00015000000000000001,5.2500000000000006e-06,0.00014166666666666668,5.225000000000001e-06,1.4166666666666667,52.25000000000001,-6.630109079821529e-06,-6.630109079821529e-06,-6.647692056493047e-06,-2.222604778466923e-16,-2.222604778466923e-16,1.758297644925864e-08,-6.6359700720453674e-06,5.860992001579229e-09,6.635972660304519e-06,6.6359778231194115e-06,6.647715309715178e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,381,196,197,229,0.000125,5.325e-06,0.000125,5.4e-06,0.00015000000000000001,5.325e-06,0.00013333333333333334,5.3500000000000004e-06,1.3333333333333335,53.50000000000001,-6.572331522523129e-06,-6.592366297285677e-06,-6.592366297285677e-06,-2.0034774423899185e-08,3.3864924542571725e-16,3.3864924542571725e-16,-6.585688039031493e-06,-6.678257915533565e-09,6.58569142509511e-06,6.585698217845826e-06,6.592366297285677e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,382,196,228,229,0.000125,5.325e-06,0.00015000000000000001,5.2500000000000006e-06,0.00015000000000000001,5.325e-06,0.00014166666666666668,5.3e-06,1.4166666666666667,53.0,-6.592366297285677e-06,-6.592366297285677e-06,-6.611145440454721e-06,3.2976817480724116e-16,3.297681748072411e-16,1.8779143498811593e-08,-6.598626011675358e-06,6.2597147194493145e-09,6.598628980779797e-06,6.598634902104467e-06,6.611172111742047e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,383,197,229,230,0.000125,5.4e-06,0.00015000000000000001,5.325e-06,0.00015000000000000001,5.4e-06,0.00014166666666666668,5.374999999999999e-06,1.4166666666666667,53.74999999999999,-6.5522581253289795e-06,-6.5522581253289795e-06,-6.572211557901603e-06,1.7902368667777738e-16,1.7902368667777738e-16,1.9953432751646445e-08,-6.558909269519853e-06,6.65114436989794e-09,6.558912641857253e-06,6.558919366033983e-06,6.5722418474439895e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,384,198,199,231,0.00015000000000000001,3e-06,0.00015000000000000001,3.075e-06,0.000175,3e-06,0.00015833333333333335,3.0250000000000003e-06,1.5833333333333335,30.250000000000004,-6.5722115330430316e-06,-6.552258100273007e-06,-6.552258100273009e-06,1.995343263774213e-08,-1.322812097384099e-16,-1.322812097384099e-16,-6.558909244529682e-06,6.651144124393237e-09,6.558912616866845e-06,6.558919341043734e-06,6.572241822585187e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,385,199,200,232,0.00015000000000000001,3.075e-06,0.00015000000000000001,3.1500000000000003e-06,0.000175,3.075e-06,0.00015833333333333335,3.1000000000000004e-06,1.5833333333333335,31.000000000000004,-6.611145419975954e-06,-6.592366276603895e-06,-6.592366276603895e-06,1.8779143005831354e-08,-3.6622730681994405e-16,-3.6622730681994405e-16,-6.598625991061248e-06,6.25971409112558e-09,6.598628960165099e-06,6.5986348814899175e-06,6.611172091261962e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,386,199,231,232,0.00015000000000000001,3.075e-06,0.000175,3e-06,0.000175,3.075e-06,0.00016666666666666666,3.05e-06,1.6666666666666665,30.5,-6.592366276603895e-06,-6.592366276603895e-06,-6.572331497676453e-06,4.2465540299415334e-16,4.246554029941534e-16,-2.0034778502786802e-08,-6.585688016961415e-06,-6.678259217825331e-09,6.585691403026364e-06,6.585698195779928e-06,6.592366276603895e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,387,200,201,233,0.00015000000000000001,3.1500000000000003e-06,0.00015000000000000001,3.225e-06,0.000175,3.1500000000000003e-06,0.00015833333333333335,3.1750000000000005e-06,1.5833333333333335,31.750000000000004,-6.647692040165133e-06,-6.630109063288377e-06,-6.630109063288376e-06,1.7582977096210918e-08,2.194559292303315e-16,2.1945592923033153e-16,-6.635970055580628e-06,5.860992511707592e-09,6.635972643840238e-06,6.635977806655262e-06,6.647715293389033e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,388,200,232,233,0.00015000000000000001,3.1500000000000003e-06,0.000175,3.075e-06,0.000175,3.1500000000000003e-06,0.00016666666666666666,3.125e-06,1.6666666666666665,31.25,-6.630109063288377e-06,-6.630109063288377e-06,-6.611258309666029e-06,-6.356976863753975e-17,-6.356976863753975e-17,-1.8850753685917906e-08,-6.623825478747594e-06,-6.283584604352481e-09,6.623828459157232e-06,6.623834436956345e-06,6.630109063288377e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,389,201,202,234,0.00015000000000000001,3.225e-06,0.00015000000000000001,3.3e-06,0.000175,3.225e-06,0.00015833333333333335,3.25e-06,1.5833333333333335,32.5,-6.681809344038188e-06,-6.665443118938825e-06,-6.665443118938825e-06,1.636622481002754e-08,-2.8933593225468465e-16,-2.893359322546846e-16,-6.670898527305279e-06,5.455408077118558e-09,6.670900757999705e-06,6.67090520845253e-06,6.681829387479942e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,390,201,233,234,0.00015000000000000001,3.225e-06,0.000175,3.1500000000000003e-06,0.000175,3.225e-06,0.00016666666666666666,3.2e-06,1.6666666666666665,32.0,-6.665443118938824e-06,-6.665443118938825e-06,-6.64779772527797e-06,-1.886058944503488e-16,-1.8860589445034879e-16,-1.7645393849461407e-08,-6.6595613210518735e-06,-5.881798075557732e-09,6.659563918485863e-06,6.65956912713013e-06,6.665443118938825e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,391,202,203,235,0.00015000000000000001,3.3e-06,0.00015000000000000001,3.3750000000000003e-06,0.000175,3.3e-06,0.00015833333333333335,3.325e-06,1.5833333333333335,33.25,-6.713457934365901e-06,-6.698327714895066e-06,-6.698327714895066e-06,1.5130218905951583e-08,-5.648828338122558e-16,-5.648828338122558e-16,-6.703371121385345e-06,5.0434059253953055e-09,6.703373018635196e-06,6.703376804577615e-06,6.713474983942713e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,392,202,234,235,0.00015000000000000001,3.3e-06,0.000175,3.225e-06,0.000175,3.3e-06,0.00016666666666666666,3.275e-06,1.6666666666666665,32.75,-6.698327714895066e-06,-6.698327714895066e-06,-6.681907702749766e-06,-2.374517828519867e-16,-2.374517828519867e-16,-1.6420012382751754e-08,-6.692854377513299e-06,-5.47333761921844e-09,6.692856615528502e-06,6.6928611025488134e-06,6.698327714895066e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,393,203,204,236,0.00015000000000000001,3.3750000000000003e-06,0.00015000000000000001,3.45e-06,0.000175,3.3750000000000003e-06,0.00015833333333333335,3.4e-06,1.5833333333333335,34.0,-6.742601142069469e-06,-6.728724813449102e-06,-6.728724813449102e-06,1.3876328623639676e-08,3.2719733857557414e-18,3.271973385755742e-18,-6.7333502563225575e-06,4.625442876727874e-09,6.733351845035343e-06,6.733355015917263e-06,6.742615420853586e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,394,203,235,236,0.00015000000000000001,3.3750000000000003e-06,0.000175,3.3e-06,0.000175,3.3750000000000003e-06,0.00016666666666666666,3.35e-06,1.6666666666666665,33.5,-6.728724813449102e-06,-6.728724813449102e-06,-6.713548852905144e-06,-2.9774957810377075e-16,-2.9774957810377075e-16,-1.5175960841707354e-08,-6.723666159934449e-06,-5.058653812402169e-09,6.723668062912241e-06,6.723671877464235e-06,6.728724813449102e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,395,204,205,237,0.00015000000000000001,3.45e-06,0.00015000000000000001,3.525e-06,0.000175,3.45e-06,0.00015833333333333335,3.4749999999999998e-06,1.5833333333333335,34.75,-6.76920509700782e-06,-6.756599141150547e-06,-6.756599141150547e-06,1.2605955778162144e-08,-7.911164221987943e-17,-7.911164221987943e-17,-6.760801126436305e-06,4.201985206646287e-09,6.760802432248858e-06,6.76080503900755e-06,6.769216834721557e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,396,204,236,237,0.00015000000000000001,3.45e-06,0.000175,3.3750000000000003e-06,0.000175,3.45e-06,0.00016666666666666666,3.4250000000000002e-06,1.6666666666666665,34.25,-6.7565991411505465e-06,-6.756599141150547e-06,-6.742684514935341e-06,-4.521166081960344e-16,-4.521166081960344e-16,-1.3914626667321842e-08,-6.751960932412146e-06,-4.6382091905183525e-09,6.751962525503559e-06,6.751965718256435e-06,6.756599141150547e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,397,205,206,238,0.00015000000000000001,3.525e-06,0.00015000000000000001,3.6000000000000003e-06,0.000175,3.525e-06,0.00015833333333333335,3.5500000000000003e-06,1.5833333333333335,35.5,-6.7932387935598405e-06,-6.781918257001098e-06,-6.7819182570010985e-06,1.1320536369085306e-08,-1.896576001814835e-16,-1.896576001814835e-16,-6.785691769187346e-06,3.773511996590035e-09,6.785692818409163e-06,6.7856949133541315e-06,6.793248226060199e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,398,205,237,238,0.00015000000000000001,3.525e-06,0.000175,3.45e-06,0.000175,3.525e-06,0.00016666666666666666,3.5000000000000004e-06,1.6666666666666665,35.00000000000001,-6.7819182570010985e-06,-6.781918257001098e-06,-6.769280827164744e-06,-2.6643211855439455e-17,-2.6643211855439452e-17,-1.2637429862996291e-08,-6.77770578038898e-06,-4.212476638760905e-09,6.777707089457144e-06,6.777709712478135e-06,6.7819182570010985e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,399,206,207,239,0.00015000000000000001,3.6000000000000003e-06,0.00015000000000000001,3.6750000000000004e-06,0.000175,3.6000000000000003e-06,0.00015833333333333335,3.625e-06,1.5833333333333335,36.25,-6.814674150849844e-06,-6.804652615377259e-06,-6.80465261537726e-06,1.0021535315996643e-08,-1.56587297746881e-16,-1.56587297746881e-16,-6.807993127201455e-06,3.3405116676073493e-09,6.807993946754099e-06,6.807995583447921e-06,6.814681519589242e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,400,206,238,239,0.00015000000000000001,3.6000000000000003e-06,0.000175,3.525e-06,0.000175,3.6000000000000003e-06,0.00016666666666666666,3.575e-06,1.6666666666666665,35.75,-6.80465261537726e-06,-6.804652615377259e-06,-6.793306792637413e-06,-8.191619083624147e-17,-8.191619083624147e-17,-1.1345822821762483e-08,-6.800870674463977e-06,-3.781940995198288e-09,6.8008717260261425e-06,6.800873832660951e-06,6.80465261537726e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,401,207,208,240,0.00015000000000000001,3.6750000000000004e-06,0.00015000000000000001,3.7500000000000005e-06,0.000175,3.6750000000000004e-06,0.00015833333333333335,3.7000000000000006e-06,1.5833333333333335,37.00000000000001,-6.833486067413876e-06,-6.824775623478273e-06,-6.8247756234782725e-06,8.710443476825235e-09,-4.587774111598917e-16,-4.587774111598917e-16,-6.827679104790141e-06,2.9034808530901377e-09,6.827679722144922e-06,6.82768095528036e-06,6.833491618884531e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,402,207,239,240,0.00015000000000000001,3.6750000000000004e-06,0.000175,3.6000000000000003e-06,0.000175,3.6750000000000004e-06,0.00016666666666666666,3.6500000000000006e-06,1.6666666666666665,36.50000000000001,-6.8247756234782725e-06,-6.824775623478273e-06,-6.814734339309713e-06,-4.718653047029146e-16,-4.718653047029146e-16,-1.0041284640426125e-08,-6.821428528755419e-06,-3.347095194718911e-09,6.821429349921068e-06,6.821430994670634e-06,6.824775623478273e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,403,208,209,241,0.00015000000000000001,3.7500000000000005e-06,0.00015000000000000001,3.825000000000001e-06,0.000175,3.7500000000000005e-06,0.00015833333333333335,3.7750000000000003e-06,1.5833333333333335,37.75,-6.849652470180528e-06,-6.8422636931559735e-06,-6.8422636931559735e-06,7.388776952804544e-09,-7.174970210192905e-17,-7.174970210192905e-17,-6.8447266188308255e-06,2.462925603101713e-09,6.844727061945844e-06,6.8447279472196066e-06,6.849656455346871e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,404,208,240,241,0.00015000000000000001,3.7500000000000005e-06,0.000175,3.6750000000000004e-06,0.000175,3.7500000000000005e-06,0.00016666666666666666,3.7250000000000003e-06,1.6666666666666665,37.25,-6.8422636931559735e-06,-6.8422636931559735e-06,-6.833538374700955e-06,-4.2804423257225747e-16,-4.280442325722575e-16,-8.725318883062239e-09,-6.839355253670967e-06,-2.908439913050235e-09,6.839355872078846e-06,6.839357110472778e-06,6.8422636931559735e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,405,209,210,242,0.00015000000000000001,3.825000000000001e-06,0.00015000000000000001,3.9e-06,0.000175,3.825000000000001e-06,0.00015833333333333335,3.85e-06,1.5833333333333335,38.50000000000001,-6.863154357635363e-06,-6.857096286998028e-06,-6.857096286998029e-06,6.058070147415271e-09,-4.899195864207508e-16,-4.899195864207508e-16,-6.85911564387714e-06,2.019356389192033e-09,6.859115941131214e-06,6.859116535114726e-06,6.863157031348123e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,406,209,241,242,0.00015000000000000001,3.825000000000001e-06,0.000175,3.7500000000000005e-06,0.000175,3.825000000000001e-06,0.00016666666666666666,3.800000000000001e-06,1.6666666666666665,38.00000000000001,-6.857096286998028e-06,-6.857096286998028e-06,-6.849696834867568e-06,6.964629063965751e-17,6.964629063965751e-17,-7.399452060813023e-09,-6.854629802954542e-06,-2.466483973840147e-09,6.854630246708849e-06,6.854631135175906e-06,6.857096286998028e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,407,210,211,243,0.00015000000000000001,3.9e-06,0.00015000000000000001,3.975e-06,0.000175,3.9e-06,0.00015833333333333335,3.925e-06,1.5833333333333335,39.25,-6.8739758370367715e-06,-6.869255958515474e-06,-6.869255958515473e-06,4.719878669881792e-09,1.4858264857101432e-16,1.4858264857101432e-16,-6.870829251355906e-06,1.5732929890156962e-09,6.870829431483421e-06,6.8708297914909645e-06,6.873977457441946e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,408,210,242,243,0.00015000000000000001,3.9e-06,0.000175,3.825000000000001e-06,0.000175,3.9e-06,0.00016666666666666666,3.875e-06,1.6666666666666665,38.75,-6.869255958515472e-06,-6.869255958515474e-06,-6.863190727539968e-06,-4.1209336231670303e-16,-4.120933623167031e-16,-6.065231387598112e-09,-6.867234214856971e-06,-2.0217440705949458e-09,6.867234512462155e-06,6.867235108198131e-06,6.869255958515474e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,409,211,212,244,0.00015000000000000001,3.975e-06,0.00015000000000000001,4.05e-06,0.000175,3.975e-06,0.00015833333333333335,4e-06,1.5833333333333335,40.0,-6.882104155587734e-06,-6.8787283863396265e-06,-6.878728386339626e-06,3.375768973262052e-09,-2.748457644034807e-16,-2.748457644034807e-16,-6.879853642755662e-06,1.1252561411901744e-09,6.8798537347780684e-06,6.87985391873268e-06,6.882104983518786e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,410,211,243,244,0.00015000000000000001,3.975e-06,0.000175,3.9e-06,0.000175,3.975e-06,0.00016666666666666666,3.95e-06,1.6666666666666665,39.5,-6.878728386339626e-06,-6.8787283863396265e-06,-6.8740041693230625e-06,2.560903455315595e-16,2.560903455315595e-16,-4.724216760473252e-09,-6.877153647334105e-06,-1.5747387494308535e-09,6.87715382762687e-06,6.877154188460276e-06,6.8787283863396265e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,411,212,213,245,0.00015000000000000001,4.05e-06,0.00015000000000000001,4.125e-06,0.000175,4.05e-06,0.00015833333333333335,4.075e-06,1.5833333333333335,40.75,-6.887529725483473e-06,-6.8855024023316985e-06,-6.885502402331699e-06,2.0273231531776426e-09,1.4022743081810239e-18,1.4022743081810239e-18,-6.886178176715624e-06,6.75774385327397e-10,6.8861782098741485e-06,6.886178276171676e-06,6.887530023851628e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,412,212,244,245,0.00015000000000000001,4.05e-06,0.000175,3.975e-06,0.000175,4.05e-06,0.00016666666666666666,4.0250000000000004e-06,1.6666666666666665,40.25000000000001,-6.885502402331699e-06,-6.8855024023316985e-06,-6.882124416852281e-06,-3.962593482534877e-16,-3.9625934825348767e-16,-3.377985875676269e-09,-6.884376407171894e-06,-1.1259955560649884e-09,6.884376499254743e-06,6.8843766835106905e-06,6.885502402331699e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
