state_id,state_label,source_family,mesh_level,stage_id,vbg_v,vtg_v,vds_v,region,element_index,node0_index,node1_index,node2_index,x0_cm,y0_cm,x1_cm,y1_cm,x2_cm,y2_cm,centroid_x_cm,centroid_y_cm,centroid_x_um,centroid_y_nm,electron_current_density_x_en0_a_per_cm2,electron_current_density_x_en1_a_per_cm2,electron_current_density_x_en2_a_per_cm2,electron_current_density_y_en0_a_per_cm2,electron_current_density_y_en1_a_per_cm2,electron_current_density_y_en2_a_per_cm2,electron_current_density_x_a_per_cm2,electron_current_density_y_a_per_cm2,electron_current_density_magnitude_a_per_cm2,mean_element_node_current_density_magnitude_a_per_cm2,maximum_element_node_current_density_magnitude_a_per_cm2,projection_method
dual_positive_on_proxy,dual-positive on proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.3,0.01,channel,1045,539,540,572,0.0004,3.825000000000001e-06,0.0004,3.9e-06,0.00042500000000000003,3.825000000000001e-06,0.0004083333333333333,3.85e-06,4.083333333333333,38.50000000000001,-7.498903663220025,-7.601893174020362,-7.601893174020363,-0.10301042905193981,-2.0918251601593823e-05,-2.0918251601593823e-05,-7.567563337086916,-0.03435075518504767,7.567641299321992,7.567799163755841,7.6018931740491436,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_positive_on_proxy,dual-positive on proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.3,0.01,channel,1046,539,571,572,0.0004,3.825000000000001e-06,0.00042500000000000003,3.7500000000000005e-06,0.00042500000000000003,3.825000000000001e-06,0.0004166666666666667,3.800000000000001e-06,4.166666666666667,38.00000000000001,-7.601893174020361,-7.601893174020362,-7.730075858342218,-2.5115106818962017e-05,-2.5115106818962014e-05,0.12815756921503735,-7.64462073546098,0.042702446333799805,7.644740001331822,7.644974833654007,7.7311381528383185,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_positive_on_proxy,dual-positive on proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.3,0.01,channel,1047,540,541,573,0.0004,3.9e-06,0.0004,3.975e-06,0.00042500000000000003,3.9e-06,0.0004083333333333333,3.925e-06,4.083333333333333,39.25,-7.32008799275361,-7.397449337294776,-7.397449337294776,-0.07737784390749998,-1.6499366335033112e-05,-1.6499366335033112e-05,-7.37166222244772,-0.025803614213390016,7.37170738352855,7.371798540572786,7.397449337313176,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_positive_on_proxy,dual-positive on proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.3,0.01,channel,1048,540,572,573,0.0004,3.9e-06,0.00042500000000000003,3.825000000000001e-06,0.00042500000000000003,3.9e-06,0.0004166666666666667,3.875e-06,4.166666666666667,38.75,-7.397449337294776,-7.397449337294776,-7.498292166266627,-2.0940225127462095e-05,-2.0940225127462095e-05,0.10082188874672399,-7.4310636136187265,0.03359333609882302,7.431139545310561,7.431289544948808,7.498969960197596,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_positive_on_proxy,dual-positive on proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.3,0.01,channel,1049,541,542,574,0.0004,3.975e-06,0.0004,4.05e-06,0.00042500000000000003,3.975e-06,0.0004083333333333333,4e-06,4.083333333333333,40.0,-7.189744446949351,-7.243563087054138,-7.243563087054137,-0.05383054324197294,-1.1903137187652773e-05,-1.1903137187652773e-05,-7.225623540352543,-0.01795144983878275,7.225645839746654,7.2256907121201435,7.243563087063918,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_positive_on_proxy,dual-positive on proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.3,0.01,channel,1050,541,573,574,0.0004,3.975e-06,0.00042500000000000003,3.9e-06,0.00042500000000000003,3.975e-06,0.0004166666666666667,3.95e-06,4.166666666666667,39.5,-7.243563087054137,-7.243563087054138,-7.319627714889759,-1.651712571976524e-05,-1.651712571976524e-05,0.0760481107099018,-7.268917962999345,0.025338358819487424,7.268962125726218,7.269049644551534,7.320022759508663,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_positive_on_proxy,dual-positive on proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.3,0.01,channel,1051,542,543,575,0.0004,4.05e-06,0.0004,4.125e-06,0.00042500000000000003,4.05e-06,0.0004083333333333333,4.075e-06,4.083333333333333,40.75,-7.104580934686527,-7.136291346434658,-7.136291346434659,-0.03171759931726158,-7.187569131178266e-06,-7.187569131178266e-06,-7.125721209185282,-0.010577324818507977,7.125729059600377,7.125744809010192,7.136291346438278,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_positive_on_proxy,dual-positive on proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.3,0.01,channel,1052,542,574,575,0.0004,4.05e-06,0.00042500000000000003,3.975e-06,0.00042500000000000003,4.05e-06,0.0004166666666666667,4.0250000000000004e-06,4.166666666666667,40.25000000000001,-7.136291346434659,-7.136291346434658,-7.189423594324073,-1.1916038399909746e-05,-1.1916038399909745e-05,0.05312033185101514,-7.15400209573113,0.017698833258071773,7.154023988946647,7.15406750967784,7.1896198361443036,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_positive_on_proxy,dual-positive on proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.3,0.01,channel,1053,543,544,576,0.0004,4.125e-06,0.0004,4.2000000000000004e-06,0.00042500000000000003,4.125e-06,0.0004083333333333333,4.15e-06,4.083333333333333,41.5,-7.062495255350302,-7.072959927947822,-7.072959927947822,-0.010467075971883929,-2.4033743646556017e-06,-2.4033743646556017e-06,-7.069471703748648,-0.0034906275735377464,7.069472565516021,7.069474289228398,7.07295992794823,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_positive_on_proxy,dual-positive on proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.3,0.01,channel,1054,543,575,576,0.0004,4.125e-06,0.00042500000000000003,4.05e-06,0.00042500000000000003,4.125e-06,0.0004166666666666667,4.1000000000000006e-06,4.166666666666667,41.00000000000001,-7.072959927947822,-7.072959927947822,-7.104391508732142,-7.195306329593605e-06,-7.195306329593606e-06,0.03142438547799027,-7.083437121542595,0.010469998288443694,7.083444859368343,7.083460287666334,7.104461007096037,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
