case_id,nta_cm3_ev,nga_cm3_ev,active_family,solve_mode,source_v,drain_v,vbg_v,vtg_v,region,x_cm,y_cm,x_um,y_nm,potential_v,electron_density_cm3,tail_occupied_density_cm3,deep_occupied_density_cm3,occupied_bulk_traps_cm3,occupied_bulk_traps_derivative,physical_trap_charge_c_per_cm3,poisson_trap_source_c_per_cm3,potential_node_charge_c_per_cm3
nta_5e18,5e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.0,0.0,0.0,0.0,0.0,,,,,,,,
nta_5e18,5e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.0,5.000000000000001e-07,0.0,5.000000000000001,3.669131090354065e-05,,,,,,,,
nta_5e18,5e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,2.5e-05,0.0,0.25,0.0,0.0,,,,,,,,
nta_5e18,5e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,2.5e-05,5.000000000000001e-07,0.25,5.000000000000001,0.002575915564359137,,,,,,,,
nta_5e18,5e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.0,1.0000000000000002e-06,0.0,10.000000000000002,7.135124240431682e-05,,,,,,,,
nta_5e18,5e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,2.5e-05,1.0000000000000002e-06,0.25,10.000000000000002,0.0051528340080429546,,,,,,,,
nta_5e18,5e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.0,1.5000000000000002e-06,0.0,15.000000000000002,0.00010194598769258209,,,,,,,,
nta_5e18,5e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,2.5e-05,1.5000000000000002e-06,0.25,15.000000000000002,0.007731759823938967,,,,,,,,
nta_5e18,5e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.0,2.0000000000000003e-06,0.0,20.000000000000004,0.00012643688191185025,,,,,,,,
nta_5e18,5e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,2.5e-05,2.0000000000000003e-06,0.25,20.000000000000004,0.010313700734481594,,,,,,,,
nta_5e18,5e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.0,2.1250000000000004e-06,0.0,21.250000000000004,0.00013128619748509608,,,,,,,,
nta_5e18,5e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,2.5e-05,2.1250000000000004e-06,0.25,21.250000000000004,0.010959815285157581,,,,,,,,
nta_5e18,5e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.0,2.2500000000000005e-06,0.0,22.500000000000004,0.00013559408660395827,,,,,,,,
