case_id,nta_cm3_ev,nga_cm3_ev,active_family,solve_mode,source_v,drain_v,vbg_v,vtg_v,region,x_cm,y_cm,x_um,y_nm,potential_v,electron_density_cm3,tail_occupied_density_cm3,deep_occupied_density_cm3,occupied_bulk_traps_cm3,occupied_bulk_traps_derivative,physical_trap_charge_c_per_cm3,poisson_trap_source_c_per_cm3,potential_node_charge_c_per_cm3
nta_5e19,5e+19,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.0,0.0,0.0,0.0,0.0,,,,,,,,
nta_5e19,5e+19,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.0,5.000000000000001e-07,0.0,5.000000000000001,-0.00018594959290490665,,,,,,,,
nta_5e19,5e+19,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,2.5e-05,0.0,0.25,0.0,0.0,,,,,,,,
nta_5e19,5e+19,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,2.5e-05,5.000000000000001e-07,0.25,5.000000000000001,-0.013054488761143979,,,,,,,,
nta_5e19,5e+19,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.0,1.0000000000000002e-06,0.0,10.000000000000002,-0.00036160435447522203,,,,,,,,
nta_5e19,5e+19,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,2.5e-05,1.0000000000000002e-06,0.25,10.000000000000002,-0.0261140991715985,,,,,,,,
nta_5e19,5e+19,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.0,1.5000000000000002e-06,0.0,15.000000000000002,-0.0005166571201918388,,,,,,,,
nta_5e19,5e+19,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,2.5e-05,1.5000000000000002e-06,0.25,15.000000000000002,-0.03918396108128639,,,,,,,,
nta_5e19,5e+19,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.0,2.0000000000000003e-06,0.0,20.000000000000004,-0.0006407760427395799,,,,,,,,
nta_5e19,5e+19,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,2.5e-05,2.0000000000000003e-06,0.25,20.000000000000004,-0.0522692207536566,,,,,,,,
nta_5e19,5e+19,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.0,2.1250000000000004e-06,0.0,21.250000000000004,-0.0006653522177876506,,,,,,,,
nta_5e19,5e+19,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,2.5e-05,2.1250000000000004e-06,0.25,21.250000000000004,-0.055543749527560506,,,,,,,,
nta_5e19,5e+19,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.0,2.2500000000000005e-06,0.0,22.500000000000004,-0.0006871844729702326,,,,,,,,
nta_5e19,5e+19,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,2.5e-05,2.2500000000000005e-06,0.25,22.500000000000004,-0.05881964496086699,,,,,,,,
nta_5e19,5e+19,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.0,2.375e-06,0.0,23.75,-0.0007061101051284198,,,,,,,,
nta_5e19,5e+19,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,2.5e-05,2.375e-06,0.25,23.75,-0.06209698830738034,,,,,,,,
nta_5e19,5e+19,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.0,2.5e-06,0.0,25.000000000000004,-0.0007219661933764943,,,,,,,,
