case_id,solve_mode,interface_equation_active,dit_cm2_ev,x_cm,y_cm,x_um,y_nm,potential_r0_v,potential_r1_v,potential_difference_v,devsim_fluxterm_c_per_cm2,physical_qit_c_per_cm2,formula_fluxterm_c_per_cm2
electrostatic_representative_dit_equation,electrostatic,True,3070000000000.0,0.0007,3e-06,7.0,30.0,0.015802595261215826,0.015802595261021506,1.9432025433196998e-13,7.77279450731671e-09,-7.77279450731671e-09,7.77279450731671e-09
electrostatic_representative_dit_equation,electrostatic,True,3070000000000.0,0.0007250000000000001,3e-06,7.250000000000001,30.0,0.01580259526121582,0.0158025952610215,1.9432025433196998e-13,7.772794507316707e-09,-7.772794507316707e-09,7.772794507316707e-09
electrostatic_representative_dit_equation,electrostatic,True,3070000000000.0,0.00075,3e-06,7.5,30.0,0.01580259526121581,0.01580259526102149,1.9432025433196998e-13,7.772794507316702e-09,-7.772794507316702e-09,7.772794507316702e-09
electrostatic_representative_dit_equation,electrostatic,True,3070000000000.0,0.000775,3e-06,7.75,30.0,0.015802595261215826,0.015802595261021506,1.9432025433196998e-13,7.77279450731671e-09,-7.77279450731671e-09,7.77279450731671e-09
electrostatic_representative_dit_equation,electrostatic,True,3070000000000.0,0.0008,3e-06,8.0,30.0,0.015802595261215822,0.015802595261021502,1.9432025433196998e-13,7.772794507316709e-09,-7.772794507316709e-09,7.772794507316709e-09
electrostatic_representative_dit_equation,electrostatic,True,3070000000000.0,0.000825,3e-06,8.25,30.0,0.015802595261216516,0.015802595261022196,1.9432025433196998e-13,7.77279450731705e-09,-7.77279450731705e-09,7.77279450731705e-09
electrostatic_representative_dit_equation,electrostatic,True,3070000000000.0,0.0008500000000000001,3e-06,8.5,30.0,0.01580259526130567,0.01580259526111135,1.9432025433196998e-13,7.772794507360902e-09,-7.772794507360902e-09,7.772794507360902e-09
electrostatic_representative_dit_equation,electrostatic,True,3070000000000.0,0.0008750000000000001,3e-06,8.750000000000002,30.0,0.01580259527289631,0.01580259527270199,1.9432025433196998e-13,7.77279451306197e-09,-7.77279451306197e-09,7.77279451306197e-09
electrostatic_representative_dit_equation,electrostatic,True,3070000000000.0,0.0009000000000000001,3e-06,9.0,30.0,0.015802596786866047,0.015802596786671726,1.9432025433196998e-13,7.77279525773558e-09,-7.77279525773558e-09,7.77279525773558e-09
electrostatic_representative_dit_equation,electrostatic,True,3070000000000.0,0.0009249999999999999,3e-06,9.25,30.0,0.01580279806335218,0.015802798063157857,1.9432372377892193e-13,7.772894259243875e-09,-7.772894259243875e-09,7.772894259243875e-09
electrostatic_representative_dit_equation,electrostatic,True,3070000000000.0,0.00095,3e-06,9.5,30.0,0.015831572092915774,0.015831572092721097,1.946776073680212e-13,7.787047290138377e-09,-7.787047290138377e-09,7.787047290138377e-09
electrostatic_representative_dit_equation,electrostatic,True,3070000000000.0,0.000975,3e-06,9.75,30.0,0.022348138517879007,0.022348138517741603,1.3740397708517094e-13,1.0992339261381944e-08,-1.0992339261381944e-08,1.0992339261381944e-08
coupled_zero_dit_equation,coupled,True,0.0,2.5e-05,3e-06,0.25,30.0,0.020350999382017364,0.020350999382017364,0.0,0.0,-0.0,0.0
coupled_zero_dit_equation,coupled,True,0.0,5e-05,3e-06,0.5,30.0,0.02055805516263712,0.02055805516263712,0.0,0.0,-0.0,0.0
coupled_zero_dit_equation,coupled,True,0.0,7.500000000000001e-05,3e-06,0.7500000000000001,30.0,0.020668545366056664,0.020668545366056664,0.0,0.0,-0.0,0.0
coupled_zero_dit_equation,coupled,True,0.0,0.0001,3e-06,1.0,30.0,0.020778775348169458,0.020778775348169458,0.0,0.0,-0.0,0.0
coupled_zero_dit_equation,coupled,True,0.0,0.000125,3e-06,1.25,30.0,0.02088923739092965,0.02088923739092965,0.0,0.0,-0.0,0.0
coupled_zero_dit_equation,coupled,True,0.0,0.00015000000000000001,3e-06,1.5000000000000002,30.0,0.020999935906101563,0.020999935906101563,0.0,0.0,-0.0,0.0
coupled_zero_dit_equation,coupled,True,0.0,0.000175,3e-06,1.75,30.0,0.021110872454391614,0.021110872454391614,0.0,0.0,-0.0,0.0
coupled_zero_dit_equation,coupled,True,0.0,0.0002,3e-06,2.0,30.0,0.02122204859515633,0.02122204859515633,0.0,0.0,-0.0,0.0
coupled_zero_dit_equation,coupled,True,0.0,0.00022500000000000002,3e-06,2.25,30.0,0.02133346590473914,0.02133346590473914,0.0,0.0,-0.0,0.0
coupled_zero_dit_equation,coupled,True,0.0,0.00025,3e-06,2.5,30.0,0.02144512597685272,0.02144512597685272,0.0,0.0,-0.0,0.0
coupled_zero_dit_equation,coupled,True,0.0,0.00027499999999999996,3e-06,2.7499999999999996,30.0,0.02155703042284891,0.02155703042284891,0.0,0.0,-0.0,0.0
coupled_zero_dit_equation,coupled,True,0.0,0.00030000000000000003,3e-06,3.0000000000000004,30.0,0.021669180871993324,0.021669180871993324,0.0,0.0,-0.0,0.0
coupled_zero_dit_equation,coupled,True,0.0,0.00032500000000000004,3e-06,3.2500000000000004,30.0,0.021781578971745437,0.021781578971745437,0.0,0.0,-0.0,0.0
coupled_zero_dit_equation,coupled,True,0.0,0.00035,3e-06,3.5,30.0,0.021894226388044273,0.021894226388044273,0.0,0.0,-0.0,0.0
coupled_zero_dit_equation,coupled,True,0.0,0.000375,3e-06,3.75,30.0,0.02200712480559994,0.02200712480559994,0.0,0.0,-0.0,0.0
coupled_zero_dit_equation,coupled,True,0.0,0.0004,3e-06,4.0,30.0,0.022120275928191158,0.022120275928191158,0.0,0.0,-0.0,0.0
coupled_zero_dit_equation,coupled,True,0.0,0.00042500000000000003,3e-06,4.25,30.0,0.022233681478968734,0.022233681478968734,0.0,0.0,-0.0,0.0
coupled_zero_dit_equation,coupled,True,0.0,0.00045000000000000004,3e-06,4.5,30.0,0.022347343200765434,0.022347343200765434,0.0,0.0,-0.0,0.0
coupled_zero_dit_equation,coupled,True,0.0,0.000475,3e-06,4.75,30.0,0.02246126285641215,0.02246126285641215,0.0,0.0,-0.0,0.0
coupled_zero_dit_equation,coupled,True,0.0,0.0005,3e-06,5.0,30.0,0.02257544222906064,0.02257544222906064,0.0,0.0,-0.0,0.0
coupled_zero_dit_equation,coupled,True,0.0,0.0005250000000000001,3e-06,5.250000000000001,30.0,0.022689883122513067,0.022689883122513067,0.0,0.0,-0.0,0.0
coupled_zero_dit_equation,coupled,True,0.0,0.0005499999999999999,3e-06,5.499999999999999,30.0,0.022804587361558347,0.022804587361558347,0.0,0.0,-0.0,0.0
coupled_zero_dit_equation,coupled,True,0.0,0.000575,3e-06,5.75,30.0,0.02291955679231564,0.02291955679231564,0.0,0.0,-0.0,0.0
coupled_zero_dit_equation,coupled,True,0.0,0.0006000000000000001,3e-06,6.000000000000001,30.0,0.02303479328258507,0.02303479328258507,0.0,0.0,-0.0,0.0
coupled_zero_dit_equation,coupled,True,0.0,0.000625,3e-06,6.25,30.0,0.023150298722205923,0.023150298722205923,0.0,0.0,-0.0,0.0
coupled_zero_dit_equation,coupled,True,0.0,0.0006500000000000001,3e-06,6.500000000000001,30.0,0.023266075023422445,0.023266075023422445,0.0,0.0,-0.0,0.0
coupled_zero_dit_equation,coupled,True,0.0,0.000675,3e-06,6.75,30.0,0.023382124121257543,0.023382124121257543,0.0,0.0,-0.0,0.0
coupled_zero_dit_equation,coupled,True,0.0,0.0007,3e-06,7.0,30.0,0.02349844797389445,0.02349844797389445,0.0,0.0,-0.0,0.0
coupled_zero_dit_equation,coupled,True,0.0,0.0007250000000000001,3e-06,7.250000000000001,30.0,0.023615048563066787,0.023615048563066787,0.0,0.0,-0.0,0.0
coupled_zero_dit_equation,coupled,True,0.0,0.00075,3e-06,7.5,30.0,0.023731927894456984,0.023731927894456984,0.0,0.0,-0.0,0.0
coupled_zero_dit_equation,coupled,True,0.0,0.000775,3e-06,7.75,30.0,0.023849087998103452,0.023849087998103452,0.0,0.0,-0.0,0.0
