route,case_id,vdd_v,v_top_load_v,v_top_load_over_vdd,wload_over_wdriver,vin_fraction,vin_v,vout_v,supply_current_a,static_power_w,finite
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.48,0.048,0.013158154086025553,2.7077472761666445e-08,2.7077472761666446e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.49,0.049,0.013052014391055954,2.7131433784883356e-08,2.713143378488336e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.5,0.05,0.012947346310132012,2.718469735432582e-08,2.718469735432582e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.51,0.051000000000000004,0.012844125783156952,2.723727359785647e-08,2.723727359785647e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.52,0.052000000000000005,0.012742329154062633,2.728917251285481e-08,2.7289172512854813e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.53,0.053000000000000005,0.012641933165410232,2.734040396641205e-08,2.734040396641205e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.54,0.054000000000000006,0.012542914952949711,2.739097769562898e-08,2.7390977695628983e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.55,0.05500000000000001,0.012445252040147571,2.74409033080096e-08,2.7440903308009604e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.56,0.05600000000000001,0.012348922332692101,2.749019028194374e-08,2.749019028194374e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.5700000000000001,0.05700000000000001,0.012253904112983771,2.753884796727255e-08,2.7538847967272552e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.58,0.057999999999999996,0.012160176034619004,2.758688558593067e-08,2.7586885585930674e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.59,0.059,0.012067717116874224,2.763431223265933e-08,2.763431223265933e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.6,0.06,0.011976506739196343,2.768113687578512e-08,2.768113687578512e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.61,0.061,0.011886524635706304,2.772736835805939e-08,2.772736835805939e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.62,0.062,0.011797750889720774,2.777301539755304e-08,2.777301539755304e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.63,0.063,0.011710165928297413,2.781808658860281e-08,2.7818086588602814e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.64,0.064,0.011623750516808003,2.786259040280419e-08,2.7862590402804193e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.65,0.065,0.011538485753544353,2.790653519004713e-08,2.790653519004713e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.66,0.066,0.011454353064360094,2.794992917959081e-08,2.794992917959081e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.67,0.067,0.011371334197352853,2.799278048117361e-08,2.799278048117361e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.68,0.068,0.011289411217589264,2.803509708615506e-08,2.803509708615506e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.6900000000000001,0.069,0.011208566501876113,2.807688686868659e-08,2.8076886868686594e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.7000000000000001,0.07,0.011128782733580533,2.811815758690782e-08,2.811815758690782e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.71,0.071,0.011050042897501104,2.8158916884166005e-08,2.8158916884166007e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.72,0.072,0.010972330274792353,2.8199172290255207e-08,2.819917229025521e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.73,0.073,0.010895628437944694,2.8238931222673686e-08,2.8238931222673687e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.74,0.074,0.010819921245821094,2.8278200987896175e-08,2.8278200987896175e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.75,0.07500000000000001,0.010745192838752334,2.8316988782659546e-08,2.831698878265955e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.76,0.07600000000000001,0.010671427633691973,2.8355301695259398e-08,2.83553016952594e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.77,0.07700000000000001,0.010598610319432374,2.8393146706855726e-08,2.8393146706855728e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.78,0.07800000000000001,0.010526725851882404,2.8430530692785787e-08,2.843053069278579e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.79,0.07900000000000001,0.010455759449407983,2.846746042388279e-08,2.846746042388279e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.8,0.08000000000000002,0.010385696588235984,2.850394256779819e-08,2.850394256779819e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.81,0.08100000000000002,0.010316522997922123,2.85399836903267e-08,2.8539983690326704e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.8200000000000001,0.08200000000000002,0.010248224656883053,2.857559025673226e-08,2.857559025673226e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.8300000000000001,0.08300000000000002,0.010180787787993233,2.861076863307389e-08,2.8610768633073893e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.84,0.084,0.010114198854246814,2.8645525087529938e-08,2.864552508752994e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.85,0.085,0.010048444554484233,2.8679865791719928e-08,2.867986579171993e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.86,0.08600000000000001,0.009983511819184067,2.8713796822022757e-08,2.871379682202276e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.87,0.08700000000000001,0.00991938780631974,2.8747324160890216e-08,2.874732416089022e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.88,0.08800000000000001,0.009856059897281073,2.8780453698155206e-08,2.8780453698155208e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.89,0.08900000000000001,0.009793515692860435,2.8813191232333418e-08,2.881319123233342e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.9,0.09000000000000001,0.009731743009303339,2.8845542471918135e-08,2.8845542471918137e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.91,0.09100000000000001,0.009670729874422924,2.8877513036667036e-08,2.887751303666704e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.92,0.09200000000000001,0.0096104645237782,2.8909108458880767e-08,2.8909108458880767e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.93,0.09300000000000001,0.009550935396915412,2.8940334184672168e-08,2.894033418467217e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.9400000000000001,0.09400000000000001,0.009492131133672274,2.8971195575226097e-08,2.89711955752261e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.9500000000000001,0.09500000000000001,0.009434040570544332,2.9001697908049108e-08,2.900169790804911e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.96,0.096,0.009376652737112972,2.9031846378208326e-08,2.9031846378208327e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.97,0.097,0.009319956852534651,2.9061646099559725e-08,2.9061646099559728e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.98,0.098,0.009263942322090522,2.9091102105964508e-08,2.909110210596451e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,0.99,0.099,0.009208598733795842,2.9120219352494226e-08,2.9120219352494227e-09,True
ngspice,v100_t075_r0125,0.1,0.07500000000000001,0.75,0.125,1.0,0.1,0.009153915855068778,2.9149002716623476e-08,2.9149002716623478e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.0,0.0,0.03570171163091168,3.360522849600894e-08,3.360522849600894e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.01,0.001,0.03537727465336177,3.386676375760645e-08,3.3866763757606453e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.02,0.002,0.03505781099055703,3.412575568584278e-08,3.412575568584278e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.03,0.003,0.03474163889360676,3.438301665368069e-08,3.4383016653680696e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.04,0.004,0.03442878338673373,3.46385021294493e-08,3.4638502129449306e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.05,0.005000000000000001,0.03411924591058681,3.489218169475783e-08,3.4892181694757834e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.06,0.006,0.03381302622700323,3.514402666056522e-08,3.5144026660565218e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.07,0.007000000000000001,0.03351012220913666,3.539401019998248e-08,3.5394010199982484e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.08,0.008,0.03321052991111436,3.564210731895212e-08,3.5642107318952124e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.09,0.009,0.03291424363501251,3.588829482621521e-08,3.588829482621521e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.1,0.010000000000000002,0.03262125599844763,3.61325513007587e-08,3.61325513007587e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.11,0.011000000000000001,0.03233155800250452,3.637485705700226e-08,3.637485705700226e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.12,0.012,0.03204513909977909,3.661519410795451e-08,3.6615194107954513e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.13,0.013000000000000001,0.03176198726232715,3.685354612656241e-08,3.6853546126562407e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.14,0.014000000000000002,0.03148208904932428,3.70898984054721e-08,3.7089898405472103e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.15,0.015,0.03120542967425446,3.732423781541161e-08,3.732423781541161e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.16,0.016,0.0309319930714601,3.755655276239863e-08,3.755655276239863e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.17,0.017,0.03066176196189906,3.778683314396784e-08,3.7786833143967835e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.18,0.018,0.03039471791796779,3.801507030460308e-08,3.801507030460308e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.19,0.019000000000000003,0.03013084142726323,3.824125699055085e-08,3.824125699055085e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.2,0.020000000000000004,0.02987011195516892,3.846538730418214e-08,3.8465387304182144e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.21,0.021,0.02961250800616285,3.86874566580593e-08,3.868745665805931e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.22,0.022000000000000002,0.029358007183757574,3.890746172885532e-08,3.890746172885532e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.23,0.023000000000000003,0.029106586248993902,3.912540041126307e-08,3.912540041126307e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.24,0.024,0.028858221177420842,3.934127177202237e-08,3.934127177202237e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.25,0.025,0.028612887214505025,3.955507600418269e-08,3.955507600418269e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.26,0.026000000000000002,0.028370558929422845,3.976681438171038e-08,3.9766814381710385e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.27,0.027000000000000003,0.02813121026719758,3.997648921453997e-08,3.997648921453997e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.28,0.028000000000000004,0.0278948145991531,4.01841038041597e-08,4.0184103804159705e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.29,0.028999999999999998,0.027661344771663314,4.03896623998137e-08,4.03896623998137e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.3,0.03,0.027430773153184655,4.059317015539381e-08,4.059317015539381e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.31,0.031,0.027203071679565323,4.079463308708691e-08,4.079463308708692e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.32,0.032,0.026978211897632394,4.099405803183571e-08,4.099405803183571e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.33,0.033,0.026756165007062495,4.119145260666346e-08,4.119145260666346e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.34,0.034,0.0265369019005481,4.138682516890687e-08,4.138682516890688e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.35000000000000003,0.035,0.02632039320227625,4.15801847773941e-08,4.15801847773941e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.36,0.036,0.026106609304740163,4.177154115459962e-08,4.177154115459962e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.37,0.037,0.025895520403908943,4.19609046498015e-08,4.196090464980151e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.38,0.038000000000000006,0.025687096532783005,4.2148286203261146e-08,4.214828620326115e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.39,0.03900000000000001,0.025481307593367183,4.233369731144138e-08,4.2333697311441385e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.4,0.04000000000000001,0.025278123387094734,4.25171499932736e-08,4.251714999327361e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.41000000000000003,0.04100000000000001,0.025077513643738433,4.269865675748042e-08,4.269865675748043e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.42,0.042,0.024879448048846575,4.2878230570957086e-08,4.287823057095709e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.43,0.043000000000000003,0.024683896269743634,4.305588482821073e-08,4.3055884828210735e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.44,0.044000000000000004,0.024490827980135854,4.3231633321853487e-08,4.323163332185349e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.45,0.045000000000000005,0.024300212883363544,4.340549021414291e-08,4.340549021414291e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.46,0.046000000000000006,0.024112020734343032,4.35774700095601e-08,4.35774700095601e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.47000000000000003,0.04700000000000001,0.023926221360240002,4.3747587528413953e-08,4.3747587528413955e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.48,0.048,0.023742784679918718,4.3915857881457423e-08,4.3915857881457425e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.49,0.049,0.02356168072220941,4.408229644550051e-08,4.408229644550051e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.5,0.05,0.023382879643037303,4.4246918840002236e-08,4.4246918840002236e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.51,0.051000000000000004,0.023206351741456403,4.4409740904623176e-08,4.440974090462318e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.52,0.052000000000000005,0.023032067474630352,4.4570778677718676e-08,4.457077867771868e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.53,0.053000000000000005,0.022859997471802423,4.473004837575153e-08,4.473004837575154e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.54,0.054000000000000006,0.022690112547296155,4.488756637360254e-08,4.488756637360254e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.55,0.05500000000000001,0.022522383712587562,4.50433491857564e-08,4.50433491857564e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.56,0.05600000000000001,0.022356782187488395,4.519741344833972e-08,4.519741344833972e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.5700000000000001,0.05700000000000001,0.022193279410480174,4.534977590198797e-08,4.534977590198797e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.58,0.057999999999999996,0.022031847048236526,4.550045337551727e-08,4.550045337551727e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.59,0.059,0.021872457004371865,4.5649462770377116e-08,4.564946277037712e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.6,0.06,0.021715081427451866,4.5796821045859914e-08,4.579682104585992e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.61,0.061,0.021559692718301535,4.594254520504364e-08,4.5942545205043645e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.62,0.062,0.021406263536644814,4.6086652281442766e-08,4.608665228144277e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.63,0.063,0.021254766807108774,4.6229159326344296e-08,4.62291593263443e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.64,0.064,0.021105175724624593,4.637008339680519e-08,4.63700833968052e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.65,0.065,0.020957463759256105,4.65094415442871e-08,4.65094415442871e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.66,0.066,0.020811604660485802,4.6647250803906444e-08,4.664725080390645e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.67,0.067,0.020667572460987285,4.678352818427592e-08,4.678352818427593e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.68,0.068,0.020525341479911443,4.6918290657916077e-08,4.691829065791608e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.6900000000000001,0.069,0.020384886325713465,4.705155515221466e-08,4.705155515221466e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.7000000000000001,0.07,0.020246181898545924,4.718333854091203e-08,4.718333854091203e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.71,0.071,0.02010920339224268,4.7313657636092404e-08,4.7313657636092406e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.72,0.072,0.019973926295917366,4.744252918065992e-08,4.744252918065992e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.73,0.073,0.019840326395198386,4.756996984127961e-08,4.7569969841279615e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.74,0.074,0.019708379773122876,4.769599620176439e-08,4.769599620176439e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.75,0.07500000000000001,0.019578062810709708,4.782062475688857e-08,4.782062475688858e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.76,0.07600000000000001,0.019449352187231286,4.794387190661009e-08,4.794387190661009e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.77,0.07700000000000001,0.019322224880203607,4.8065753950683316e-08,4.806575395068332e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.78,0.07800000000000001,0.019196658165111777,4.818628708364555e-08,4.818628708364555e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.79,0.07900000000000001,0.019072629614888616,4.830548739016029e-08,4.8305487390160296e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.8,0.08000000000000002,0.018950117099162778,4.842337084070125e-08,4.8423370840701255e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.81,0.08100000000000002,0.018829098783291556,4.8539953287561536e-08,4.853995328756154e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.8200000000000001,0.08200000000000002,0.018709553127193607,4.865525046117301e-08,4.865525046117301e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.8300000000000001,0.08300000000000002,0.01859145888399538,4.876927796672118e-08,4.876927796672118e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.84,0.084,0.018474795098504776,4.8882051281041654e-08,4.888205128104166e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.85,0.085,0.018359541105524766,4.899358574978476e-08,4.899358574978476e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.86,0.08600000000000001,0.018245676528018957,4.9103896584835256e-08,4.910389658483526e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.87,0.08700000000000001,0.018133181275140617,4.921299886197456e-08,4.921299886197456e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.88,0.08800000000000001,0.018022035540135786,4.932090751877376e-08,4.9320907518773765e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.89,0.08900000000000001,0.017912219798131127,4.942763735270541e-08,4.942763735270541e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.9,0.09000000000000001,0.017803714803815925,4.9533203019463546e-08,4.953320301946355e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.91,0.09100000000000001,0.017696501589027528,4.9637619031480666e-08,4.963761903148067e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.92,0.09200000000000001,0.017590561460248847,4.974089975663207e-08,4.9740899756632075e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.93,0.09300000000000001,0.017485875996026336,4.9843059417117226e-08,4.984305941711723e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.9400000000000001,0.09400000000000001,0.017382427044315907,4.9944112088509004e-08,4.994411208850901e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.9500000000000001,0.09500000000000001,0.017280196719764378,5.0044071698962086e-08,5.004407169896209e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.96,0.096,0.017179167400933126,5.0142952028571016e-08,5.014295202857102e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.97,0.097,0.017079321727470568,5.024076670887084e-08,5.024076670887084e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.98,0.098,0.016980642597239515,5.033752922247139e-08,5.03375292224714e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,0.99,0.099,0.016883113163405267,5.0433252902818345e-08,5.043325290281835e-09,True
ngspice,v100_t075_r0250,0.1,0.07500000000000001,0.75,0.25,1.0,0.1,0.01678671683148975,5.052795093407331e-08,5.0527950934073315e-09,True
ngspice,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.0,0.0,0.05415082739380082,4.064075095452903e-08,4.064075095452903e-09,True
ngspice,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.01,0.001,0.0537964060381745,4.109078196772677e-08,4.109078196772677e-09,True
ngspice,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.02,0.002,0.05344364019570779,4.154213225168569e-08,4.154213225168569e-09,True
ngspice,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.03,0.003,0.05309205886605566,4.199422316710112e-08,4.199422316710112e-09,True
ngspice,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.04,0.004,0.05274172317304535,4.244695853935232e-08,4.244695853935232e-09,True
ngspice,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.05,0.005000000000000001,0.05239268821834064,4.290024498212483e-08,4.290024498212483e-09,True
ngspice,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.06,0.006,0.05204500816724057,4.33539889506458e-08,4.33539889506458e-09,True
ngspice,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.07,0.007000000000000001,0.05169873615064381,4.380809687935276e-08,4.3808096879352765e-09,True
ngspice,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.08,0.008,0.05135392421851002,4.426247528937072e-08,4.426247528937072e-09,True
ngspice,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.09,0.009,0.05101062329481944,4.471703089581881e-08,4.471703089581881e-09,True
ngspice,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.1,0.010000000000000002,0.05066888313463773,4.517167071432631e-08,4.517167071432631e-09,True
ngspice,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.11,0.011000000000000001,0.05032875228339656,4.562630216644426e-08,4.562630216644426e-09,True
ngspice,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.12,0.012,0.04999027803849746,4.608083318363994e-08,4.608083318363994e-09,True
ngspice,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.13,0.013000000000000001,0.04965350641333411,4.653517230957217e-08,4.653517230957217e-09,True
ngspice,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.14,0.014000000000000002,0.04931848210381973,4.698922880035396e-08,4.698922880035396e-09,True
ngspice,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.15,0.015,0.04898524845749323,4.744291272252103e-08,4.7442912722521035e-09,True
ngspice,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.16,0.016,0.04865384744526791,4.789613504843847e-08,4.789613504843847e-09,True
ngspice,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.17,0.017,0.04832431963587394,4.834880774889139e-08,4.834880774889139e-09,True
ngspice,v100_t075_r0500,0.1,0.07500000000000001,0.75,0.5,0.18,0.018,0.04799670417303435,4.88008438826222e-08,4.88008438826222e-09,True
