bulk_family_id,bulk_value_cm3_ev,nta_cm3_ev,nga_cm3_ev,is_zero_control,inactive_family_id,family_id,primary_gate,secondary_gate,sweep_direction,sweep_index,mesh_level,stage_id,mode_id,primary_gate_v,fixed_secondary_gate_v,vbg_v,vtg_v,vds_v,source_current_a_per_cm,drain_current_a_per_cm,source_current_terminal_a,drain_current_terminal_a,current_imbalance_a_per_cm,relative_current_imbalance,center_channel_potential_v,center_channel_electron_density_cm3,solve_seconds,converged
NTA,0.0,0.0,0.0,True,NGA,top_primary,top_gate,bottom_gate,forward,22,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.6,0.0,0.0,0.6,0.01,-2.3392967118616967e-05,2.3392967118617238e-05,-1.403578027117018e-07,1.4035780271170343e-07,2.710505431213761e-19,1.1586838973738444e-14,0.06963798865793097,1.2192435109110224e+17,0.03704329199899803,True
NTA,0.0,0.0,0.0,True,NGA,top_primary,top_gate,bottom_gate,forward,23,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.65,0.0,0.0,0.65,0.01,-2.5167565654035183e-05,2.5167565654034624e-05,-1.510053939242111e-07,1.5100539392420775e-07,-5.590417451878382e-19,2.2212785808237498e-14,0.07079490921126312,1.274769258296556e+17,0.036443019002035726,True
NTA,0.0,0.0,0.0,True,NGA,top_primary,top_gate,bottom_gate,forward,24,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.7,0.0,0.0,0.7,0.01,-2.6880027442441277e-05,2.6880027442442047e-05,-1.6128016465464766e-07,1.612801646546523e-07,7.691059161069047e-19,2.861254207250287e-14,0.07180167864808575,1.3251305666177562e+17,0.03810101599810878,True
NTA,0.0,0.0,0.0,True,NGA,top_primary,top_gate,bottom_gate,forward,25,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.75,0.0,0.0,0.75,0.01,-2.85314494905187e-05,2.8531449490519663e-05,-1.711886969431122e-07,1.7118869694311798e-07,9.622294280808852e-19,3.372522059913611e-14,0.07268487779972853,1.3709339733937157e+17,0.03631608100113226,True
NTA,0.0,0.0,0.0,True,NGA,top_primary,top_gate,bottom_gate,forward,26,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.8,0.0,0.0,0.8,0.01,-3.012342820263897e-05,3.012342820263873e-05,-1.807405692158338e-07,1.807405692158324e-07,-2.371692252312041e-19,7.873248145455995e-15,0.07346531051699728,1.4127112492585208e+17,0.03795829900263925,True
NTA,0.0,0.0,0.0,True,NGA,top_primary,top_gate,bottom_gate,forward,27,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.85,0.0,0.0,0.85,0.01,-3.165787043737222e-05,3.165787043737322e-05,-1.899472226242333e-07,1.899472226242393e-07,1.0028870095490916e-18,3.167891572280707e-14,0.07415946144285523,1.4509259459244374e+17,0.03651142099988647,True
NTA,0.0,0.0,0.0,True,NGA,top_primary,top_gate,bottom_gate,forward,28,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.9,0.0,0.0,0.9,0.01,-3.3136863501807014e-05,3.313686350180507e-05,-1.988211810108421e-07,1.9882118101083043e-07,-1.9447876468958736e-18,5.868955119393907e-14,0.07478054131688958,1.4859810845960803e+17,0.035254889000498224,True
NTA,0.0,0.0,0.0,True,NGA,top_primary,top_gate,bottom_gate,forward,29,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.95,0.0,0.0,0.95,0.01,-3.456258546147579e-05,3.456258546147611e-05,-2.073755127688547e-07,2.0737551276885667e-07,3.2526065174565133e-19,9.410773164183302e-15,0.07533924759837274,1.518226833779193e+17,0.03520835699964664,True
NTA,0.0,0.0,0.0,True,NGA,top_primary,top_gate,bottom_gate,forward,30,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,1.0,0.0,0.0,1.0,0.01,-3.593724333278649e-05,3.593724333278673e-05,-2.1562345999671894e-07,2.156234599967204e-07,2.439454888092385e-19,6.7880968651448835e-15,0.07584432558886496,1.5479676378982486e+17,0.03365752900208463,True
NTA,0.0,0.0,0.0,True,NGA,top_primary,top_gate,bottom_gate,forward,31,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,1.05,0.0,0.0,1.05,0.01,-3.726303073881867e-05,3.7263030738817076e-05,-2.2357818443291203e-07,2.2357818443290247e-07,-1.5924219408380846e-18,4.2734632939536585e-14,0.07630298771469321,1.575468584289463e+17,0.03462272699835012,True
NTA,0.0,0.0,0.0,True,NGA,top_primary,top_gate,bottom_gate,forward,32,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,1.1,0.0,0.0,1.1,0.01,-3.854209925386561e-05,3.8542099253866564e-05,-2.3125259552319367e-07,2.3125259552319939e-07,9.554531645028508e-19,2.4789857921581664e-14,0.07672123058355715,1.6009609645516858e+17,0.03523115600182791,True
NTA,0.0,0.0,0.0,True,NGA,top_primary,top_gate,bottom_gate,forward,33,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,1.15,0.0,0.0,1.15,0.01,-3.977653942969449e-05,3.977653942969514e-05,-2.3865923657816693e-07,2.3865923657817085e-07,6.505213034913027e-19,1.635439665738384e-14,0.07710407741888296,1.6246470684457725e+17,0.0355975029997353,True
NTA,0.0,0.0,0.0,True,NGA,top_primary,top_gate,bottom_gate,forward,34,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,1.2,0.0,0.0,1.2,0.01,-4.0968368694268595e-05,4.0968368694269123e-05,-2.458102121656116e-07,2.4581021216561477e-07,5.285485590866834e-19,1.2901381625200508e-14,0.07745576536583072,1.6467042842634506e+17,0.036456568999710726,True
NTA,0.0,0.0,0.0,True,NGA,top_primary,top_gate,bottom_gate,forward,35,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,1.25,0.0,0.0,1.25,0.01,-4.211952413581385e-05,4.2119524135818936e-05,-2.527171448148831e-07,2.5271714481491364e-07,5.0889739471038364e-18,1.2082220897591085e-13,0.07777989161093915,1.6672885908526218e+17,0.03697547500269138,True
NTA,0.0,0.0,0.0,True,NGA,top_primary,top_gate,bottom_gate,forward,36,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,1.3,0.0,0.0,1.3,0.01,-4.323185875551434e-05,4.3231858755516276e-05,-2.5939115253308605e-07,2.5939115253309765e-07,1.938011383317839e-18,4.482831502290088e-14,0.07807952840624581,1.6865375254194064e+17,0.03591760500057717,True
NTA,0.0,0.0,0.0,True,NGA,top_primary,top_gate,bottom_gate,forward,37,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,1.35,0.0,0.0,1.35,0.01,-4.4307140172287244e-05,4.430714017229105e-05,-2.658428410337235e-07,2.658428410337463e-07,3.808260130855334e-18,8.595138652701753e-14,0.0783573143837904,1.7045727044447616e+17,0.036594385997887,True
NTA,0.0,0.0,0.0,True,NGA,top_primary,top_gate,bottom_gate,forward,38,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,1.4,0.0,0.0,1.4,0.01,-4.534705104661208e-05,4.534705104661522e-05,-2.720823062796725e-07,2.720823062796913e-07,3.144186300207963e-18,6.933606987973367e-14,0.07861552762399451,1.7215019660959488e+17,0.03656585800126777,True
NTA,0.0,0.0,0.0,True,NGA,top_primary,top_gate,bottom_gate,forward,39,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,1.45,0.0,0.0,1.45,0.01,-4.635319069241628e-05,4.6353190692416645e-05,-2.7811914415449767e-07,2.781191441544999e-07,3.6591823321385775e-19,7.894132588238888e-15,0.07885614455978512,1.737421193211484e+17,0.036725846999615896,True
NTA,0.0,0.0,0.0,True,NGA,top_primary,top_gate,bottom_gate,forward,40,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,1.5,0.0,0.0,1.5,0.01,-4.73270774918049e-05,4.7327077491801356e-05,-2.839624649508294e-07,2.8396246495080814e-07,-3.543985851311993e-18,7.488283746076789e-14,0.07908088779483693,1.7524158671812736e+17,0.03513057099917205,True
NTA,0.0,0.0,0.0,True,NGA,top_primary,top_gate,bottom_gate,forward,41,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,1.55,0.0,0.0,1.55,0.01,-4.8270151832691395e-05,4.827015183268946e-05,-2.896209109961484e-07,2.8962091099613673e-07,-1.938011383317839e-18,4.014927050644377e-14,0.07929126517814383,1.766562395208619e+17,0.033987064998655114,True
NTA,0.0,0.0,0.0,True,NGA,top_primary,top_gate,bottom_gate,forward,42,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,1.6,0.0,0.0,1.6,0.01,-4.918377936620058e-05,4.91837793661996e-05,-2.9510267619720347e-07,2.951026761971976e-07,-9.75781955236954e-19,1.983950741100465e-14,0.07948860193196339,1.7799292466347757e+17,0.03432538199922419,True
NTA,0.0,0.0,0.0,True,NGA,top_primary,top_gate,bottom_gate,forward,43,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,1.65,0.0,0.0,1.65,0.01,-5.006925443680651e-05,5.006925443680929e-05,-3.0041552662083905e-07,3.004155266208558e-07,2.7850443305721395e-18,5.5623842653520025e-14,0.07967406722282716,1.792577928201062e+17,0.03600042100151768,True
NTA,0.0,0.0,0.0,True,NGA,top_primary,top_gate,bottom_gate,forward,44,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,1.7,0.0,0.0,1.7,0.01,-5.092780357955019e-05,5.092780357955248e-05,-3.055668214773011e-07,3.055668214773149e-07,2.290377089375628e-18,4.4973019223142284e-14,0.07984869625835772,1.8045638232274672e+17,0.036642592000134755,True
NTA,0.0,0.0,0.0,True,NGA,top_primary,top_gate,bottom_gate,forward,45,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,1.75,0.0,0.0,1.75,0.01,-5.176058900893081e-05,5.176058900892879e-05,-3.1056353405358484e-07,3.105635340535727e-07,-2.019326546254252e-18,3.901282008027065e-14,0.08001340875946472,1.8159369155875072e+17,0.03597065699796076,True
NTA,0.0,0.0,0.0,True,NGA,top_primary,top_gate,bottom_gate,forward,46,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,1.8,0.0,0.0,1.8,0.01,-5.2568712046632325e-05,5.256871204663093e-05,-3.1541227227979396e-07,3.154122722797856e-07,-1.395910297075087e-18,2.6554013646688008e-14,0.08016902447902632,1.826742415941964e+17,0.036470864000875736,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,0,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.5,0.0,0.0,-0.5,0.01,-2.056964084139886e-10,2.0569640841638268e-10,-1.2341784504839318e-12,1.2341784504982962e-12,2.3940674878816003e-21,1.1638839522347853e-11,-0.2396809817719346,789847080178.63,0.07343260299967369,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,1,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.45,0.0,0.0,-0.45,0.01,-4.8115105024213e-10,4.811510502470789e-10,-2.88690630145278e-12,2.8869063014824734e-12,4.9489182073281955e-21,1.0285581221919489e-11,-0.21487754296741315,2061583397080.292,0.0639644650000264,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,2,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.4,0.0,0.0,-0.4,0.01,-1.1314054088588696e-09,1.1314054088504654e-09,-6.788432453153217e-12,6.788432453102792e-12,-8.404155023538761e-21,7.428066860680076e-12,-0.19014470994278773,5366173834244.322,0.06350771599682048,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,3,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.35,0.0,0.0,-0.35,0.01,-2.673911346588034e-09,2.6739113465772424e-09,-1.6043468079528206e-11,1.6043468079463453e-11,-1.0791811861673076e-20,4.035964720911054e-12,-0.16550978216949452,13914650492993.615,0.06522629400205915,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,4,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.3,0.0,0.0,-0.3,0.01,-6.346984593832114e-09,6.34698459383551e-09,-3.8081907562992684e-11,3.808190756301306e-11,3.3955764145301786e-21,5.349904926235558e-13,-0.1410131246386995,35887198782182.164,0.07813831200110144,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,5,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.25,0.0,0.0,-0.25,0.01,-1.5107602026398e-08,1.5107602026403093e-08,-9.0645612158388e-11,9.064561215841856e-11,5.092123850876438e-21,3.370570552478871e-13,-0.11671761347585828,91833208251793.9,0.07688447300097323,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,6,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.2,0.0,0.0,-0.2,0.01,-3.594392871548144e-08,3.594392871548512e-08,-2.1566357229288866e-10,2.1566357229291073e-10,3.679299364635867e-21,1.0236219289659275e-13,-0.09272767189302898,232209109700080.38,0.07793735599989304,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,7,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.15,0.0,0.0,-0.15,0.01,-8.493305918935734e-08,8.493305918935308e-08,-5.09598355136144e-10,5.095983551361185e-10,-4.2616345158731986e-21,5.0176392520748963e-14,-0.0692271764507871,576040523903935.9,0.07778724099989631,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,8,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.1,0.0,0.0,-0.1,0.01,-1.9690546989613998e-07,1.9690546989614184e-07,-1.1814328193768398e-09,1.181432819376851e-09,1.852884572118782e-21,9.410020824185786e-15,-0.046546741347294154,1383903483295796.2,0.07461163499829127,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,9,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.05,0.0,0.0,-0.05,0.01,-4.3851795753121633e-07,4.385179575312165e-07,-2.631107745187298e-09,2.631107745187299e-09,1.5881867761018131e-22,3.621714342197163e-16,-0.0252463575505628,3150297921701694.0,0.07418197899824008,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,10,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,0.01,-9.104831443388195e-07,9.104831443388179e-07,-5.4628988660329174e-09,5.4628988660329075e-09,-1.5881867761018131e-21,1.744334077985741e-15,-0.006109500271255406,6591636501383881.0,0.062168950997147476,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,11,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.05,0.0,0.0,0.05,0.01,-1.7123716122560194e-06,1.7123716122560183e-06,-1.0274229673536117e-08,1.027422967353611e-08,-1.0587911840678754e-21,6.183185802017219e-16,0.010122135560666958,1.2321559674754498e+16,0.06313803900047787,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,12,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.1,0.0,0.0,0.1,0.01,-2.881633781944078e-06,2.8816337819440594e-06,-1.7289802691664467e-08,1.7289802691664358e-08,-1.8634724839594607e-20,6.466722092292656e-15,0.023163508237993558,2.0359642105280268e+16,0.06493717999910587,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,13,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.15,0.0,0.0,0.15,0.01,-4.3749357591779845e-06,4.3749357591779795e-06,-2.6249614555067906e-08,2.6249614555067876e-08,-5.082197683525802e-21,1.161662242208719e-15,0.03329088344571338,3.006648563879176e+16,0.06199719500000356,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,14,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.2,0.0,0.0,0.2,0.01,-6.10661991906504e-06,6.106619919065079e-06,-3.663971951439024e-08,3.663971951439048e-08,3.8963515573697816e-20,6.380537202266735e-15,0.041070036872419925,4.056345909284269e+16,0.060513864998938516,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,15,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.25,0.0,0.0,0.25,0.01,-7.990523493979698e-06,7.990523493979732e-06,-4.794314096387819e-08,4.7943140963878396e-08,3.3881317890172014e-20,4.240187506575643e-15,0.04707546618099443,5.111489849865846e+16,0.06181106399890268,True
