mode_id,source_v,drain_v,vbg_v,vtg_v,region,x_cm,y_cm,x_um,y_nm,potential_v,electron_density_cm3
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,7.500000000000001e-05,1.5000000000000002e-06,0.7500000000000001,15.000000000000002,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,7.500000000000001e-05,2.0000000000000003e-06,0.7500000000000001,20.000000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,7.500000000000001e-05,2.1250000000000004e-06,0.7500000000000001,21.250000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,7.500000000000001e-05,2.2500000000000005e-06,0.7500000000000001,22.500000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,7.500000000000001e-05,2.375e-06,0.7500000000000001,23.75,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,7.500000000000001e-05,2.5e-06,0.7500000000000001,25.000000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,7.500000000000001e-05,2.6250000000000003e-06,0.7500000000000001,26.250000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,7.500000000000001e-05,2.75e-06,0.7500000000000001,27.5,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,7.500000000000001e-05,2.875e-06,0.7500000000000001,28.75,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,7.500000000000001e-05,3e-06,0.7500000000000001,30.0,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.0001,0.0,1.0,0.0,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.0001,5.000000000000001e-07,1.0,5.000000000000001,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.0001,1.0000000000000002e-06,1.0,10.000000000000002,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.0001,1.5000000000000002e-06,1.0,15.000000000000002,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.0001,2.0000000000000003e-06,1.0,20.000000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.0001,2.1250000000000004e-06,1.0,21.250000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.0001,2.2500000000000005e-06,1.0,22.500000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.0001,2.375e-06,1.0,23.75,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.0001,2.5e-06,1.0,25.000000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.0001,2.6250000000000003e-06,1.0,26.250000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.0001,2.75e-06,1.0,27.5,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.0001,2.875e-06,1.0,28.75,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.0001,3e-06,1.0,30.0,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.000125,0.0,1.25,0.0,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.000125,5.000000000000001e-07,1.25,5.000000000000001,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.000125,1.0000000000000002e-06,1.25,10.000000000000002,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.000125,1.5000000000000002e-06,1.25,15.000000000000002,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.000125,2.0000000000000003e-06,1.25,20.000000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.000125,2.1250000000000004e-06,1.25,21.250000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.000125,2.2500000000000005e-06,1.25,22.500000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.000125,2.375e-06,1.25,23.75,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.000125,2.5e-06,1.25,25.000000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.000125,2.6250000000000003e-06,1.25,26.250000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.000125,2.75e-06,1.25,27.5,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.000125,2.875e-06,1.25,28.75,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.000125,3e-06,1.25,30.0,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00015000000000000001,0.0,1.5000000000000002,0.0,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00015000000000000001,5.000000000000001e-07,1.5000000000000002,5.000000000000001,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00015000000000000001,1.0000000000000002e-06,1.5000000000000002,10.000000000000002,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00015000000000000001,1.5000000000000002e-06,1.5000000000000002,15.000000000000002,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00015000000000000001,2.0000000000000003e-06,1.5000000000000002,20.000000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00015000000000000001,2.1250000000000004e-06,1.5000000000000002,21.250000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00015000000000000001,2.2500000000000005e-06,1.5000000000000002,22.500000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00015000000000000001,2.375e-06,1.5000000000000002,23.75,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00015000000000000001,2.5e-06,1.5000000000000002,25.000000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00015000000000000001,2.6250000000000003e-06,1.5000000000000002,26.250000000000004,0.0,
