state_id,state_label,parameter_group_id,channel_length_um,channel_length_cm,mesh_level,stage_id,mode_id,vbg_v,vtg_v,vds_v,region,element_index,node0_index,node1_index,node2_index,x0_cm,y0_cm,x1_cm,y1_cm,x2_cm,y2_cm,centroid_x_cm,centroid_y_cm,centroid_x_um,centroid_y_nm,electron_current_density_x_en0_a_per_cm2,electron_current_density_x_en1_a_per_cm2,electron_current_density_x_en2_a_per_cm2,electron_current_density_y_en0_a_per_cm2,electron_current_density_y_en1_a_per_cm2,electron_current_density_y_en2_a_per_cm2,electron_current_density_x_a_per_cm2,electron_current_density_y_a_per_cm2,electron_current_density_magnitude_a_per_cm2,mean_element_node_current_density_magnitude_a_per_cm2,maximum_element_node_current_density_magnitude_a_per_cm2,projection_method
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,494,254,286,287,0.000175,4.7250000000000005e-06,0.0002,4.65e-06,0.0002,4.7250000000000005e-06,0.00019166666666666667,4.7e-06,1.9166666666666667,47.0,-12.187375993337335,-12.187375993337335,-11.347674453433775,-6.584513673441217e-05,-6.584513673441217e-05,-0.8397673850402942,-11.90747548003615,-0.279966358437921,11.910766283892867,11.917818955910505,12.187375993515207,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,495,255,256,288,0.000175,4.8e-06,0.000175,4.875e-06,0.0002,4.8e-06,0.00018333333333333334,4.8249999999999995e-06,1.8333333333333333,48.24999999999999,-15.471911034903702,-14.228526203343337,-14.228526203343336,1.2433264060097071,-5.8425550657113505e-05,-5.84255506571135e-05,-14.642987813863458,0.41440318496946427,14.648850539092361,14.659613349862445,15.52178764266075,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,496,255,287,288,0.000175,4.8e-06,0.0002,4.7250000000000005e-06,0.0002,4.8e-06,0.00019166666666666667,4.775e-06,1.9166666666666667,47.75,-14.228526203343336,-14.228526203343337,-13.159458335222663,-6.269892307122718e-05,-6.269892307122718e-05,-1.0691305670437476,-13.872170247303112,-0.35641865496329667,13.87674823680849,13.88662322541243,14.228526203481481,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,497,256,257,289,0.000175,4.875e-06,0.000175,4.95e-06,0.0002,4.875e-06,0.00018333333333333334,4.9e-06,1.8333333333333333,49.0,-18.508378113037878,-16.87009349069136,-16.87009349069136,1.6382317285721855,-5.2893774335423984e-05,-5.2893774335423984e-05,-17.416188364806867,0.5460419803411716,17.424746167526486,17.440308676532407,18.58073904804866,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,498,256,288,289,0.000175,4.875e-06,0.0002,4.8e-06,0.0002,4.875e-06,0.00019166666666666667,4.85e-06,1.9166666666666667,48.5,-16.87009349069136,-16.87009349069136,-15.479812033845144,-5.8450959016789875e-05,-5.8450959016789875e-05,-1.39033990780523,-16.406666338409288,-0.4634856032410879,16.413211728491902,16.427437071404096,16.87009349079262,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,499,257,258,290,0.000175,4.95e-06,0.000175,5.025e-06,0.0002,4.95e-06,0.00018333333333333334,4.975e-06,1.8333333333333333,49.75,-22.593401224140244,-20.37323539999423,-20.37323539999423,2.220119957414285,-4.586673173095263e-05,-4.586673173095263e-05,-21.113290674709567,0.7400094079836078,21.126255158893688,21.149563002232117,22.702218206604638,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,500,257,289,290,0.000175,4.95e-06,0.0002,4.875e-06,0.0002,4.95e-06,0.00019166666666666667,4.925e-06,1.9166666666666667,49.25,-20.37323539999423,-20.37323539999423,-18.518856104861086,-5.291736333107415e-05,-5.291736333107415e-05,-1.8544322124964727,-19.75510896828318,-0.6181793490743783,19.764778674611172,19.785981472975365,20.373235400062953,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,501,258,259,291,0.000175,5.025e-06,0.000175,5.1e-06,0.0002,5.025e-06,0.00018333333333333334,5.05e-06,1.8333333333333333,50.5,-28.27256040904648,-25.158287259166908,-25.158287259166908,3.1142360217414704,-3.712813810299746e-05,-3.712813810299746e-05,-26.196378309126768,1.0380539218217548,26.21693712964001,26.25337836386871,28.44356057321753,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,502,258,290,291,0.000175,5.025e-06,0.0002,4.95e-06,0.0002,5.025e-06,0.00019166666666666667,5e-06,1.9166666666666667,50.00000000000001,-25.158287259166908,-25.158287259166908,-22.60771344312386,-4.5887748522289876e-05,-4.5887748522289876e-05,-2.5506197037915666,-24.30809598715256,-0.8502371597628704,24.322961039899397,24.35590481529916,25.158287259208755,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,503,259,260,292,0.000175,5.1e-06,0.000175,5.1750000000000004e-06,0.0002,5.1e-06,0.00018333333333333334,5.125e-06,1.8333333333333333,51.25,-36.49857355789492,-31.936995172370704,-31.936995172370704,4.5615518545542,-2.653097001723362e-05,-2.6530970017233616e-05,-33.457521300878774,1.5204995975380553,33.49205354445843,33.552169433131944,36.782517954632375,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,504,259,291,292,0.000175,5.1e-06,0.0002,5.025e-06,0.0002,5.1e-06,0.00019166666666666667,5.0750000000000005e-06,1.9166666666666667,50.75000000000001,-31.936995172370704,-31.936995172370704,-28.29283570694622,-3.714608079649732e-05,-3.714608079649732e-05,-3.6441966115052735,-30.72227535056254,-1.2147569678889554,30.746281680990588,30.800184008265706,31.936995172392308,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,505,260,261,293,0.000175,5.1750000000000004e-06,0.000175,5.2500000000000006e-06,0.0002,5.1750000000000004e-06,0.00018333333333333334,5.2e-06,1.8333333333333333,52.0,-49.05822416035022,-41.99292706763062,-41.99292706763062,7.065282861654189,-1.42310654130095e-05,-1.42310654130095e-05,-44.348026098537154,2.3550847998411206,44.41051500772058,44.51674408932566,49.56437813271094,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,506,260,292,293,0.000175,5.1750000000000004e-06,0.0002,5.1e-06,0.0002,5.1750000000000004e-06,0.00019166666666666667,5.150000000000001e-06,1.9166666666666667,51.50000000000001,-41.99292706763062,-41.99292706763062,-36.528651120934114,-2.6545148509299938e-05,-2.6545148509299938e-05,-5.464302491845007,-40.17150175206512,-1.8214518607140084,40.212774585908264,40.306981744515106,41.99292706763901,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,507,261,262,294,0.000175,5.2500000000000006e-06,0.000175,5.325e-06,0.0002,5.2500000000000006e-06,0.00018333333333333334,5.275e-06,1.8333333333333333,52.75,-69.6285454716811,-57.8347615026639,-57.8347615026639,11.793782542635787,-1.426381396548143e-06,-1.426381396548143e-06,-61.76602282566963,3.9312598966243315,61.891004031894234,62.09660974309372,70.62030622395334,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,508,261,293,294,0.000175,5.2500000000000006e-06,0.0002,5.1750000000000004e-06,0.0002,5.2500000000000006e-06,0.00019166666666666667,5.225000000000001e-06,1.9166666666666667,52.25000000000001,-57.8347615026639,-57.8347615026639,-49.10560751362335,-1.4240350443212224e-05,-1.4240350443212222e-05,-8.72916822939099,-54.92504350631705,-2.9097322366972915,55.00206310548811,55.18165283826621,57.83476150266566,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,509,262,263,295,0.000175,5.325e-06,0.000175,5.4e-06,0.0002,5.325e-06,0.00018333333333333334,5.3500000000000004e-06,1.8333333333333333,53.50000000000001,-106.79275728411858,-84.91634119041682,-84.91634119041682,21.876423224103064,7.13040130216722e-06,7.13040130216722e-06,-92.2084798883174,7.29214582830189,92.49637373484138,92.94769962070875,109.010416481292,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,510,262,294,295,0.000175,5.325e-06,0.0002,5.2500000000000006e-06,0.0002,5.325e-06,0.00019166666666666667,5.3e-06,1.9166666666666667,53.0,-84.91634119041682,-84.91634119041682,-69.70954720553901,-1.425126662736964e-06,-1.425126662736964e-06,-15.206795410004474,-79.84740986212421,-5.068932753419267,80.0081429665052,80.3938656220734,84.91634119041683,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,511,263,295,296,0.000175,5.4e-06,0.0002,5.325e-06,0.0002,5.4e-06,0.00019166666666666667,5.374999999999999e-06,1.9166666666666667,53.74999999999999,-136.98589467558864,-136.98589467558864,-106.94849872025965,7.132408876265105e-06,7.132408876265105e-06,-30.03738882292012,-126.97342935714563,-10.012458186034122,127.3675825382626,128.35278655759387,136.98589467558884,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,512,264,265,297,0.0002,3e-06,0.0002,3.075e-06,0.00022500000000000002,3e-06,0.00020833333333333335,3.0250000000000003e-06,2.0833333333333335,30.250000000000004,-2.2840867699952576,-2.2451641390246024,-2.2451641390246024,0.038919290693783165,-3.3402768720395293e-06,-3.3402768720395293e-06,-2.258138349348154,0.012970870046679695,2.2581756017339694,2.2582488677182613,2.28441832510061,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,513,265,266,298,0.0002,3.075e-06,0.0002,3.1500000000000003e-06,0.00022500000000000002,3.075e-06,0.00020833333333333335,3.1000000000000004e-06,2.0833333333333335,31.000000000000004,-2.367048530181198,-2.324180865497961,-2.324180865497961,0.042857954106141495,-9.710577095828026e-06,-9.710577095828026e-06,-2.33847008705904,0.014279510983983279,2.3385136844807763,2.338599408017444,2.367436493015839,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,514,265,297,298,0.0002,3.075e-06,0.00022500000000000002,3e-06,0.00022500000000000002,3.075e-06,0.00021666666666666668,3.05e-06,2.166666666666667,30.5,-2.324180865497961,-2.324180865497961,-2.2843231111471107,-3.3389064674551326e-06,-3.3389064674551326e-06,-0.03986109325731713,-2.3108949473810108,-0.013289257023417348,2.310933158311447,2.3110108669017517,2.3241808655003595,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,515,266,267,299,0.0002,3.1500000000000003e-06,0.0002,3.225e-06,0.00022500000000000002,3.1500000000000003e-06,0.00020833333333333335,3.1750000000000005e-06,2.0833333333333335,31.750000000000004,-2.458525343634753,-2.4112598864540113,-2.4112598864540113,0.047249680024483744,-1.57771562572305e-05,-1.57771562572305e-05,-2.427015038847592,0.015739375237323095,2.4270660738276657,2.427166371207763,2.4589793406120344,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,516,266,298,299,0.0002,3.1500000000000003e-06,0.00022500000000000002,3.075e-06,0.00022500000000000002,3.1500000000000003e-06,0.00021666666666666668,3.125e-06,2.166666666666667,31.25,-2.4112598864540113,-2.4112598864540113,-2.3673089858674063,-9.70737654434873e-06,-9.70737654434873e-06,-0.04396060796314961,-2.396609586258476,-0.014660007572079435,2.396654423309301,2.3967456316355964,2.4112598864735517,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,517,267,268,300,0.0002,3.225e-06,0.0002,3.3e-06,0.00022500000000000002,3.225e-06,0.00020833333333333335,3.25e-06,2.0833333333333335,32.5,-2.559525124170608,-2.507335683675553,-2.5073356836755525,0.052167895483329875,-2.1545011725754016e-05,-2.1545011725754016e-05,-2.524732163840571,0.01737493515329279,2.52479194935002,2.5249093586685816,2.560056708469507,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,518,267,299,300,0.0002,3.225e-06,0.00022500000000000002,3.1500000000000003e-06,0.00022500000000000002,3.225e-06,0.00021666666666666668,3.2e-06,2.166666666666667,32.0,-2.5073356836755525,-2.507335683675553,-2.4588127089172565,-1.5772718616634244e-05,-1.5772718616634244e-05,-0.04853874747691256,-2.4911613587561203,-0.01619009763804861,2.491213968052758,2.4913210415845213,2.507335683725163,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,519,268,269,301,0.0002,3.3e-06,0.0002,3.3750000000000003e-06,0.00022500000000000002,3.3e-06,0.00020833333333333335,3.325e-06,2.0833333333333335,33.25,-2.6712227464055998,-2.6134953691294456,-2.6134953691294456,0.05770035933512256,-2.7017941031699242e-05,-2.7017941031699242e-05,-2.632737828221497,0.01921544115101972,2.6328079507110034,2.632945532395874,2.671845858649424,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,520,268,300,301,0.0002,3.3e-06,0.00022500000000000002,3.225e-06,0.00022500000000000002,3.3e-06,0.00021666666666666668,3.275e-06,2.166666666666667,32.75,-2.6134953691294456,-2.6134953691294456,-2.5598426506326852,-2.154004572459196e-05,-2.154004572459196e-05,-0.05367425854248486,-2.5956111296305253,-0.01790577954464468,2.595672890254655,2.5957986808952604,2.6134953692182106,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,521,269,270,302,0.0002,3.3750000000000003e-06,0.0002,3.45e-06,0.00022500000000000002,3.3750000000000003e-06,0.00020833333333333335,3.4e-06,2.0833333333333335,34.0,-2.794993508005921,-2.731008728387901,-2.731008728387901,0.06395258166332965,-3.219795468994653e-05,-3.219795468994653e-05,-2.752336988260575,0.02129606191798325,2.752419375604035,2.752580840922793,2.7957250656129706,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,522,269,301,302,0.0002,3.3750000000000003e-06,0.00022500000000000002,3.3e-06,0.00022500000000000002,3.3750000000000003e-06,0.00021666666666666668,3.35e-06,2.166666666666667,33.5,-2.731008728387901,-2.731008728387901,-2.6715742320116886,-2.7012984833145086e-05,-2.7012984833145086e-05,-0.05946150936104578,-2.71119722959583,-0.019838511776904023,2.7112698103135413,2.7114177758886693,2.7310087285214966,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,523,270,271,303,0.0002,3.45e-06,0.0002,3.525e-06,0.00022500000000000002,3.45e-06,0.00020833333333333335,3.4749999999999998e-06,2.0833333333333335,34.75,-2.93245477906163,-2.861365489930405,-2.861365489930405,0.07105220331784298,-3.708581338286835e-05,-3.708581338286835e-05,-2.885061919640813,0.023659343897025748,2.8851589288486643,2.885348805433626,2.933315435959405,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,524,270,302,303,0.0002,3.45e-06,0.00022500000000000002,3.3750000000000003e-06,0.00022500000000000002,3.45e-06,0.00021666666666666668,3.4250000000000002e-06,2.166666666666667,34.25,-2.861365489930405,-2.861365489930405,-2.7953834085755265,-3.2193517049350277e-05,-3.2193517049350277e-05,-0.0660142748719276,-2.839371462812112,-0.022026220635342098,2.839456894940874,2.8396312530005012,2.861365490111511,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,525,271,272,304,0.0002,3.525e-06,0.0002,3.6000000000000003e-06,0.00022500000000000002,3.525e-06,0.00020833333333333335,3.5500000000000003e-06,2.0833333333333335,35.5,-3.085518203600143,-3.006321869685784,-3.006321869685784,0.07915465360983087,-4.1680304527868045e-05,-4.1680304527868045e-05,-3.032720647657237,0.026357097666925042,3.0328351790567116,3.033059025840078,3.0865333375708004,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,526,271,303,304,0.0002,3.525e-06,0.00022500000000000002,3.45e-06,0.00022500000000000002,3.525e-06,0.00021666666666666668,3.5000000000000004e-06,2.166666666666667,35.00000000000001,-3.006321869685784,-3.006321869685784,-2.9328883474849485,-3.7082254055939916e-05,-3.7082254055939916e-05,-0.07347060445489131,-2.9818440289521724,-0.02451492298766773,2.9819448007042006,2.9821507280819586,3.0063218699144842,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,527,272,273,305,0.0002,3.6000000000000003e-06,0.0002,3.6750000000000004e-06,0.00022500000000000002,3.6000000000000003e-06,0.00020833333333333335,3.625e-06,2.0833333333333335,36.25,-3.256455616708404,-3.1679591191577114,-3.1679591191577114,0.08845051900061385,-4.5978550079266045e-05,-4.5978550079266045e-05,-3.197457951674609,0.029452853966818435,3.1975935988386603,3.197858287559209,3.2576566236948903,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,528,272,304,305,0.0002,3.6000000000000003e-06,0.00022500000000000002,3.525e-06,0.00022500000000000002,3.6000000000000003e-06,0.00021666666666666668,3.575e-06,2.166666666666667,35.75,-3.1679591191577114,-3.1679591191577114,-3.0860016649577924,-4.167807345431004e-05,-4.167807345431004e-05,-0.08199913227337305,-3.1406399677577386,-0.02736082947342722,3.1407591474143324,3.141003041372448,3.1679591194318726,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,529,273,274,306,0.0002,3.6750000000000004e-06,0.0002,3.7500000000000005e-06,0.00022500000000000002,3.6750000000000004e-06,0.00020833333333333335,3.7000000000000006e-06,2.0833333333333335,37.00000000000001,-3.4479829502496977,-3.3487577438313423,-3.348757743831342,0.09917523084706349,-4.997557129251002e-05,-4.997557129251002e-05,-3.3818328126374606,0.03302509323482616,3.381994061114621,3.3823081484209094,3.4494089568542288,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,530,273,305,306,0.0002,3.6750000000000004e-06,0.00022500000000000002,3.6000000000000003e-06,0.00022500000000000002,3.6750000000000004e-06,0.00021666666666666668,3.6500000000000006e-06,2.166666666666667,36.50000000000001,-3.348757743831342,-3.3487577438313423,-3.256996390259789,-4.597788938349359e-05,-4.5977889383493586e-05,-0.09180733146093646,-3.3181706259741577,-0.030633095746567817,3.318312024152152,3.318601847241031,3.3487577441469765,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,531,274,275,307,0.0002,3.7500000000000005e-06,0.0002,3.825000000000001e-06,0.00022500000000000002,3.7500000000000005e-06,0.00020833333333333335,3.7750000000000003e-06,2.0833333333333335,37.75,-3.6633679594863855,-3.5516923696317324,-3.551692369631732,0.11162192581883736,-5.366403581689089e-05,-5.3664035816890896e-05,-3.58891756624995,0.03717153258240119,3.5891100596348378,3.58948428381175,3.665068111360954,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,532,274,306,307,0.0002,3.7500000000000005e-06,0.00022500000000000002,3.6750000000000004e-06,0.00022500000000000002,3.7500000000000005e-06,0.00021666666666666668,3.7250000000000003e-06,2.166666666666667,37.25,-3.551692369631732,-3.5516923696317324,-3.4485899331819194,-4.997677701328169e-05,-4.9976777013281696e-05,-0.10315241322682538,-3.5173248908151282,-0.034417455593617315,3.517493276297368,3.5178390162252575,3.5516923699833503,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,533,275,276,308,0.0002,3.825000000000001e-06,0.0002,3.9e-06,0.00022500000000000002,3.825000000000001e-06,0.00020833333333333335,3.85e-06,2.0833333333333335,38.50000000000001,-3.906569821074349,-3.7803540885327656,-3.780354088532766,0.1261586983574079,-5.703418417598423e-05,-5.703418417598424e-05,-3.8224259993799605,0.04201487666301865,3.822656899408695,3.823104850523745,3.9086063736452292,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,534,275,307,308,0.0002,3.825000000000001e-06,0.00022500000000000002,3.7500000000000005e-06,0.00022500000000000002,3.825000000000001e-06,0.00021666666666666668,3.800000000000001e-06,2.166666666666667,38.00000000000001,-3.7803540885327656,-3.7803540885327656,-3.6640518928527768,-5.366729812479996e-05,-5.366729812479996e-05,-0.1163558629781133,-3.741586689972769,-0.03882106585812097,3.7417880797468666,3.7422023690663173,3.7803540889137057,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,535,276,277,309,0.0002,3.9e-06,0.0002,3.975e-06,0.00022500000000000002,3.9e-06,0.00020833333333333335,3.925e-06,2.0833333333333335,39.25,-4.182421849592129,-4.039109767359589,-4.039109767359589,0.1432520091164011,-6.007311613779192e-05,-6.007311613779192e-05,-4.086880461437102,0.047710620961375176,4.087158941052924,4.087697975442517,4.184874390714914,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
