state_id,state_label,parameter_group_id,case_id,r_pair_w_kohm_um,r_pair_ohm,mesh_level,stage_id,vbg_v,vtg_v,external_vds_v,region,element_index,node0_index,node1_index,node2_index,x0_cm,y0_cm,x1_cm,y1_cm,x2_cm,y2_cm,centroid_x_cm,centroid_y_cm,centroid_x_um,centroid_y_nm,electron_current_density_x_en0_a_per_cm2,electron_current_density_x_en1_a_per_cm2,electron_current_density_x_en2_a_per_cm2,electron_current_density_y_en0_a_per_cm2,electron_current_density_y_en1_a_per_cm2,electron_current_density_y_en2_a_per_cm2,electron_current_density_x_a_per_cm2,electron_current_density_y_a_per_cm2,electron_current_density_magnitude_a_per_cm2,mean_element_node_current_density_magnitude_a_per_cm2,maximum_element_node_current_density_magnitude_a_per_cm2,projection_method
contact_literature_high_magnitude_proxy_output_vtg_1p0_vds_0p2,"literature_high_magnitude_proxy at VTG=1.0 V, external VDS=0.2 V",P3,literature_high_magnitude_proxy,4.5,75.0,interface_4x,T03_P3_CONTACT_RESISTANCE,0.0,1.0,0.2,channel,10,5,67,68,2.5e-05,3.1500000000000003e-06,5e-05,3.075e-06,5e-05,3.1500000000000003e-06,4.1666666666666665e-05,3.125e-06,0.41666666666666663,31.25,-29.616560951774076,-29.61656095177407,-28.75544083091694,-0.002179808334048859,-0.002179808334048859,-0.8632999291911864,-29.329520911488363,-0.28921984861976135,29.33094688240168,29.333839677557922,29.616561031992106,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
contact_literature_high_magnitude_proxy_output_vtg_1p0_vds_0p2,"literature_high_magnitude_proxy at VTG=1.0 V, external VDS=0.2 V",P3,literature_high_magnitude_proxy,4.5,75.0,interface_4x,T03_P3_CONTACT_RESISTANCE,0.0,1.0,0.2,channel,11,6,7,8,0.0,3.225e-06,2.5e-05,3.225e-06,0.0,3.3e-06,8.333333333333334e-06,3.25e-06,0.08333333333333334,32.5,-178.76475313650818,-178.76475313650832,-178.76475313650832,-1.7002096108360127e-13,0.0,0.0,-178.76475313650826,-5.667365369453376e-14,178.76475313650826,178.76475313650826,178.76475313650832,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
contact_literature_high_magnitude_proxy_output_vtg_1p0_vds_0p2,"literature_high_magnitude_proxy at VTG=1.0 V, external VDS=0.2 V",P3,literature_high_magnitude_proxy,4.5,75.0,interface_4x,T03_P3_CONTACT_RESISTANCE,0.0,1.0,0.2,channel,12,7,8,9,2.5e-05,3.225e-06,0.0,3.3e-06,2.5e-05,3.3e-06,1.6666666666666667e-05,3.275e-06,0.16666666666666669,32.75,-181.58968701225479,-181.58968701225479,-178.7777911178504,-1.5340978863399315,-1.5340978863399313,-4.345993780744327,-180.65238838078665,-2.471396517808063,180.66929243352567,180.67431393816574,181.5961670452698,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
contact_literature_high_magnitude_proxy_output_vtg_1p0_vds_0p2,"literature_high_magnitude_proxy at VTG=1.0 V, external VDS=0.2 V",P3,literature_high_magnitude_proxy,4.5,75.0,interface_4x,T03_P3_CONTACT_RESISTANCE,0.0,1.0,0.2,channel,13,7,9,69,2.5e-05,3.225e-06,2.5e-05,3.3e-06,5e-05,3.225e-06,3.3333333333333335e-05,3.25e-06,0.33333333333333337,32.5,-32.4601747181011,-31.466143416821076,-31.466143416821076,-0.5400665850599118,-1.5340978863399315,-1.5340978863399313,-31.797487183914416,-1.2027541192465916,31.82022640841146,31.823900967441375,32.46466717288117,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
contact_literature_high_magnitude_proxy_output_vtg_1p0_vds_0p2,"literature_high_magnitude_proxy at VTG=1.0 V, external VDS=0.2 V",P3,literature_high_magnitude_proxy,4.5,75.0,interface_4x,T03_P3_CONTACT_RESISTANCE,0.0,1.0,0.2,channel,14,7,68,69,2.5e-05,3.225e-06,5e-05,3.1500000000000003e-06,5e-05,3.225e-06,4.1666666666666665e-05,3.2e-06,0.41666666666666663,32.0,-31.46614341682108,-31.466143416821076,-30.529521432122753,-0.0035986295476751226,-0.003598629547675122,-0.9402206142460039,-31.153936088588306,-0.3158059577804514,31.15553670240355,31.158761092809556,31.466143622599944,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
contact_literature_high_magnitude_proxy_output_vtg_1p0_vds_0p2,"literature_high_magnitude_proxy at VTG=1.0 V, external VDS=0.2 V",P3,literature_high_magnitude_proxy,4.5,75.0,interface_4x,T03_P3_CONTACT_RESISTANCE,0.0,1.0,0.2,channel,15,8,9,10,0.0,3.3e-06,2.5e-05,3.3e-06,0.0,3.3750000000000003e-06,8.333333333333334e-06,3.325e-06,0.08333333333333334,33.25,-181.58968701225484,-181.58968701225479,-181.58968701225479,5.667365369453376e-14,0.0,0.0,-181.5896870122548,1.8891217898177918e-14,181.5896870122548,181.5896870122548,181.58968701225484,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
contact_literature_high_magnitude_proxy_output_vtg_1p0_vds_0p2,"literature_high_magnitude_proxy at VTG=1.0 V, external VDS=0.2 V",P3,literature_high_magnitude_proxy,4.5,75.0,interface_4x,T03_P3_CONTACT_RESISTANCE,0.0,1.0,0.2,channel,16,9,10,11,2.5e-05,3.3e-06,0.0,3.3750000000000003e-06,2.5e-05,3.3750000000000003e-06,1.6666666666666667e-05,3.35e-06,0.16666666666666669,33.5,-184.5052591505486,-184.5052591505486,-181.60432506586668,-1.9784171192546907,-1.9784171192546907,-4.8793512039366185,-183.5382811223213,-2.945395147482,183.56191323341304,183.56719814475923,184.51586595333436,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
contact_literature_high_magnitude_proxy_output_vtg_1p0_vds_0p2,"literature_high_magnitude_proxy at VTG=1.0 V, external VDS=0.2 V",P3,literature_high_magnitude_proxy,4.5,75.0,interface_4x,T03_P3_CONTACT_RESISTANCE,0.0,1.0,0.2,channel,17,9,11,70,2.5e-05,3.3e-06,2.5e-05,3.3750000000000003e-06,5e-05,3.3e-06,3.3333333333333335e-05,3.325e-06,0.33333333333333337,33.25,-34.571419978137975,-33.48327603548586,-33.48327603548586,-0.8902731766025678,-1.9784171192546907,-1.9784171192546907,-33.84599068303657,-1.6157024717039832,33.88453304670537,33.88874317112873,34.58288110660787,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
contact_literature_high_magnitude_proxy_output_vtg_1p0_vds_0p2,"literature_high_magnitude_proxy at VTG=1.0 V, external VDS=0.2 V",P3,literature_high_magnitude_proxy,4.5,75.0,interface_4x,T03_P3_CONTACT_RESISTANCE,0.0,1.0,0.2,channel,18,9,69,70,2.5e-05,3.3e-06,5e-05,3.225e-06,5e-05,3.3e-06,4.1666666666666665e-05,3.275e-06,0.41666666666666663,32.75,-33.48327603548586,-33.48327603548586,-32.46163439590349,-0.004984212941064079,-0.004984212941064079,-1.0266258525234322,-33.14272882229174,-0.3455314261351868,33.144529952232155,33.14813903150365,33.48327640645282,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
contact_literature_high_magnitude_proxy_output_vtg_1p0_vds_0p2,"literature_high_magnitude_proxy at VTG=1.0 V, external VDS=0.2 V",P3,literature_high_magnitude_proxy,4.5,75.0,interface_4x,T03_P3_CONTACT_RESISTANCE,0.0,1.0,0.2,channel,19,10,11,12,0.0,3.3750000000000003e-06,2.5e-05,3.3750000000000003e-06,0.0,3.45e-06,8.333333333333334e-06,3.4e-06,0.08333333333333334,34.0,-184.5052591505485,-184.5052591505486,-184.5052591505486,-8.501048054180064e-14,0.0,0.0,-184.50525915054857,-2.833682684726688e-14,184.50525915054857,184.50525915054857,184.5052591505486,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
contact_literature_high_magnitude_proxy_output_vtg_1p0_vds_0p2,"literature_high_magnitude_proxy at VTG=1.0 V, external VDS=0.2 V",P3,literature_high_magnitude_proxy,4.5,75.0,interface_4x,T03_P3_CONTACT_RESISTANCE,0.0,1.0,0.2,channel,20,11,12,13,2.5e-05,3.3750000000000003e-06,0.0,3.45e-06,2.5e-05,3.45e-06,1.6666666666666667e-05,3.4250000000000002e-06,0.16666666666666669,34.25,-187.51834813688046,-187.51834813688046,-184.5215242121254,-2.424863267541814,-2.424863267541814,-5.421687192296875,-186.51940682862877,-3.4238045757935005,186.5508283591278,186.55640327971457,187.53402584557975,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
