case_id,nta_cm3_ev,nga_cm3_ev,active_family,solve_mode,source_v,drain_v,vbg_v,vtg_v,region,x_cm,y_cm,x_um,y_nm,potential_v,electron_density_cm3,tail_occupied_density_cm3,deep_occupied_density_cm3,occupied_bulk_traps_cm3,occupied_bulk_traps_derivative,physical_trap_charge_c_per_cm3,poisson_trap_source_c_per_cm3,potential_node_charge_c_per_cm3
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,5e-05,1.0000000000000002e-06,0.5,10.000000000000002,0.011136219581128898,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,5e-05,1.5000000000000002e-06,0.5,15.000000000000002,0.01670435583924295,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,5e-05,2.0000000000000003e-06,0.5,20.000000000000004,0.022272521467770878,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,5e-05,2.1250000000000004e-06,0.5,21.250000000000004,0.023664568370206796,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,5e-05,2.2500000000000005e-06,0.5,22.500000000000004,0.025056617527857296,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,5e-05,2.375e-06,0.5,23.75,0.02644866898355525,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,5e-05,2.5e-06,0.5,25.000000000000004,0.027840722765021034,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,5e-05,2.6250000000000003e-06,0.5,26.250000000000004,0.02923277888400779,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,5e-05,2.75e-06,0.5,27.5,0.030624837335444372,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,5e-05,2.875e-06,0.5,28.75,0.032016898096575694,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,5e-05,3e-06,0.5,30.0,0.033408961126100416,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,7.500000000000001e-05,0.0,0.7500000000000001,0.0,0.0,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,7.500000000000001e-05,5.000000000000001e-07,0.7500000000000001,5.000000000000001,0.00559242736206328,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,7.500000000000001e-05,1.0000000000000002e-06,0.7500000000000001,10.000000000000002,0.011184854746264308,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,7.500000000000001e-05,1.5000000000000002e-06,0.7500000000000001,15.000000000000002,0.016777282170392507,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,7.500000000000001e-05,2.0000000000000003e-06,0.7500000000000001,20.000000000000004,0.02236970964387838,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,7.500000000000001e-05,2.1250000000000004e-06,0.7500000000000001,21.250000000000004,0.02376781651960849,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,7.500000000000001e-05,2.2500000000000005e-06,0.7500000000000001,22.500000000000004,0.025165923398109892,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,7.500000000000001e-05,2.375e-06,0.7500000000000001,23.75,0.02656403027915428,,,,,,,,
