case_id,nta_cm3_ev,nga_cm3_ev,active_family,solve_mode,source_v,drain_v,vbg_v,vtg_v,region,x_cm,y_cm,x_um,y_nm,potential_v,electron_density_cm3,tail_occupied_density_cm3,deep_occupied_density_cm3,occupied_bulk_traps_cm3,occupied_bulk_traps_derivative,physical_trap_charge_c_per_cm3,poisson_trap_source_c_per_cm3,potential_node_charge_c_per_cm3
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,5e-05,1.0000000000000002e-06,0.5,10.000000000000002,0.006852592952657876,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,5e-05,1.5000000000000002e-06,0.5,15.000000000000002,0.01027891267715108,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,5e-05,2.0000000000000003e-06,0.5,20.000000000000004,0.013705258843891064,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,5e-05,2.1250000000000004e-06,0.5,21.250000000000004,0.014561850514736416,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,5e-05,2.2500000000000005e-06,0.5,22.500000000000004,0.015418444316589919,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,5e-05,2.375e-06,0.5,23.75,0.016275040320113097,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,5e-05,2.5e-06,0.5,25.000000000000004,0.01713163858676598,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,5e-05,2.6250000000000003e-06,0.5,26.250000000000004,0.017988239168286672,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,5e-05,2.75e-06,0.5,27.5,0.018844842106169456,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,5e-05,2.875e-06,0.5,28.75,0.01970144743114137,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,5e-05,3e-06,0.5,30.0,0.02055805516263712,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,7.500000000000001e-05,0.0,0.7500000000000001,0.0,0.0,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,7.500000000000001e-05,5.000000000000001e-07,0.7500000000000001,5.000000000000001,0.003444757376193103,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,7.500000000000001e-05,1.0000000000000002e-06,0.7500000000000001,10.000000000000002,0.006889514789871913,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,7.500000000000001e-05,1.5000000000000002e-06,0.7500000000000001,15.000000000000002,0.010334272274755462,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,7.500000000000001e-05,2.0000000000000003e-06,0.7500000000000001,20.000000000000004,0.013779029857234181,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,7.500000000000001e-05,2.1250000000000004e-06,0.7500000000000001,21.250000000000004,0.014640219270589056,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,7.500000000000001e-05,2.2500000000000005e-06,0.7500000000000001,22.500000000000004,0.015501408691159502,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,7.500000000000001e-05,2.375e-06,0.7500000000000001,23.75,0.016362598119014197,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,7.500000000000001e-05,2.5e-06,0.7500000000000001,25.000000000000004,0.01722378755416726,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,7.500000000000001e-05,2.6250000000000003e-06,0.7500000000000001,26.250000000000004,0.018084976996576706,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,7.500000000000001e-05,2.75e-06,0.7500000000000001,27.5,0.01894616644614315,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,7.500000000000001e-05,2.875e-06,0.7500000000000001,28.75,0.019807355902708802,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,7.500000000000001e-05,3e-06,0.7500000000000001,30.0,0.020668545366056664,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.0001,0.0,1.0,0.0,0.0,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.0001,5.000000000000001e-07,1.0,5.000000000000001,0.0034631293153003246,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.0001,1.0000000000000002e-06,1.0,10.000000000000002,0.006926258615239238,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.0001,1.5000000000000002e-06,1.0,15.000000000000002,0.010389387884434352,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.0001,2.0000000000000003e-06,1.0,20.000000000000004,0.013852517107462811,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.0001,2.1250000000000004e-06,1.0,21.250000000000004,0.014718299403587652,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.0001,2.2500000000000005e-06,1.0,22.500000000000004,0.015584081695617029,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.0001,2.375e-06,1.0,23.75,0.01644986398330811,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.0001,2.5e-06,1.0,25.000000000000004,0.017315646266417774,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.0001,2.6250000000000003e-06,1.0,26.250000000000004,0.01818142854470261,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.0001,2.75e-06,1.0,27.5,0.019047210817918898,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.0001,2.875e-06,1.0,28.75,0.01991299308582262,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.0001,3e-06,1.0,30.0,0.020778775348169458,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.000125,0.0,1.25,0.0,0.0,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.000125,5.000000000000001e-07,1.25,5.000000000000001,0.003481539657934971,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.000125,1.0000000000000002e-06,1.25,10.000000000000002,0.006963079300105738,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.000125,1.5000000000000002e-06,1.25,15.000000000000002,0.01044461891074798,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.000125,2.0000000000000003e-06,1.25,20.000000000000004,0.013926158474097141,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.000125,2.1250000000000004e-06,1.25,21.250000000000004,0.014796543355081626,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.000125,2.2500000000000005e-06,1.25,22.500000000000004,0.01566692823187866,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.000125,2.375e-06,1.25,23.75,0.016537313104241905,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.000125,2.5e-06,1.25,25.000000000000004,0.017407697971925033,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.000125,2.6250000000000003e-06,1.25,26.250000000000004,0.018278082834681714,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.000125,2.75e-06,1.25,27.5,0.019148467692265598,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.000125,2.875e-06,1.25,28.75,0.02001885254443036,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.000125,3e-06,1.25,30.0,0.02088923739092965,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.00015000000000000001,0.0,1.5000000000000002,0.0,0.0,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.00015000000000000001,5.000000000000001e-07,1.5000000000000002,5.000000000000001,0.0034999894110785278,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.00015000000000000001,1.0000000000000002e-06,1.5000000000000002,10.000000000000002,0.0069999788062881825,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.00015000000000000001,1.5000000000000002e-06,1.5000000000000002,15.000000000000002,0.01049996816976009,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.00015000000000000001,2.0000000000000003e-06,1.5000000000000002,20.000000000000004,0.013999957485625377,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.00015000000000000001,2.1250000000000004e-06,1.5000000000000002,21.250000000000004,0.014874954804673653,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.00015000000000000001,2.2500000000000005e-06,1.5000000000000002,22.500000000000004,0.01574995211950676,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.00015000000000000001,2.375e-06,1.5000000000000002,23.75,0.016624949429876742,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.00015000000000000001,2.5e-06,1.5000000000000002,25.000000000000004,0.017499946735535656,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.00015000000000000001,2.6250000000000003e-06,1.5000000000000002,26.250000000000004,0.018374944036235547,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.00015000000000000001,2.75e-06,1.5000000000000002,27.5,0.019249941331728457,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.00015000000000000001,2.875e-06,1.5000000000000002,28.75,0.02012493862176645,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.00015000000000000001,3e-06,1.5000000000000002,30.0,0.020999935906101563,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.000175,0.0,1.75,0.0,0.0,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.000175,5.000000000000001e-07,1.75,5.000000000000001,0.003518478836405383,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.000175,1.0000000000000002e-06,1.75,10.000000000000002,0.007036957656837933,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.000175,1.5000000000000002e-06,1.75,15.000000000000002,0.010555436445324815,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.000175,2.0000000000000003e-06,1.75,20.000000000000004,0.014073915185893194,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.000175,2.1250000000000004e-06,1.75,21.250000000000004,0.014953534861052269,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.000175,2.2500000000000005e-06,1.75,22.500000000000004,0.015833154531968558,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.000175,2.375e-06,1.75,23.75,0.016712774198392486,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.000175,2.5e-06,1.75,25.000000000000004,0.017592393860074485,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.000175,2.6250000000000003e-06,1.75,26.250000000000004,0.01847201351676497,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.000175,2.75e-06,1.75,27.5,0.01935163316821437,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.000175,2.875e-06,1.75,28.75,0.02023125281417311,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.000175,3e-06,1.75,30.0,0.021110872454391614,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.0002,0.0,2.0,0.0,0.0,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.0002,5.000000000000001e-07,2.0,5.000000000000001,0.003537008193817999,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.0002,1.0000000000000002e-06,2.0,10.000000000000002,0.007074016371558074,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.0002,1.5000000000000002e-06,2.0,15.000000000000002,0.010611024517142303,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.0002,2.0000000000000003e-06,2.0,20.000000000000004,0.01414803261449276,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.0002,2.1250000000000004e-06,2.0,21.250000000000004,0.015032284628781672,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.0002,2.2500000000000005e-06,2.0,22.500000000000004,0.015916536638799886,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.0002,2.375e-06,2.0,23.75,0.016800788644296183,,,,,,,,
