bulk_family_id,bulk_value_cm3_ev,nta_cm3_ev,nga_cm3_ev,is_zero_control,inactive_family_id,family_id,primary_gate,secondary_gate,sweep_direction,sweep_index,mesh_level,stage_id,mode_id,primary_gate_v,fixed_secondary_gate_v,vbg_v,vtg_v,vds_v,source_current_a_per_cm,drain_current_a_per_cm,source_current_terminal_a,drain_current_terminal_a,current_imbalance_a_per_cm,relative_current_imbalance,center_channel_potential_v,center_channel_electron_density_cm3,solve_seconds,converged
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,0,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.5,0.0,0.0,-0.5,0.01,-1.8954532286218618e-10,1.8954532286555717e-10,-1.137271937173117e-12,1.1372719371933432e-12,3.3709936407008683e-21,1.7784631083151992e-11,-0.24185541447732692,725792009920.1151,0.0905451609978627,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,1,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.45,0.0,0.0,-0.45,0.01,-4.3164659374933355e-10,4.316465937483789e-10,-2.5898795624960014e-12,2.5898795624902734e-12,-9.54669824462763e-22,2.211693172811553e-12,-0.21777212371982752,1842084534724.27,0.07810993399834842,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,2,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.4,0.0,0.0,-0.4,0.01,-9.799372937239838e-10,9.799372937397145e-10,-5.879623762343903e-12,5.8796237624382875e-12,1.5730700504074066e-20,1.6052762359968275e-11,-0.1939859288262883,4621588185390.065,0.07459015299900784,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,3,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.35,0.0,0.0,-0.35,0.01,-2.2124817339813442e-09,2.212481733969753e-09,-1.3274890403888066e-11,1.3274890403818518e-11,-1.1591281923705577e-20,5.239040732258229e-12,-0.17058425875266986,11423064817440.248,0.07435504800014314,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,4,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.3,0.0,0.0,-0.3,0.01,-4.952441033293498e-09,4.952441033272445e-09,-2.971464619976099e-11,2.971464619963467e-11,-2.1052573770087107e-20,4.250948901472658e-12,-0.14767427860372562,27699821957875.49,0.07588316300098086,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,5,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.25,0.0,0.0,-0.25,0.01,-1.0947500038257493e-08,1.0947500038262355e-08,-6.568500022954496e-11,6.568500022957413e-11,4.862167640586697e-21,4.4413497360977817e-13,-0.1253842626019894,65571102405384.02,0.0774980729984236,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,6,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.2,0.0,0.0,-0.2,0.01,-2.3784033931109024e-08,2.37840339310922e-08,-1.4270420358665416e-10,1.427042035865532e-10,-1.6824853659328583e-20,7.074011796342934e-13,-0.10386402977491721,150648680153190.5,0.0766380940003728,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,7,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.15,0.0,0.0,-0.15,0.01,-5.0495024755194834e-08,5.049502475519773e-08,-3.02970148531169e-10,3.029701485311864e-10,2.898440866385809e-21,5.740052372362598e-14,-0.08328453904529012,333700369256418.56,0.07548401099847979,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,8,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.1,0.0,0.0,-0.1,0.01,-1.040654887488205e-07,1.0406548874880812e-07,-6.243929324929231e-10,6.243929324928488e-10,-1.2387856853594142e-20,1.1903904937682376e-13,-0.06383659407683735,707416247443838.9,0.06585839399849647,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,9,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.05,0.0,0.0,-0.05,0.01,-2.066168608014523e-07,2.0661686080145492e-07,-1.2397011648087137e-09,1.2397011648087295e-09,2.6205081805679917e-21,1.2682934831180724e-14,-0.04572718123976602,1423768107102905.0,0.06520560600256431,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,10,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,0.01,-3.91975946840001e-07,3.9197594684000957e-07,-2.351855681040006e-09,2.3518556810400576e-09,8.576208590949791e-21,2.187942566396884e-14,-0.029168770943368387,2698249240143719.5,0.06509229600123945,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,11,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.05,0.0,0.0,0.05,0.01,-7.048500910147564e-07,7.048500910147523e-07,-4.229100546088538e-09,4.2291005460885135e-09,-4.129285617864714e-21,5.8583884296870514e-15,-0.014354533111469555,4779379407876075.0,0.06234230699919863,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,12,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.1,0.0,0.0,0.1,0.01,-1.1936584769461716e-06,1.1936584769461665e-06,-7.16195086167703e-09,7.161950861676999e-09,-5.082197683525802e-21,4.2576648025220575e-15,-0.001417590282884221,7872243689811114.0,0.06348010799774784,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,13,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.15,0.0,0.0,0.15,0.01,-1.8975962956374207e-06,1.8975962956374258e-06,-1.1385577773824524e-08,1.1385577773824556e-08,5.082197683525802e-21,2.6782291339890234e-15,0.009611612652954548,1.2044492257782322e+16,0.0650094539996644,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,14,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.2,0.0,0.0,0.2,0.01,-2.834253687605525e-06,2.834253687605538e-06,-1.700552212563315e-08,1.7005522125633227e-08,1.2705494208814505e-20,4.482835909988173e-15,0.01882329933457859,1.7178757335720634e+16,0.0659729939980025,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,15,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.25,0.0,0.0,0.25,0.01,-3.99529192899897e-06,3.995291928998976e-06,-2.3971751573993823e-08,2.397175157399386e-08,5.929230630780102e-21,1.4840544160851035e-15,0.02640718105121269,2.3010028402724164e+16,0.06511470199984615,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,16,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.3,0.0,0.0,0.3,0.01,-5.351630756486959e-06,5.351630756486944e-06,-3.210978453892175e-08,3.210978453892167e-08,-1.5246593050577406e-20,2.8489620723732305e-15,0.032605511506812714,2.9217352554915824e+16,0.06247611400249298,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,17,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.35,0.0,0.0,0.35,0.01,-6.8632689986701254e-06,6.863268998670111e-06,-4.1179613992020756e-08,4.117961399202067e-08,-1.4399560103323106e-20,2.0980614494511675e-15,0.037666578969913385,3.550823493409199e+16,0.06594249000045238,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,18,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.4,0.0,0.0,0.4,0.01,-8.488229228515846e-06,8.488229228515915e-06,-5.0929375371095076e-08,5.092937537109549e-08,6.945670167485263e-20,8.182708054291845e-15,0.04181472450325457,4.166201798215656e+16,0.06571691399949486,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,19,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.45,0.0,0.0,0.45,0.01,-1.018817440164808e-05,1.0188174401648166e-05,-6.112904640988848e-08,6.1129046409889e-08,8.639736061993863e-20,8.480161137206478e-15,0.04523796204515018,4.753588395230748e+16,0.06723817499732831,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,20,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.5,0.0,0.0,0.5,0.01,-1.1930874618259558e-05,1.1930874618259421e-05,-7.158524770955735e-08,7.158524770955653e-08,-1.3721933745519665e-19,1.1501196839768132e-14,0.04808714029226626,5.3051379220947656e+16,0.06276470800003153,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,21,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.55,0.0,0.0,0.55,0.01,-1.369063837736436e-05,1.3690638377364435e-05,-8.214383026418616e-08,8.214383026418661e-08,7.453889935837843e-20,5.4445159753556945e-15,0.05048050159749601,5.817594658245161e+16,0.06585383600031491,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,22,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.6,0.0,0.0,0.6,0.01,-1.5447727392103557e-05,1.5447727392103418e-05,-9.268636435262135e-08,9.268636435262051e-08,-1.3891340334970526e-19,8.992481536197608e-15,0.05250977360451285,6.290659441898558e+16,0.06305018399871187,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,23,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.65,0.0,0.0,0.65,0.01,-1.718740290542667e-05,1.718740290542675e-05,-1.0312441743256003e-07,1.031244174325605e-07,8.131516293641283e-20,4.73109075197966e-15,0.05424595407297056,6.725776410262191e+16,0.053586483001708984,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,24,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.7,0.0,0.0,0.7,0.01,-1.8898938324195803e-05,1.8898938324195918e-05,-1.1339362994517482e-07,1.1339362994517551e-07,1.1519648082658485e-19,6.095394294138797e-15,0.055744144750322036,7.125314323480611e+16,0.05208276499979547,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,25,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.75,0.0,0.0,0.75,0.01,-2.057474044265676e-05,2.0574740442657254e-05,-1.2344844265594056e-07,1.2344844265594353e-07,4.946672411965114e-19,2.4042453540309376e-14,0.05704735309242453,7.492048515306555e+16,0.05303355100113549,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,26,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.8,0.0,0.0,0.8,0.01,-2.2209621477909012e-05,2.2209621477908595e-05,-1.3325772886745407e-07,1.3325772886745158e-07,-4.1674021004911577e-19,1.876394923991073e-14,0.058189393396932965,7.828849971634472e+16,0.05252399299934041,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,27,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.85,0.0,0.0,0.85,0.01,-2.3800218874471247e-05,2.3800218874471697e-05,-1.4280131324682747e-07,1.428013132468302e-07,4.506215279392878e-19,1.89335035243154e-14,0.059197069709272646,8.138509011866618e+16,0.05271269699733239,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,28,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.9,0.0,0.0,0.9,0.01,-2.534454289752293e-05,2.5344542897523754e-05,-1.5206725738513758e-07,1.5206725738514253e-07,8.233160247311799e-19,3.248494273738197e-14,0.06009181022106313,8.423643042747203e+16,0.05416921000141883,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,29,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.95,0.0,0.0,0.95,0.01,-2.6841628303573455e-05,2.684162830357161e-05,-1.6104976982144073e-07,1.6104976982142967e-07,-1.8431436932253575e-18,6.866735774669743e-14,0.06089089157769046,8.686655145883896e+16,0.053007313999842154,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,30,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,1.0,0.0,0.0,1.0,0.01,-2.8291268098711062e-05,2.8291268098711543e-05,-1.6974760859226637e-07,1.6974760859226926e-07,4.811147140404426e-19,1.7005767021887356e-14,0.06160835942674182,8.929722385755285e+16,0.05076995099807391,True
NTA,5e+19,5e+19,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,0,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.5,0.0,0.0,-0.5,0.01,-9.285454340600984e-11,9.285454342049525e-11,-5.571272604360591e-13,5.571272605229715e-13,1.4485405941269625e-20,1.5600104645038128e-10,-0.26082624234663915,347302098752.5077,0.10033933200247702,True
NTA,5e+19,5e+19,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,1,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.45,0.0,0.0,-0.45,0.01,-1.7737445359734066e-10,1.7737445357485776e-10,-1.064246721584044e-12,1.0642467214491466e-12,-2.2482898296162004e-20,1.2675386923080048e-10,-0.24147512045457256,733614693742.3906,0.06454823999956716,True
NTA,5e+19,5e+19,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,2,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.4,0.0,0.0,-0.4,0.01,-3.2833537097079434e-10,3.283353709316243e-10,-1.970012225824766e-12,1.970012225589746e-12,-3.917005223289465e-20,1.1929891110141422e-10,-0.22319863683223853,1486466071699.9436,0.06496666000020923,True
NTA,5e+19,5e+19,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,3,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.35,0.0,0.0,-0.35,0.01,-5.881777401255303e-10,5.88177740052824e-10,-3.529066440753182e-12,3.5290664403169438e-12,-7.270638410884377e-20,1.2361294749666419e-10,-0.20605832417938755,2882333312188.5576,0.06548597200162476,True
NTA,5e+19,5e+19,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,4,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.3,0.0,0.0,-0.3,0.01,-1.0194791519429935e-09,1.0194791519652964e-09,-6.116874911657961e-12,6.116874911791778e-12,2.230285726596101e-20,2.1876717363927233e-11,-0.1900852016728642,5342250909395.411,0.06437343400102691,True
NTA,5e+19,5e+19,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,5,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.25,0.0,0.0,-0.25,0.01,-1.7112108704513036e-09,1.7112108704582453e-09,-1.0267265222707822e-11,1.0267265222749472e-11,6.941699700545008e-21,4.056600983773607e-12,-0.17528013721616661,9464320356638.707,0.0637364210015221,True
NTA,5e+19,5e+19,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,6,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.2,0.0,0.0,-0.2,0.01,-2.7863855861429767e-09,2.7863855861266597e-09,-1.671831351685786e-11,1.671831351675996e-11,-1.6316964763221024e-20,5.855960798953027e-12,-0.16161748953677774,16042696433394.432,0.06143520800105762,True
NTA,5e+19,5e+19,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,7,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.15,0.0,0.0,-0.15,0.01,-4.411802123779878e-09,4.411802123794227e-09,-2.647081274267927e-11,2.6470812742765364e-11,1.434910208595737e-20,3.2524355542983625e-12,-0.14905071828676913,26066021582373.95,0.06284035799762933,True
NTA,5e+19,5e+19,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,8,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.1,0.0,0.0,-0.1,0.01,-6.810784909990475e-09,6.810784909992307e-09,-4.086470945994285e-11,4.0864709459953844e-11,1.8322050568049563e-21,2.690152575684593e-13,-0.13751875488291657,40692116499823.87,0.06443999400289613,True
NTA,5e+19,5e+19,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,9,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.05,0.0,0.0,-0.05,0.01,-1.0279902263709962e-08,1.0279902263711933e-08,-6.167941358225978e-11,6.167941358227159e-11,1.970344219101312e-21,1.9166954787660086e-13,-0.12695178097365983,61200913675195.35,0.06492624100064859,True
NTA,5e+19,5e+19,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,10,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,0.01,-1.5210410272806787e-08,1.52104102727977e-08,-9.126246163684073e-11,9.126246163678621e-11,-9.085751848282456e-21,5.973377236593011e-13,-0.11727620364755856,88931111958950.02,0.0654392970027402,True
NTA,5e+19,5e+19,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,11,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.05,0.0,0.0,0.05,0.01,-2.211502652721113e-08,2.211502652719755e-08,-1.3269015916326677e-10,1.326901591631853e-10,-1.3578996935670502e-20,6.140167600053481e-13,-0.10841821574019864,125209291349696.6,0.06459729600101127,True
NTA,5e+19,5e+19,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,12,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.1,0.0,0.0,0.1,0.01,-3.1660059705237206e-08,3.166005970522672e-08,-1.8996035823142324e-10,1.8996035823136032e-10,-1.0488650167172391e-20,3.3128965216188015e-13,-0.10030640110387361,171279167862104.0,0.0659443119984644,True
NTA,5e+19,5e+19,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,13,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.15,0.0,0.0,0.15,0.01,-4.470263874758893e-08,4.470263874757568e-08,-2.6821583248553357e-10,2.6821583248545406e-10,-1.3248124690649291e-20,2.9636113352176195e-13,-0.0928733190228431,228238439534046.06,0.0653458419983508,True
NTA,5e+19,5e+19,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,14,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.2,0.0,0.0,0.2,0.01,-6.23321678989431e-08,6.233216789895897e-08,-3.739930073936586e-10,3.739930073937538e-10,1.5868632871217283e-20,2.545817578002499e-13,-0.08605638338436199,296987912667396.6,0.06368262800242519,True
NTA,5e+19,5e+19,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,15,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.25,0.0,0.0,0.25,0.01,-8.591451381251256e-08,8.591451381252648e-08,-5.154870828750754e-10,5.154870828751589e-10,1.3923104070492562e-20,1.6205764838376527e-13,-0.07979825047936696,378195148697944.56,0.06262945900016348,True
NTA,5e+19,5e+19,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,16,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.3,0.0,0.0,0.3,0.01,-1.1713670391130155e-07,1.1713670391131308e-07,-7.028202234678093e-10,7.028202234678785e-10,1.1527589016538994e-20,9.841141701636747e-14,-0.07404686705092371,472272892260096.5,0.06210229799762601,True
NTA,5e+19,5e+19,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,17,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.35,0.0,0.0,0.35,0.01,-1.5804908816885103e-07,1.580490881688475e-07,-9.482945290131063e-10,9.482945290130852e-10,-3.520480687025686e-21,2.2274602959205914e-14,-0.06875529548140506,579371147763691.6,0.06205933099772665,True
NTA,5e+19,5e+19,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,18,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.4,0.0,0.0,0.4,0.01,-2.1110095462822827e-07,2.1110095462823647e-07,-1.2666057277693696e-09,1.2666057277694188e-09,8.205631676526035e-21,3.8870651679319616e-14,-0.06388141085705086,699380776187854.1,0.06777341999986675,True
NTA,5e+19,5e+19,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,19,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.45,0.0,0.0,0.45,0.01,-2.791646442190543e-07,2.791646442190614e-07,-1.6749878653143259e-09,1.6749878653143683e-09,7.093900933254765e-21,2.541117251111555e-14,-0.059387529903189865,831946191568101.2,0.06744972800152027,True
NTA,5e+19,5e+19,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,20,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.5,0.0,0.0,0.5,0.01,-3.6554236937911193e-07,3.655423693791186e-07,-2.1932542162746716e-09,2.1932542162747117e-09,6.670384459627615e-21,1.82479105526328e-14,-0.05524001120391317,976484809415160.5,0.06661406099738088,True
NTA,5e+19,5e+19,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,21,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.55,0.0,0.0,0.55,0.01,-4.739494274155894e-07,4.7394942741559345e-07,-2.8436965644935362e-09,2.8436965644935606e-09,4.0763460586613204e-21,8.600803847130471e-15,-0.05140885105302888,1132211246125608.8,0.06382146299802116,True
NTA,5e+19,5e+19,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,22,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.6,0.0,0.0,0.6,0.01,-6.084675663384411e-07,6.084675663384561e-07,-3.6508053980306467e-09,3.650805398030737e-09,1.503483481376383e-20,2.470934466439712e-14,-0.047867289858054884,1298164707190236.0,0.0655642900019302,True
NTA,5e+19,5e+19,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,23,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.65,0.0,0.0,0.65,0.01,-7.734631972458331e-07,7.734631972458321e-07,-4.640779183474998e-09,4.640779183474993e-09,-9.529120656610879e-22,1.2320069901893726e-15,-0.044591437966271526,1473238429778799.5,0.06619635800234391,True
NTA,5e+19,5e+19,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,24,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.7,0.0,0.0,0.7,0.01,-9.734672195456758e-07,9.734672195456742e-07,-5.840803317274055e-09,5.840803317274045e-09,-1.6940658945086007e-21,1.7402392812972516e-15,-0.041559925795041634,1656210400657267.8,0.06370497000170872,True
NTA,5e+19,5e+19,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,25,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.75,0.0,0.0,0.75,0.01,-1.2130165551465611e-06,1.2130165551465633e-06,-7.278099330879367e-09,7.2780993308793795e-09,2.117582368135751e-21,1.745715966654629e-15,-0.03875358097446926,1845774795959822.5,0.06534390299930237,True
NTA,5e+19,5e+19,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,26,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.8,0.0,0.0,0.8,0.01,-1.496461973472281e-06,1.4964619734722956e-06,-8.978771840833685e-09,8.978771840833773e-09,1.461131834013668e-20,9.763908872494436e-15,-0.036155134011803904,2040573680875463.0,0.06801057000120636,True
NTA,5e+19,5e+19,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,27,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.85,0.0,0.0,0.85,0.01,-1.8277519937689218e-06,1.827751993768883e-06,-1.096651196261353e-08,1.0966511962613299e-08,-3.875175733688424e-20,2.120186845315707e-14,-0.03374895343509544,2239228474836984.0,0.06387746700056596,True
NTA,5e+19,5e+19,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,28,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.9,0.0,0.0,0.9,0.01,-2.2102077903960973e-06,2.2102077903960846e-06,-1.3261246742376585e-08,1.3261246742376507e-08,-1.2705494208814505e-20,5.748551907211185e-15,-0.03152081108899555,2440370569657720.5,0.06250535300205229,True
NTA,5e+19,5e+19,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,29,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.95,0.0,0.0,0.95,0.01,-2.6463080598521894e-06,2.6463080598521915e-06,-1.5877848359113137e-08,1.587784835911315e-08,2.117582368135751e-21,8.002025162006375e-16,-0.02945767797139759,2642670339072547.0,0.06262846399840782,True
NTA,5e+19,5e+19,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,30,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,1.0,0.0,0.0,1.0,0.01,-3.137504659490509e-06,3.1375046594904885e-06,-1.8825027956943053e-08,1.882502795694293e-08,-2.0328790734103208e-20,6.479286229141201e-15,-0.027547550554989118,2844863658886045.0,0.06306699899869272,True
NGA,0.0,0.0,0.0,True,NTA,top_primary,top_gate,bottom_gate,forward,0,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.5,0.0,0.0,-0.5,0.01,-2.1009005017869447e-10,2.100900501789906e-10,-1.2605403010721668e-12,1.2605403010739435e-12,2.961306592939839e-22,1.4095415705869421e-12,-0.23911894665357208,807306959954.4667,0.04215677000320284,True
NGA,0.0,0.0,0.0,True,NTA,top_primary,top_gate,bottom_gate,forward,1,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.45,0.0,0.0,-0.45,0.01,-4.949974025749092e-10,4.949974025786057e-10,-2.969984415449455e-12,2.9699844154716346e-12,3.6965667599229116e-21,7.46785082238062e-12,-0.21412109486385084,2123150613684.0562,0.04012670500014792,True
