mesh_level,stage_id,vgs_v,vds_v,region,x_cm,y_cm,x_um,y_nm,potential_v,electron_density_cm3
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0,0.0,0.0,0.0,0.5,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0,1e-06,0.0,10.0,0.4995368515491723,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,5e-05,0.0,0.5,0.0,0.5,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,5e-05,1e-06,0.5,10.0,0.3709873705600686,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0,2e-06,0.0,20.0,0.49917654268313594,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,5e-05,2e-06,0.5,20.0,0.24192331528975994,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0,3e-06,0.0,30.0,0.4990220363990142,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,5e-05,3e-06,0.5,30.0,0.11275632609478434,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0001,0.0,1.0,0.0,0.5,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0001,1e-06,1.0,10.0,0.37100246551403715,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0001,2e-06,1.0,20.0,0.2420048995637981,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0001,3e-06,1.0,30.0,0.1130072912301829,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.00015000000000000001,0.0,1.5000000000000002,0.0,0.5,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.00015000000000000001,1e-06,1.5000000000000002,10.0,0.37109622115860486,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.00015000000000000001,2e-06,1.5000000000000002,20.0,0.24219244227805523,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.00015000000000000001,3e-06,1.5000000000000002,30.0,0.11328866333176042,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0002,0.0,2.0,0.0,0.5,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0002,1e-06,2.0,10.0,0.37119007468936666,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0002,2e-06,2.0,20.0,0.24238014935523422,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0002,3e-06,2.0,30.0,0.11357022397410993,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.00025,0.0,2.5,0.0,0.5,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.00025,1e-06,2.5,10.0,0.37128398696782267,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.00025,2e-06,2.5,20.0,0.24256797391210952,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.00025,3e-06,2.5,30.0,0.11385196080932479,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.00030000000000000003,0.0,3.0000000000000004,0.0,0.5,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.00030000000000000003,1e-06,3.0000000000000004,10.0,0.37137795808575086,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.00030000000000000003,2e-06,3.0000000000000004,20.0,0.24275591614792155,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.00030000000000000003,3e-06,3.0000000000000004,30.0,0.1141338741629319,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.00035,0.0,3.5,0.0,0.5,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.00035,1e-06,3.5,10.0,0.3714719881540898,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.00035,2e-06,3.5,20.0,0.242943976284555,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.00035,3e-06,3.5,30.0,0.11441596436777078,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0004,0.0,4.0,0.0,0.5,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0004,1e-06,4.0,10.0,0.3715660772841379,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0004,2e-06,4.0,20.0,0.2431321545446064,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0004,3e-06,4.0,30.0,0.11469823175773626,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.00045000000000000004,0.0,4.5,0.0,0.5,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.00045000000000000004,1e-06,4.5,10.0,0.3716602255875456,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.00045000000000000004,2e-06,4.5,20.0,0.24332045115137702,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.00045000000000000004,3e-06,4.5,30.0,0.11498067666778013,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0005,0.0,5.0,0.0,0.5,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0005,1e-06,5.0,10.0,0.37175443317631734,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0005,2e-06,5.0,20.0,0.24350886632887564,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0005,3e-06,5.0,30.0,0.1152632994339157,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0005499999999999999,0.0,5.499999999999999,0.0,0.5,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0005499999999999999,1e-06,5.499999999999999,10.0,0.37184870016281313,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0005499999999999999,2e-06,5.499999999999999,20.0,0.24369740030182208,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0005499999999999999,3e-06,5.499999999999999,30.0,0.11554610039322265,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0006000000000000001,0.0,6.000000000000001,0.0,0.5,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0006000000000000001,1e-06,6.000000000000001,10.0,0.3719430266597498,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0006000000000000001,2e-06,6.000000000000001,20.0,0.2438860532956502,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0006000000000000001,3e-06,6.000000000000001,30.0,0.11582907988385172,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0006500000000000001,0.0,6.500000000000001,0.0,0.5,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0006500000000000001,1e-06,6.500000000000001,10.0,0.3720374127802029,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0006500000000000001,2e-06,6.500000000000001,20.0,0.244074825536511,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0006500000000000001,3e-06,6.500000000000001,30.0,0.11611223824502957,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0007,0.0,7.0,0.0,0.5,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0007,1e-06,7.0,10.0,0.3721318586376082,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0007,2e-06,7.0,20.0,0.24426371725127619,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0007,3e-06,7.0,30.0,0.11639557581706352,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.00075,0.0,7.5,0.0,0.5,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.00075,1e-06,7.5,10.0,0.37222636434576345,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.00075,2e-06,7.5,20.0,0.24445272866754092,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.00075,3e-06,7.5,30.0,0.11667909294134644,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0008,0.0,8.0,0.0,0.5,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0008,1e-06,8.0,10.0,0.37232093001883854,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0008,2e-06,8.0,20.0,0.24464186001363786,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0008,3e-06,8.0,30.0,0.11696278996036483,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0008500000000000001,0.0,8.5,0.0,0.5,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0008500000000000001,1e-06,8.5,10.0,0.3724155557900559,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0008500000000000001,2e-06,8.5,20.0,0.24483111154046822,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0008500000000000001,3e-06,8.5,30.0,0.11724666722400914,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0009000000000000001,0.0,9.0,0.0,0.5,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0009000000000000001,1e-06,9.0,10.0,0.37251028067044395,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0009000000000000001,2e-06,9.0,20.0,0.24502053024568363,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.0009000000000000001,3e-06,9.0,30.0,0.11753073787569146,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.00095,0.0,9.5,0.0,0.5,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.00095,1e-06,9.5,10.0,0.3726827435615527,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.00095,2e-06,9.5,20.0,0.24531481203047564,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.00095,3e-06,9.5,30.0,0.11784544919124086,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.001,0.0,10.0,0.0,0.5,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.001,1e-06,10.0,10.0,0.49954293802698735,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.001,2e-06,10.0,20.0,0.49918736420954707,
coarse,T01_A_STAGE_2,0.5,0.01,bottom_oxide,0.001,3e-06,10.0,30.0,0.49903488843385,
