mesh_level,stage_id,vgs_v,vds_v,region,x_cm,y_cm,x_um,y_nm,potential_v,electron_density_cm3
coarse,T01_A_STAGE_2,0.0,0.01,bottom_oxide,0.001,0.0,10.0,0.0,0.0,
coarse,T01_A_STAGE_2,0.0,0.01,bottom_oxide,0.001,1e-06,10.0,10.0,4.271408869580178e-06,
coarse,T01_A_STAGE_2,0.0,0.01,bottom_oxide,0.001,2e-06,10.0,20.0,7.594389211761896e-06,
coarse,T01_A_STAGE_2,0.0,0.01,bottom_oxide,0.001,3e-06,10.0,30.0,9.01935259251142e-06,
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0,3e-06,0.0,30.0,0.0,1e+16
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0,3.6000000000000003e-06,0.0,36.0,0.0,1e+16
coarse,T01_A_STAGE_2,0.0,0.01,channel,5e-05,3e-06,0.5,30.0,0.00017979505634944202,9894239028629746.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,5e-05,3.6000000000000003e-06,0.5,36.0,0.00020080213880033392,9902282242876556.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0,4.2000000000000004e-06,0.0,42.00000000000001,0.0,1e+16
coarse,T01_A_STAGE_2,0.0,0.01,channel,5e-05,4.2000000000000004e-06,0.5,42.00000000000001,0.00021544351986498982,9907892002416284.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0,4.8e-06,0.0,48.0,0.0,1e+16
coarse,T01_A_STAGE_2,0.0,0.01,channel,5e-05,4.8e-06,0.5,48.0,0.00022408462222241182,9911204275544506.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0,5.4e-06,0.0,54.0,0.0,1e+16
coarse,T01_A_STAGE_2,0.0,0.01,channel,5e-05,5.4e-06,0.5,54.0,0.0002269412087118898,9912299493491970.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0001,3e-06,1.0,30.0,0.00036036758959323643,9788248753141572.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0001,3.6000000000000003e-06,1.0,36.0,0.0004024803896333152,9804206748580688.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0001,4.2000000000000004e-06,1.0,42.00000000000001,0.00043183860691385477,9815346965194078.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0001,4.8e-06,1.0,48.0,0.0004491679315406931,9821928654012994.0
