mesh_level,stage_id,vgs_v,vds_v,region,x_cm,y_cm,x_um,y_nm,potential_v,electron_density_cm3
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.0,0.0,0.0,0.0,0.2,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.0,1e-06,0.0,10.0,0.1998456134528088,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,5e-05,0.0,0.5,0.0,0.2,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,5e-05,1e-06,0.5,10.0,0.15699477106174028,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.0,2e-06,0.0,20.0,0.19972550757953045,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,5e-05,2e-06,0.5,20.0,0.11397236982240475,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.0,3e-06,0.0,30.0,0.19967400421645778,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,5e-05,3e-06,0.5,30.0,0.07091559653481515,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.0001,0.0,1.0,0.0,0.2,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.0001,1e-06,1.0,10.0,0.1570746813601909,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.0001,2e-06,1.0,20.0,0.11414935270039608,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.0001,3e-06,1.0,30.0,0.0712240108615653,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.00015000000000000001,0.0,1.5000000000000002,0.0,0.2,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.00015000000000000001,1e-06,1.5000000000000002,10.0,0.15717964162293388,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.00015000000000000001,2e-06,1.5000000000000002,20.0,0.11435928316831659,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.00015000000000000001,3e-06,1.5000000000000002,30.0,0.07153892456257223,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.0002,0.0,2.0,0.0,0.2,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.0002,1e-06,2.0,10.0,0.15728479576358573,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.0002,2e-06,2.0,20.0,0.11456959145391118,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.0002,3e-06,2.0,30.0,0.07185438699771794,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.00025,0.0,2.5,0.0,0.2,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.00025,1e-06,2.5,10.0,0.1573901330549278,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.00025,2e-06,2.5,20.0,0.11478026603620173,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.00025,3e-06,2.5,30.0,0.07217039887016793,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.00030000000000000003,0.0,3.0000000000000004,0.0,0.2,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.00030000000000000003,1e-06,3.0000000000000004,10.0,0.15749565448090808,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.00030000000000000003,2e-06,3.0000000000000004,20.0,0.11499130888776297,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.00030000000000000003,3e-06,3.0000000000000004,30.0,0.07248696314651158,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.00035,0.0,3.5,0.0,0.2,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.00035,1e-06,3.5,10.0,0.1576013610397709,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.00035,2e-06,3.5,20.0,0.1152027220050857,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.00035,3e-06,3.5,30.0,0.07280408282148827,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.0004,0.0,4.0,0.0,0.2,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.0004,1e-06,4.0,10.0,0.15770725373890507,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.0004,2e-06,4.0,20.0,0.11541450740294738,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.0004,3e-06,4.0,30.0,0.07312176091726415,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.00045000000000000004,0.0,4.5,0.0,0.2,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.00045000000000000004,1e-06,4.5,10.0,0.15781333359495936,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.00045000000000000004,2e-06,4.5,20.0,0.11562666711464552,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.00045000000000000004,3e-06,4.5,30.0,0.07344000048378531,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.0005,0.0,5.0,0.0,0.2,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.0005,1e-06,5.0,10.0,0.1579196016339625,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.0005,2e-06,5.0,20.0,0.11583920319223755,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.0005,3e-06,5.0,30.0,0.07375880459913782,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.0005499999999999999,0.0,5.499999999999999,0.0,0.2,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.0005499999999999999,1e-06,5.499999999999999,10.0,0.15802605889144514,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.0005499999999999999,2e-06,5.499999999999999,20.0,0.11605211770678478,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.0005499999999999999,3e-06,5.499999999999999,30.0,0.07407817636991353,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.0006000000000000001,0.0,6.000000000000001,0.0,0.2,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.0006000000000000001,1e-06,6.000000000000001,10.0,0.15813270641256394,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.0006000000000000001,2e-06,6.000000000000001,20.0,0.11626541274860043,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.0006000000000000001,3e-06,6.000000000000001,30.0,0.07439811893158207,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.0006500000000000001,0.0,6.500000000000001,0.0,0.2,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.0006500000000000001,1e-06,6.500000000000001,10.0,0.15823954525222753,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.0006500000000000001,2e-06,6.500000000000001,20.0,0.11647909042750172,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.0006500000000000001,3e-06,6.500000000000001,30.0,0.07471863544886924,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.0007,0.0,7.0,0.0,0.2,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.0007,1e-06,7.0,10.0,0.15834657647522488,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.0007,2e-06,7.0,20.0,0.11669315287306649,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.0007,3e-06,7.0,30.0,0.0750397291161416,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.00075,0.0,7.5,0.0,0.2,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.00075,1e-06,7.5,10.0,0.1584538011563556,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.00075,2e-06,7.5,20.0,0.11690760223489394,
coarse,T01_A_STAGE_2,0.2,0.01,bottom_oxide,0.00075,3e-06,7.5,30.0,0.07536140315779782,
