mesh_level,stage_id,vgs_v,vds_v,region,x_cm,y_cm,x_um,y_nm,potential_v,electron_density_cm3
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.00032500000000000004,1.5e-06,3.2500000000000004,15.0,-0.9904202262577911,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.00032500000000000004,2e-06,3.2500000000000004,20.0,-0.9872269683437215,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.00032500000000000004,2.5e-06,3.2500000000000004,25.000000000000004,-0.9840337104296519,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.00032500000000000004,3e-06,3.2500000000000004,30.0,-0.9808404525155823,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.00035,0.0,3.5,0.0,-1.0,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.00035,5e-07,3.5,5.0,-0.9968067420859303,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.00035,1e-06,3.5,10.0,-0.9936134841718608,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.00035,1.5e-06,3.5,15.0,-0.9904202262577911,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.00035,2e-06,3.5,20.0,-0.9872269683437215,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.00035,2.5e-06,3.5,25.000000000000004,-0.9840337104296519,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.00035,3e-06,3.5,30.0,-0.9808404525155823,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.000375,0.0,3.75,0.0,-1.0,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.000375,5e-07,3.75,5.0,-0.9968067420859303,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.000375,1e-06,3.75,10.0,-0.9936134841718608,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.000375,1.5e-06,3.75,15.0,-0.9904202262577911,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.000375,2e-06,3.75,20.0,-0.9872269683437215,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.000375,2.5e-06,3.75,25.000000000000004,-0.9840337104296519,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.000375,3e-06,3.75,30.0,-0.9808404525155823,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0004,0.0,4.0,0.0,-1.0,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0004,5e-07,4.0,5.0,-0.9968067420859303,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0004,1e-06,4.0,10.0,-0.9936134841718608,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0004,1.5e-06,4.0,15.0,-0.9904202262577911,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0004,2e-06,4.0,20.0,-0.9872269683437215,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0004,2.5e-06,4.0,25.000000000000004,-0.9840337104296519,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0004,3e-06,4.0,30.0,-0.9808404525155823,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.00042500000000000003,0.0,4.25,0.0,-1.0,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.00042500000000000003,5e-07,4.25,5.0,-0.9968067420859303,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.00042500000000000003,1e-06,4.25,10.0,-0.9936134841718608,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.00042500000000000003,1.5e-06,4.25,15.0,-0.9904202262577911,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.00042500000000000003,2e-06,4.25,20.0,-0.9872269683437215,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.00042500000000000003,2.5e-06,4.25,25.000000000000004,-0.9840337104296519,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.00042500000000000003,3e-06,4.25,30.0,-0.9808404525155823,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.00045000000000000004,0.0,4.5,0.0,-1.0,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.00045000000000000004,5e-07,4.5,5.0,-0.9968067420859303,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.00045000000000000004,1e-06,4.5,10.0,-0.9936134841718608,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.00045000000000000004,1.5e-06,4.5,15.0,-0.9904202262577911,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.00045000000000000004,2e-06,4.5,20.0,-0.9872269683437215,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.00045000000000000004,2.5e-06,4.5,25.000000000000004,-0.9840337104296519,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.00045000000000000004,3e-06,4.5,30.0,-0.9808404525155823,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.000475,0.0,4.75,0.0,-1.0,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.000475,5e-07,4.75,5.0,-0.9968067420859303,
