mesh_level,stage_id,vgs_v,vds_v,region,x_cm,y_cm,x_um,y_nm,potential_v,electron_density_cm3
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.0,0.0,0.0,0.0,0.3,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.0,5e-07,0.0,5.0,0.29950309086841215,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,2.5e-05,0.0,0.25,0.0,0.3,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,2.5e-05,5e-07,0.25,5.0,0.2651159644175518,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.0,1e-06,0.0,10.0,0.29903369143798497,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,2.5e-05,1e-06,0.25,10.0,0.23021819933046192,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.0,1.5e-06,0.0,15.0,0.2986193444012438,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,2.5e-05,1.5e-06,0.25,15.0,0.1952929532614012,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.0,2e-06,0.0,20.0,0.2982876584774145,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,2.5e-05,2e-06,0.25,20.0,0.1603264307547062,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.0,2.5e-06,0.0,25.000000000000004,0.29806634153576345,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,2.5e-05,2.5e-06,0.25,25.000000000000004,0.12530477030476384,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.0,3e-06,0.0,30.0,0.2979832338510971,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,2.5e-05,3e-06,0.25,30.0,0.09021402218532021,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,5e-05,0.0,0.5,0.0,0.3,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,5e-05,5e-07,0.5,5.0,0.26505259957102845,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,5e-05,1e-06,0.5,10.0,0.23010516215002838,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,5e-05,1.5e-06,0.5,15.0,0.19515765620721348,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,5e-05,2e-06,0.5,20.0,0.16021006115043543,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,5e-05,2.5e-06,0.5,25.000000000000004,0.1252623728269094,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,5e-05,3e-06,0.5,30.0,0.0903146090644976,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,7.500000000000001e-05,0.0,0.7500000000000001,0.0,0.3,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,7.500000000000001e-05,5e-07,0.7500000000000001,5.0,0.26508171479597165,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,7.500000000000001e-05,1e-06,0.7500000000000001,10.0,0.23016342950653185,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,7.500000000000001e-05,1.5e-06,0.7500000000000001,15.0,0.19524514406100088,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,7.500000000000001e-05,2e-06,0.7500000000000001,20.0,0.16032685841598912,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,7.500000000000001e-05,2.5e-06,0.7500000000000001,25.000000000000004,0.12540857256360233,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,7.500000000000001e-05,3e-06,0.7500000000000001,30.0,0.09049028653309969,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.0001,0.0,1.0,0.0,0.3,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.0001,5e-07,1.0,5.0,0.26511104354944204,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.0001,1e-06,1.0,10.0,0.2302220870909928,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.0001,1.5e-06,1.0,15.0,0.19533313061679194,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.0001,2e-06,1.0,20.0,0.1604441741190352,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.0001,2.5e-06,1.0,25.000000000000004,0.12555521758998844,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.0001,3e-06,1.0,30.0,0.09066626102198805,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.000125,0.0,1.25,0.0,0.3,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.000125,5e-07,1.25,5.0,0.26514039203111023,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.000125,1e-06,1.25,10.0,0.23028078405447477,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.000125,1.5e-06,1.25,15.0,0.19542117606234796,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.000125,2e-06,1.25,20.0,0.16056156804698435,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.000125,2.5e-06,1.25,25.000000000000004,0.1257019600006385,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.000125,3e-06,1.25,30.0,0.09084235191556525,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.00015000000000000001,0.0,1.5000000000000002,0.0,0.3,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.00015000000000000001,5e-07,1.5000000000000002,5.0,0.26516975987701463,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.00015000000000000001,1e-06,1.5000000000000002,10.0,0.2303395197462682,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.00015000000000000001,1.5e-06,1.5000000000000002,15.0,0.19550927959999975,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.00015000000000000001,2e-06,1.5000000000000002,20.0,0.1606790394304482,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.00015000000000000001,2.5e-06,1.5000000000000002,25.000000000000004,0.12584879922985254,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.00015000000000000001,3e-06,1.5000000000000002,30.0,0.09101855899045173,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.000175,0.0,1.75,0.0,0.3,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.000175,5e-07,1.75,5.0,0.26519914712549286,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.000175,1e-06,1.75,10.0,0.23039829424320893,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.000175,1.5e-06,1.75,15.0,0.1955974413453715,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.000175,2e-06,1.75,20.0,0.16079658842420375,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.000175,2.5e-06,1.75,25.000000000000004,0.1259957354719289,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.000175,3e-06,1.75,30.0,0.09119488248077023,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.0002,0.0,2.0,0.0,0.3,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.0002,5e-07,2.0,5.0,0.2652285538158933,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.0002,1e-06,2.0,10.0,0.23045710762399405,
fine,T01_A_STAGE_2,0.3,0.01,bottom_oxide,0.0002,1.5e-06,2.0,15.0,0.19568566141650967,
