state_id,state_label,mesh_level,stage_id,vgs_v,vds_v,region,x_cm,y_cm,x_um,y_nm,potential_v,electron_density_cm3
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,5e-05,2.875e-06,0.5,28.75,-0.48146402679347544,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,5e-05,3e-06,0.5,30.0,-0.48065954074936795,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,7.500000000000001e-05,0.0,0.7500000000000001,0.0,-0.5,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,7.500000000000001e-05,5.000000000000001e-07,0.7500000000000001,5.000000000000001,-0.4968059646211842,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,7.500000000000001e-05,1.0000000000000002e-06,0.7500000000000001,10.000000000000002,-0.4936119418157281,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,7.500000000000001e-05,1.5000000000000002e-06,0.7500000000000001,15.000000000000002,-0.4904179439762498,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,7.500000000000001e-05,2.0000000000000003e-06,0.7500000000000001,20.000000000000004,-0.48722398313323256,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,7.500000000000001e-05,2.1250000000000004e-06,0.7500000000000001,21.250000000000004,-0.48642550049780786,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,7.500000000000001e-05,2.2500000000000005e-06,0.7500000000000001,22.500000000000004,-0.48562702106485417,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,7.500000000000001e-05,2.375e-06,0.7500000000000001,23.75,-0.4848285450036793,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,7.500000000000001e-05,2.5e-06,0.7500000000000001,25.000000000000004,-0.48403007248037677,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,7.500000000000001e-05,2.6250000000000003e-06,0.7500000000000001,26.250000000000004,-0.48323160365764267,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,7.500000000000001e-05,2.75e-06,0.7500000000000001,27.5,-0.4824331386945914,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,7.500000000000001e-05,2.875e-06,0.7500000000000001,28.75,-0.48163467774657104,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,7.500000000000001e-05,3e-06,0.7500000000000001,30.0,-0.4808362209649772,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.0001,0.0,1.0,0.0,-0.5,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.0001,5.000000000000001e-07,1.0,5.000000000000001,-0.49680672394224773,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.0001,1.0000000000000002e-06,1.0,10.000000000000002,-0.4936134481811244,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.0001,1.5000000000000002e-06,1.0,15.000000000000002,-0.4904201730084641,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.0001,2.0000000000000003e-06,1.0,20.000000000000004,-0.48722689870657976,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.0001,2.1250000000000004e-06,1.0,21.250000000000004,-0.48642858030907415,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.0001,2.2500000000000005e-06,1.0,22.500000000000004,-0.48563026198676473,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.0001,2.375e-06,1.0,23.75,-0.4848319437435854,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.0001,2.5e-06,1.0,25.000000000000004,-0.48403362558338936,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.0001,2.6250000000000003e-06,1.0,26.250000000000004,-0.48323530750994564,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.0001,2.75e-06,1.0,27.5,-0.48243698952693514,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.0001,2.875e-06,1.0,28.75,-0.48163867163794644,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.0001,3e-06,1.0,30.0,-0.48084035384647267,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.000125,0.0,1.25,0.0,-0.5,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.000125,5.000000000000001e-07,1.25,5.000000000000001,-0.4968067416910235,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.000125,1.0000000000000002e-06,1.25,10.000000000000002,-0.49361348338898087,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.000125,1.5000000000000002e-06,1.25,15.000000000000002,-0.4904202251006926,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.000125,2.0000000000000003e-06,1.25,20.000000000000004,-0.48722696683275485,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.000125,2.1250000000000004e-06,1.25,21.250000000000004,-0.4864286522699289,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.000125,2.2500000000000005e-06,1.25,22.500000000000004,-0.48563033770886,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.000125,2.375e-06,1.25,23.75,-0.48483202314963997,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.000125,2.5e-06,1.25,25.000000000000004,-0.4840337085923587,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.000125,2.6250000000000003e-06,1.25,26.250000000000004,-0.48323539403710425,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.000125,2.75e-06,1.25,27.5,-0.4824370794839625,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.000125,2.875e-06,1.25,28.75,-0.4816387649330172,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.000125,3e-06,1.25,30.0,-0.4808404503843498,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00015000000000000001,0.0,1.5000000000000002,0.0,-0.5,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00015000000000000001,5.000000000000001e-07,1.5000000000000002,5.000000000000001,-0.4968067421053328,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00015000000000000001,1.0000000000000002e-06,1.5000000000000002,10.000000000000002,-0.49361348421082757,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00015000000000000001,1.5000000000000002e-06,1.5000000000000002,15.000000000000002,-0.49042022631664356,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00015000000000000001,2.0000000000000003e-06,1.5000000000000002,20.000000000000004,-0.4872269684229349,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00015000000000000001,2.1250000000000004e-06,1.5000000000000002,21.250000000000004,-0.4864286539496049,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00015000000000000001,2.2500000000000005e-06,1.5000000000000002,22.500000000000004,-0.4856303394763159,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00015000000000000001,2.375e-06,1.5000000000000002,23.75,-0.48483202500307004,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00015000000000000001,2.5e-06,1.5000000000000002,25.000000000000004,-0.48403371052986954,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00015000000000000001,2.6250000000000003e-06,1.5000000000000002,26.250000000000004,-0.48323539605671634,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00015000000000000001,2.75e-06,1.5000000000000002,27.5,-0.4824370815836125,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00015000000000000001,2.875e-06,1.5000000000000002,28.75,-0.4816387671105599,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00015000000000000001,3e-06,1.5000000000000002,30.0,-0.4808404526375606,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.000175,0.0,1.75,0.0,-0.5,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.000175,5.000000000000001e-07,1.75,5.000000000000001,-0.49680674211475545,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.000175,1.0000000000000002e-06,1.75,10.000000000000002,-0.49361348422951473,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.000175,1.5000000000000002e-06,1.75,15.000000000000002,-0.4904202263442815,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.000175,2.0000000000000003e-06,1.75,20.000000000000004,-0.48722696845905933,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.000175,2.1250000000000004e-06,1.75,21.250000000000004,-0.4864286539877561,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.000175,2.2500000000000005e-06,1.75,22.500000000000004,-0.4856303395164538,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.000175,2.375e-06,1.75,23.75,-0.4848320250451525,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.000175,2.5e-06,1.75,25.000000000000004,-0.48403371057385225,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.000175,2.6250000000000003e-06,1.75,26.250000000000004,-0.4832353961025531,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.000175,2.75e-06,1.75,27.5,-0.48243708163125515,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.000175,2.875e-06,1.75,28.75,-0.48163876715995835,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.000175,3e-06,1.75,30.0,-0.4808404526886628,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.0002,0.0,2.0,0.0,-0.5,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.0002,5.000000000000001e-07,2.0,5.000000000000001,-0.4968067421147217,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.0002,1.0000000000000002e-06,2.0,10.000000000000002,-0.49361348422944346,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.0002,1.5000000000000002e-06,2.0,15.000000000000002,-0.49042022634416543,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.0002,2.0000000000000003e-06,2.0,20.000000000000004,-0.48722696845888763,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.0002,2.1250000000000004e-06,2.0,21.250000000000004,-0.48642865398756824,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.0002,2.2500000000000005e-06,2.0,22.500000000000004,-0.4856303395162489,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.0002,2.375e-06,2.0,23.75,-0.48483202504492956,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.0002,2.5e-06,2.0,25.000000000000004,-0.4840337105736102,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.0002,2.6250000000000003e-06,2.0,26.250000000000004,-0.48323539610229094,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.0002,2.75e-06,2.0,27.5,-0.48243708163097165,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.0002,2.875e-06,2.0,28.75,-0.4816387671596524,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.0002,3e-06,2.0,30.0,-0.4808404526883332,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00022500000000000002,0.0,2.25,0.0,-0.5,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00022500000000000002,5.000000000000001e-07,2.25,5.000000000000001,-0.49680674211446707,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00022500000000000002,1.0000000000000002e-06,2.25,10.000000000000002,-0.49361348422893414,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00022500000000000002,1.5000000000000002e-06,2.25,15.000000000000002,-0.49042022634340116,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00022500000000000002,2.0000000000000003e-06,2.25,20.000000000000004,-0.4872269684578682,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00022500000000000002,2.1250000000000004e-06,2.25,21.250000000000004,-0.486428653986485,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00022500000000000002,2.2500000000000005e-06,2.25,22.500000000000004,-0.48563033951510176,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00022500000000000002,2.375e-06,2.25,23.75,-0.48483202504371853,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00022500000000000002,2.5e-06,2.25,25.000000000000004,-0.4840337105723353,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00022500000000000002,2.6250000000000003e-06,2.25,26.250000000000004,-0.48323539610095206,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00022500000000000002,2.75e-06,2.25,27.5,-0.4824370816295689,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00022500000000000002,2.875e-06,2.25,28.75,-0.48163876715818565,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00022500000000000002,3e-06,2.25,30.0,-0.4808404526868024,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00025,0.0,2.5,0.0,-0.5,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00025,5.000000000000001e-07,2.5,5.000000000000001,-0.4968067421142073,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00025,1.0000000000000002e-06,2.5,10.000000000000002,-0.4936134842284145,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00025,1.5000000000000002e-06,2.5,15.000000000000002,-0.4904202263426218,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00025,2.0000000000000003e-06,2.5,20.000000000000004,-0.487226968456829,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00025,2.1250000000000004e-06,2.5,21.250000000000004,-0.4864286539853808,
