state_id,state_label,mesh_level,stage_id,vgs_v,vds_v,region,element_index,node0_index,node1_index,node2_index,x0_cm,y0_cm,x1_cm,y1_cm,x2_cm,y2_cm,centroid_x_cm,centroid_y_cm,centroid_x_um,centroid_y_nm,electron_current_density_x_en0_a_per_cm2,electron_current_density_x_en1_a_per_cm2,electron_current_density_x_en2_a_per_cm2,electron_current_density_y_en0_a_per_cm2,electron_current_density_y_en1_a_per_cm2,electron_current_density_y_en2_a_per_cm2,electron_current_density_x_a_per_cm2,electron_current_density_y_a_per_cm2,electron_current_density_magnitude_a_per_cm2,mean_element_node_current_density_magnitude_a_per_cm2,maximum_element_node_current_density_magnitude_a_per_cm2,projection_method
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,233,122,123,143,0.000125,4.5e-06,0.000125,4.8e-06,0.00015000000000000001,4.5e-06,0.00013333333333333334,4.6e-06,1.3333333333333335,46.0,-2.88844023765147,-2.990114012133248,-2.990114012133248,-0.10170739924942374,-3.362476764630736e-05,-3.362476764630736e-05,-2.9562227539726553,-0.03392488292823879,2.956417404357403,2.956819453917927,2.9901140123223082,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,234,122,142,143,0.000125,4.5e-06,0.00015000000000000001,4.2000000000000004e-06,0.00015000000000000001,4.5e-06,0.00014166666666666668,4.4e-06,1.4166666666666667,44.0,-2.990114012133248,-2.990114012133248,-3.1412051528904117,-4.5342991624385246e-05,-4.534299162438524e-05,0.15104579776553959,-3.040477725718969,0.05031837059409694,3.0408940690218786,3.0416875408145807,3.1448345974896523,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,235,123,124,144,0.000125,4.8e-06,0.000125,5.1e-06,0.00015000000000000001,4.8e-06,0.00013333333333333334,4.9e-06,1.3333333333333335,49.0,-2.733418913612673,-2.7893286509755866,-2.789328650975586,-0.05593035263489772,-2.0615271983962497e-05,-2.0615271983962497e-05,-2.770692071854615,-0.018657194392955215,2.770754887740999,2.7708827901404356,2.789328651051768,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,236,123,143,144,0.000125,4.8e-06,0.00015000000000000001,4.5e-06,0.00015000000000000001,4.8e-06,0.00014166666666666668,4.7e-06,1.4166666666666667,47.0,-2.789328650975586,-2.7893286509755866,-2.8860593842441102,-3.368190459710352e-05,-3.368190459710352e-05,0.096697051363927,-2.821572228731761,0.032209895851577595,2.8217560701345334,2.822112047807138,2.887678841063523,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,237,124,125,145,0.000125,5.1e-06,0.000125,5.4e-06,0.00015000000000000001,5.1e-06,0.00013333333333333334,5.2e-06,1.3333333333333335,52.0,-2.660100641465673,-2.6778769590465488,-2.6778769590465488,-0.017783256019360944,-6.938438485854857e-06,-6.938438485854857e-06,-2.6719515198529233,-0.005932377632110884,2.6719581055002934,2.6719713336870363,2.6778769590555376,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,238,124,144,145,0.000125,5.1e-06,0.00015000000000000001,4.8e-06,0.00015000000000000001,5.1e-06,0.00014166666666666668,5e-06,1.4166666666666667,50.00000000000001,-2.6778769590465488,-2.6778769590465488,-2.7320973524732612,-2.065111068604209e-05,-2.065111068604209e-05,0.05419974231602658,-2.69595042352212,0.01805281336488483,2.696010866105603,2.6961296096679916,2.7326349107516226,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,239,125,145,146,0.000125,5.4e-06,0.00015000000000000001,5.1e-06,0.00015000000000000001,5.4e-06,0.00014166666666666668,5.3e-06,1.4166666666666667,53.0,-2.6421204270364704,-2.6421204270364704,-2.6596766511122167,-6.950640404570776e-06,-6.950640404570775e-06,0.017549273435342204,-2.6479725017283857,0.005845124051511021,2.6479789529724105,2.64799180067482,2.659734547933234,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,240,126,127,147,0.00015000000000000001,3e-06,0.00015000000000000001,3.075e-06,0.000175,3e-06,0.00015833333333333335,3.0250000000000003e-06,1.5833333333333335,30.250000000000004,-7.351405231652303,-7.65738823239648,-7.657388232396479,-0.30599139965391486,-8.398909737966926e-06,-8.398909737966926e-06,-7.555393898815088,-0.10200273249113027,7.55608241906399,7.55751572030614,7.657388232401086,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,241,127,128,148,0.00015000000000000001,3.075e-06,0.00015000000000000001,3.1500000000000003e-06,0.000175,3.075e-06,0.00015833333333333335,3.1000000000000004e-06,1.5833333333333335,31.000000000000004,-6.796287645711197,-7.060773106223751,-7.060773106223751,-0.2645070792545938,-2.1618742041072626e-05,-2.1618742041072626e-05,-6.972611286052899,-0.08818343891289199,6.973168896942822,6.974326377332119,7.060773106256847,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,242,127,147,148,0.00015000000000000001,3.075e-06,0.000175,3e-06,0.000175,3.075e-06,0.00016666666666666666,3.05e-06,1.6666666666666665,30.5,-7.060773106223751,-7.060773106223751,-7.349620739769454,-8.405583353425134e-06,-8.405583353425134e-06,0.2888392279623507,-7.157055650738985,0.09627413893188126,7.157703143998214,7.158946812072094,7.355294223758774,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,243,128,129,149,0.00015000000000000001,3.1500000000000003e-06,0.00015000000000000001,3.225e-06,0.000175,3.1500000000000003e-06,0.00015833333333333335,3.1750000000000005e-06,1.5833333333333335,31.750000000000004,-6.314175417227939,-6.544209280058243,-6.544209280058242,-0.23006582563317304,-3.1962802869819764e-05,-3.1962802869819764e-05,-6.467531325781475,-0.07670991707963756,6.4679862292171775,6.4689279908654695,6.544209280136298,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,244,128,148,149,0.00015000000000000001,3.1500000000000003e-06,0.000175,3.075e-06,0.000175,3.1500000000000003e-06,0.00016666666666666666,3.125e-06,1.6666666666666665,31.25,-6.544209280058244,-6.544209280058243,-6.794742589460456,-2.1638409993562855e-05,-2.1638409993562855e-05,0.2505116709922213,-6.627720383192314,0.08348946472407807,6.628246221173652,6.62925919024561,6.7993590105487955,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,245,129,130,150,0.00015000000000000001,3.225e-06,0.00015000000000000001,3.3e-06,0.000175,3.225e-06,0.00015833333333333335,3.25e-06,1.5833333333333335,32.5,-5.893059093259567,-6.094239773248833,-6.094239773248833,-0.20122065803564146,-3.997804637667329e-05,-3.997804637667329e-05,-6.027179546585745,-0.06710020470946494,6.027553046158416,6.0283243385840946,6.09423977337996,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,246,129,149,150,0.00015000000000000001,3.225e-06,0.000175,3.1500000000000003e-06,0.000175,3.225e-06,0.00016666666666666666,3.2e-06,1.6666666666666665,32.0,-6.094239773248833,-6.094239773248833,-6.312829546415242,-3.1994567240458386e-05,-3.1994567240458386e-05,0.2185577785991688,-6.16710303097097,0.07283126315489596,6.167533071456047,6.1683637756988725,6.316611780430983,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,247,130,131,151,0.00015000000000000001,3.3e-06,0.00015000000000000001,3.3750000000000003e-06,0.000175,3.3e-06,0.00015833333333333335,3.325e-06,1.5833333333333335,33.25,-5.52332700818133,-5.700147664289535,-5.700147664289535,-0.17686674942329467,-4.6093315091514154e-05,-4.6093315091514154e-05,-5.6412074455868,-0.0589863120178259,5.6415158272532935,5.642151135147302,5.700147664475898,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,248,130,150,151,0.00015000000000000001,3.3e-06,0.000175,3.225e-06,0.000175,3.3e-06,0.00016666666666666666,3.275e-06,1.6666666666666665,32.75,-5.700147664289535,-5.700147664289535,-5.891880353281078,-4.002086416797977e-05,-4.002086416797977e-05,0.19169266812737623,-5.764058560620049,0.06387087546634676,5.764412422701043,5.765097741126632,5.8949978945198405,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,249,131,132,152,0.00015000000000000001,3.3750000000000003e-06,0.00015000000000000001,3.45e-06,0.000175,3.3750000000000003e-06,0.00015833333333333335,3.4e-06,1.5833333333333335,34.0,-5.19721376157714,-5.353313670864402,-5.353313670864402,-0.15615055791541696,-5.064862815352087e-05,-5.064862815352087e-05,-5.301280367768648,-0.052083951723908,5.301536218466914,5.302062116819024,5.353313671104,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,250,131,151,152,0.00015000000000000001,3.3750000000000003e-06,0.000175,3.3e-06,0.000175,3.3750000000000003e-06,0.00016666666666666666,3.35e-06,1.6666666666666665,33.5,-5.353313670864402,-5.353313670864402,-5.522289618527297,-4.6145741399084045e-05,-4.6145741399084045e-05,0.16892980192149562,-5.409638986752033,0.05627917014623249,5.409931728957392,5.410500061031701,5.524872840968523,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,251,132,133,153,0.00015000000000000001,3.45e-06,0.00015000000000000001,3.525e-06,0.000175,3.45e-06,0.00015833333333333335,3.4749999999999998e-06,1.5833333333333335,34.75,-4.908391378036346,-5.046742983310128,-5.046742983310128,-0.13840552095822745,-5.391568444585229e-05,-5.391568444585229e-05,-5.000625781552201,-0.046171117442373046,5.000838927541102,5.001276106207602,5.046742983598126,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,252,132,152,153,0.00015000000000000001,3.45e-06,0.000175,3.3750000000000003e-06,0.000175,3.45e-06,0.00016666666666666666,3.4250000000000002e-06,1.6666666666666665,34.25,-5.046742983310128,-5.046742983310128,-5.196296800579591,-5.0709335704244546e-05,-5.0709335704244546e-05,0.14950310793375954,-5.096594255733282,0.04980056308745035,5.096837559080858,5.09731100209801,5.198447039164249,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,253,133,134,154,0.00015000000000000001,3.525e-06,0.00015000000000000001,3.6000000000000003e-06,0.000175,3.525e-06,0.00015833333333333335,3.5500000000000003e-06,1.5833333333333335,35.5,-4.651662475737923,-4.774712249007693,-4.774712249007693,-0.12310588631856492,-5.6113048795808746e-05,-5.611304879580874e-05,-4.73369565791777,-0.04107270413871885,4.73387384166655,4.734238561047143,4.774712249337417,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,254,133,153,154,0.00015000000000000001,3.525e-06,0.000175,3.45e-06,0.000175,3.525e-06,0.00016666666666666666,3.5000000000000004e-06,1.6666666666666665,35.00000000000001,-4.774712249007693,-4.774712249007693,-4.90757772698903,-5.398316755915634e-05,-5.398316755915634e-05,0.13281149481377866,-4.819000741668138,0.044234509492886785,4.819203755811549,4.819599668189248,4.909374505942023,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,255,134,135,155,0.00015000000000000001,3.6000000000000003e-06,0.00015000000000000001,3.6750000000000004e-06,0.000175,3.6000000000000003e-06,0.00015833333333333335,3.625e-06,1.5833333333333335,36.25,-4.422727366136871,-4.5325030700331,-4.5325030700331,-0.10983312211423325,-5.7418218004893046e-05,-5.7418218004893046e-05,-4.495911168734357,-0.03664931951674768,4.49606054338366,4.496365694520809,4.53250307039679,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,256,134,154,155,0.00015000000000000001,3.6000000000000003e-06,0.000175,3.525e-06,0.000175,3.6000000000000003e-06,0.00016666666666666666,3.575e-06,1.6666666666666665,35.75,-4.5325030700331,-4.5325030700331,-4.650938021782365,-5.618621546117311e-05,-5.618621546117311e-05,0.1183787655338049,-4.571981387282855,0.039422131034294185,4.572151343741384,4.572483482044966,4.652444305372195,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,257,135,136,156,0.00015000000000000001,3.6750000000000004e-06,0.00015000000000000001,3.7500000000000005e-06,0.000175,3.6750000000000004e-06,0.00015833333333333335,3.7000000000000006e-06,1.5833333333333335,37.00000000000001,-4.218005413280084,-4.316198613141316,-4.316198613141316,-0.09825117563589059,-5.797577465806301e-05,-5.797577465806301e-05,-4.283467546520906,-0.032789042395068906,4.283593041291272,4.2838489270582025,4.316198613530686,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,258,135,155,156,0.00015000000000000001,3.6750000000000004e-06,0.000175,3.6000000000000003e-06,0.000175,3.6750000000000004e-06,0.00016666666666666666,3.6500000000000006e-06,1.6666666666666665,36.50000000000001,-4.316198613141316,-4.316198613141316,-4.422080393915232,-5.7495675271735173e-05,-5.7495675271735173e-05,0.10582428509864526,-4.351492540065955,0.03523643124936727,4.35163520212079,4.351914557992763,4.42334644692976,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,259,136,137,157,0.00015000000000000001,3.7500000000000005e-06,0.00015000000000000001,3.825000000000001e-06,0.000175,3.7500000000000005e-06,0.00015833333333333335,3.7750000000000003e-06,1.5833333333333335,37.75,-4.034496681494704,-4.12252682020705,-4.12252682020705,-0.0880880432132217,-5.7904500876284106e-05,-5.79045008762841e-05,-4.093183440636268,-0.029401284071658085,4.093289033797151,4.093503950892047,4.12252682061371,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,260,136,156,157,0.00015000000000000001,3.7500000000000005e-06,0.000175,3.6750000000000004e-06,0.000175,3.7500000000000005e-06,0.00016666666666666666,3.7250000000000003e-06,1.6666666666666665,37.25,-4.12252682020705,-4.12252682020705,-4.217426135975333,-5.8056487370988674e-05,-5.8056487370988674e-05,0.09484125928091193,-4.154159925463144,0.031575048768723316,4.1542799219634565,4.154515345023262,4.21849239383809,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,261,137,138,158,0.00015000000000000001,3.825000000000001e-06,0.00015000000000000001,3.9e-06,0.000175,3.825000000000001e-06,0.00015833333333333335,3.85e-06,1.5833333333333335,38.50000000000001,-3.869673822615341,-3.948738414580272,-3.948738414580272,-0.0791218942896431,-5.7302324712476316e-05,-5.7302324712476316e-05,-3.9223835505919618,-0.02641216631302268,3.92247247542717,3.9226531524031074,3.9487384149960447,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
