state_id,state_label,mesh_level,stage_id,vgs_v,vds_v,region,element_index,node0_index,node1_index,node2_index,x0_cm,y0_cm,x1_cm,y1_cm,x2_cm,y2_cm,centroid_x_cm,centroid_y_cm,centroid_x_um,centroid_y_nm,electron_current_density_x_en0_a_per_cm2,electron_current_density_x_en1_a_per_cm2,electron_current_density_x_en2_a_per_cm2,electron_current_density_y_en0_a_per_cm2,electron_current_density_y_en1_a_per_cm2,electron_current_density_y_en2_a_per_cm2,electron_current_density_x_a_per_cm2,electron_current_density_y_a_per_cm2,electron_current_density_magnitude_a_per_cm2,mean_element_node_current_density_magnitude_a_per_cm2,maximum_element_node_current_density_magnitude_a_per_cm2,projection_method
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,453,238,239,259,0.00027499999999999996,3.525e-06,0.00027499999999999996,3.6000000000000003e-06,0.00030000000000000003,3.525e-06,0.0002833333333333333,3.5500000000000003e-06,2.833333333333333,35.5,-4.542381630236671e-09,-4.520608555931575e-09,-4.520608555931575e-09,2.177307416998047e-11,-1.3511497240285908e-19,-1.3511497240285908e-19,-4.527866247366607e-09,7.257691299916841e-12,4.5278720640191205e-09,4.527883641473723e-09,4.542433812558017e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,454,238,258,259,0.00027499999999999996,3.525e-06,0.00030000000000000003,3.45e-06,0.00030000000000000003,3.525e-06,0.0002916666666666667,3.5000000000000004e-06,2.916666666666667,35.00000000000001,-4.520608555931575e-09,-4.520608555931575e-09,-4.498021018958407e-09,-4.222342887589346e-20,-4.222342887589346e-20,-2.258753701539124e-11,-4.513079376940519e-09,-7.529179033279366e-12,4.513085657408104e-09,4.513098281313869e-09,4.520608555931575e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,455,239,240,260,0.00027499999999999996,3.6000000000000003e-06,0.00027499999999999996,3.6750000000000004e-06,0.00030000000000000003,3.6000000000000003e-06,0.0002833333333333333,3.625e-06,2.833333333333333,36.25,-4.585511659352897e-09,-4.564426233869262e-09,-4.564426233869262e-09,2.1085425747931243e-11,2.6429584128802503e-19,2.6429584128802503e-19,-4.571454709030473e-09,7.028475425507642e-12,4.57146011206307e-09,4.571470868362369e-09,4.58556013734858e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,456,239,259,260,0.00027499999999999996,3.6000000000000003e-06,0.00030000000000000003,3.525e-06,0.00030000000000000003,3.6000000000000003e-06,0.0002916666666666667,3.575e-06,2.916666666666667,35.75,-4.564426233869262e-09,-4.564426233869262e-09,-4.5425126900903265e-09,6.367749543986095e-20,6.367749543986095e-20,-2.1913543715258208e-11,-4.5571217192762834e-09,-7.304514529301072e-12,4.557127573398855e-09,4.5571393380347824e-09,4.564426233869262e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,457,240,241,261,0.00027499999999999996,3.6750000000000004e-06,0.00027499999999999996,3.7500000000000005e-06,0.00030000000000000003,3.6750000000000004e-06,0.0002833333333333333,3.7000000000000006e-06,2.833333333333333,37.00000000000001,-4.6272289480580595e-09,-4.60685445235742e-09,-4.60685445235742e-09,2.037449569926956e-11,-1.369408504083031e-21,-1.3694085040830311e-21,-4.6136459509243e-09,6.791498565510248e-12,4.613650949620372e-09,4.6136609029278854e-09,4.6272738040688165e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,458,240,260,261,0.00027499999999999996,3.6750000000000004e-06,0.00030000000000000003,3.6000000000000003e-06,0.00030000000000000003,3.6750000000000004e-06,0.0002916666666666667,3.6500000000000006e-06,2.916666666666667,36.50000000000001,-4.60685445235742e-09,-4.60685445235742e-09,-4.585638563297341e-09,-6.61880776973465e-21,-6.61880776973465e-21,-2.1215889066697247e-11,-4.599782489337394e-09,-7.071963026644955e-12,4.5997879257500515e-09,4.599798848801621e-09,4.60685445235742e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,459,241,242,262,0.00027499999999999996,3.7500000000000005e-06,0.00027499999999999996,3.825000000000001e-06,0.00030000000000000003,3.7500000000000005e-06,0.0002833333333333333,3.7750000000000003e-06,2.833333333333333,37.75,-4.667487649701799e-09,-4.64784673725112e-09,-4.64784673725112e-09,1.9640912490622156e-11,3.994108136908841e-20,3.994108136908841e-20,-4.654393708068013e-09,6.546970856834773e-12,4.6543983126211394e-09,4.6544074829209495e-09,4.667528974260609e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,460,241,261,262,0.00027499999999999996,3.7500000000000005e-06,0.00030000000000000003,3.6750000000000004e-06,0.00030000000000000003,3.7500000000000005e-06,0.0002916666666666667,3.7250000000000003e-06,2.916666666666667,37.25,-4.64784673725112e-09,-4.64784673725112e-09,-4.627351557085736e-09,-2.7844639583021635e-20,-2.7844639583021635e-20,-2.0495180193227627e-11,-4.641015010529325e-09,-6.8317267496389685e-12,4.641020038789845e-09,4.641030139786523e-09,4.64784673725112e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,461,242,243,263,0.00027499999999999996,3.825000000000001e-06,0.00027499999999999996,3.9e-06,0.00030000000000000003,3.825000000000001e-06,0.0002833333333333333,3.85e-06,2.833333333333333,38.50000000000001,-4.706243239835888e-09,-4.687357895075142e-09,-4.687357895075142e-09,1.8885344564464198e-11,-1.962818855852367e-19,-1.9628188558523668e-19,-4.693653009995391e-09,6.295114723966809e-12,4.693657231488914e-09,4.693665640551065e-09,4.706281131502911e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,462,242,262,263,0.00027499999999999996,3.825000000000001e-06,0.00030000000000000003,3.7500000000000005e-06,0.00030000000000000003,3.825000000000001e-06,0.0002916666666666667,3.800000000000001e-06,2.916666666666667,38.00000000000001,-4.687357895075142e-09,-4.687357895075142e-09,-4.667605828639077e-09,-1.6569842899404677e-19,-1.6569842899404677e-19,-1.9752066601762367e-11,-4.680773872929787e-09,-6.584022311053075e-12,4.680778503502587e-09,4.680787803782947e-09,4.687357895075142e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,463,243,244,264,0.00027499999999999996,3.9e-06,0.00027499999999999996,3.975e-06,0.00030000000000000003,3.9e-06,0.0002833333333333333,3.925e-06,2.833333333333333,39.25,-4.7434525981166555e-09,-4.725344095881685e-09,-4.725344095881686e-09,1.810850248192009e-11,2.469500002363066e-19,2.469500002363066e-19,-4.7313802632933424e-09,6.036167658606697e-12,4.731384113681934e-09,4.731391785022877e-09,4.74348716330526e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,464,243,263,264,0.00027499999999999996,3.9e-06,0.00030000000000000003,3.825000000000001e-06,0.00030000000000000003,3.9e-06,0.0002916666666666667,3.875e-06,2.916666666666667,38.75,-4.725344095881686e-09,-4.725344095881685e-09,-4.706356857584128e-09,1.1503031434297593e-19,1.1503031434297593e-19,-1.8987238182526862e-11,-4.719015016449166e-09,-6.329079317488744e-12,4.719019260685183e-09,4.719027783357052e-09,4.725344095881686e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,465,244,245,265,0.00027499999999999996,3.975e-06,0.00027499999999999996,4.05e-06,0.00030000000000000003,3.975e-06,0.0002833333333333333,4e-06,2.833333333333333,40.0,-4.779074088144702e-09,-4.7617629541485585e-09,-4.7617629541485585e-09,1.7311133622294784e-11,-3.738485216146675e-19,-3.7384852161466756e-19,-4.767533332147273e-09,5.770377624865913e-12,4.767536824230434e-09,4.767543783068615e-09,4.779105440908727e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,466,244,264,265,0.00027499999999999996,3.975e-06,0.00030000000000000003,3.9e-06,0.00030000000000000003,3.975e-06,0.0002916666666666667,3.95e-06,2.916666666666667,39.5,-4.7617629541485585e-09,-4.7617629541485585e-09,-4.743561527903138e-09,-1.004232902994223e-19,-1.0042329029942229e-19,-1.820142634584255e-11,-4.7556958120667515e-09,-6.06714218222971e-12,4.755699682183842e-09,4.7557074520795585e-09,4.7617629541485585e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,467,245,246,266,0.00027499999999999996,4.05e-06,0.00027499999999999996,4.125e-06,0.00030000000000000003,4.05e-06,0.0002833333333333333,4.075e-06,2.833333333333333,40.75,-4.813067634996433e-09,-4.796573607472165e-09,-4.796573607472165e-09,1.649402758223991e-11,5.797162667284831e-20,5.797162667284831e-20,-4.8020716166469216e-09,5.4980092327277215e-12,4.802074764048505e-09,4.802081037255141e-09,4.813095896821093e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,468,245,265,266,0.00027499999999999996,4.05e-06,0.00030000000000000003,3.975e-06,0.00030000000000000003,4.05e-06,0.0002916666666666667,4.0250000000000004e-06,2.916666666666667,40.25000000000001,-4.796573607472165e-09,-4.796573607472165e-09,-4.7791782077443865e-09,1.2164912211270927e-19,1.2164912211270927e-19,-1.739539960612898e-11,-4.790775140896239e-09,-5.798466454276912e-12,4.790778649952698e-09,4.790785693579569e-09,4.796573607472165e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,469,246,247,267,0.00027499999999999996,4.125e-06,0.00027499999999999996,4.2000000000000004e-06,0.00030000000000000003,4.125e-06,0.0002833333333333333,4.15e-06,2.833333333333333,41.5,-4.84539480029817e-09,-4.829736792904142e-09,-4.829736792904142e-09,1.5658007511798592e-11,1.1776913135114068e-19,1.1776913135114068e-19,-4.8349561287021515e-09,5.219335915778952e-12,4.83495894583831e-09,4.834964561883528e-09,4.845420099842302e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,470,246,266,267,0.00027499999999999996,4.125e-06,0.00030000000000000003,4.05e-06,0.00030000000000000003,4.125e-06,0.0002916666666666667,4.1000000000000006e-06,2.916666666666667,41.00000000000001,-4.829736792904142e-09,-4.829736792904142e-09,-4.8131668269765006e-09,1.54058456709341e-19,1.5405845670934097e-19,-1.656996577358244e-11,-4.824213470928261e-09,-5.523321821821842e-12,4.824216632798495e-09,4.824222978284578e-09,4.829736792904142e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,471,247,248,268,0.00027499999999999996,4.2000000000000004e-06,0.00027499999999999996,4.5e-06,0.00030000000000000003,4.2000000000000004e-06,0.0002833333333333333,4.3e-06,2.833333333333333,43.0,-4.9143651773334215e-09,-4.8612149206719775e-09,-4.861214920671977e-09,5.315025670047217e-11,3.90281423663665e-20,3.90281423663665e-20,-4.878931672892458e-09,1.7716752259509487e-11,4.878963840003718e-09,4.8790274759474265e-09,4.914652586498325e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,472,247,267,268,0.00027499999999999996,4.2000000000000004e-06,0.00030000000000000003,4.125e-06,0.00030000000000000003,4.2000000000000004e-06,0.0002916666666666667,4.175000000000001e-06,2.916666666666667,41.75000000000001,-4.861214920671977e-09,-4.8612149206719775e-09,-4.845488952226513e-09,-1.5679727371750705e-19,-1.5679727371750705e-19,-1.5725968602260225e-11,-4.8559729311901555e-09,-5.241989638618258e-12,4.8559757605353514e-09,4.8559814375706845e-09,4.8612149206719775e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,473,248,249,269,0.00027499999999999996,4.5e-06,0.00027499999999999996,4.8e-06,0.00030000000000000003,4.5e-06,0.0002833333333333333,4.6e-06,2.833333333333333,46.0,-5.008357734082038e-09,-4.969587509800692e-09,-4.969587509800692e-09,3.877022427712393e-11,-4.222342887589358e-21,-4.222342887589358e-21,-4.9825109178944746e-09,1.2923408089559747e-11,4.982527677937604e-09,4.98256093787615e-09,5.008507794027066e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,474,248,268,269,0.00027499999999999996,4.5e-06,0.00030000000000000003,4.2000000000000004e-06,0.00030000000000000003,4.5e-06,0.0002916666666666667,4.4e-06,2.916666666666667,44.0,-4.969587509800692e-09,-4.969587509800692e-09,-4.915650227798072e-09,-1.7916427928419708e-20,-1.7916427928419708e-20,-5.393728202053584e-11,-4.951608415799819e-09,-1.7979094018789565e-11,4.951641056381342e-09,4.951707051202274e-09,4.969587509800692e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,475,249,250,270,0.00027499999999999996,4.8e-06,0.00027499999999999996,5.1e-06,0.00030000000000000003,4.8e-06,0.0002833333333333333,4.9e-06,2.833333333333333,49.0,-5.072079199128966e-09,-5.048472557719226e-09,-5.048472557719226e-09,2.3606641380012534e-11,-2.97275762761358e-20,-2.97275762761358e-20,-5.05634143818914e-09,7.868880440185794e-12,5.056347561118401e-09,5.05635974989385e-09,5.072134134243097e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,476,249,269,270,0.00027499999999999996,4.8e-06,0.00030000000000000003,4.5e-06,0.00030000000000000003,4.8e-06,0.0002916666666666667,4.7e-06,2.916666666666667,47.0,-5.048472557719226e-09,-5.048472557719226e-09,-5.0092931299065855e-09,4.416342425667788e-20,4.416342425667788e-20,-3.917942776847769e-11,-5.035412748448346e-09,-1.3059809226716948e-11,5.0354296843321286e-09,5.035463820327666e-09,5.048472557719226e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,477,250,251,271,0.00027499999999999996,5.1e-06,0.00027499999999999996,5.4e-06,0.00030000000000000003,5.1e-06,0.0002833333333333333,5.2e-06,2.833333333333333,52.0,-5.10433863246475e-09,-5.096403370935401e-09,-5.0964033709354005e-09,7.935261530291474e-12,9.414683465570865e-22,9.414683465570865e-22,-5.0990484581118505e-09,2.64508717739147e-12,5.099049144169824e-09,5.09905051415156e-09,5.1043448005838775e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,478,250,270,271,0.00027499999999999996,5.1e-06,0.00030000000000000003,4.8e-06,0.00030000000000000003,5.1e-06,0.0002916666666666667,5e-06,2.916666666666667,50.00000000000001,-5.0964033709354005e-09,-5.096403370935401e-09,-5.072647548693068e-09,-5.2836344782536954e-20,-5.2836344782536954e-20,-2.3755822295167597e-11,-5.08848476352129e-09,-7.918607466946762e-12,5.088490924914039e-09,5.088503305318032e-09,5.096403370935401e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,479,251,271,272,0.00027499999999999996,5.4e-06,0.00030000000000000003,5.1e-06,0.00030000000000000003,5.4e-06,0.0002916666666666667,5.3e-06,2.916666666666667,53.0,-5.1124812208210865e-09,-5.1124812208210865e-09,-5.104529278905458e-09,5.366369575375393e-20,5.366369575375394e-20,-7.951941861965147e-12,-5.109830573515877e-09,-2.6506472515459184e-12,5.109831261007397e-09,5.1098326381313565e-09,5.1124812208210865e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,480,252,253,273,0.00030000000000000003,3e-06,0.00030000000000000003,3.075e-06,0.00032500000000000004,3e-06,0.00030833333333333337,3.0250000000000003e-06,3.0833333333333335,30.250000000000004,-4.205004077128342e-09,-4.1791129739097244e-09,-4.1791129739097244e-09,2.5891103077340842e-11,-1.4127731067123271e-19,-1.4127731067123271e-19,-4.1877433416492636e-09,8.630367598262073e-12,4.187752234644813e-09,4.187769910900761e-09,4.205083784882834e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,481,253,254,274,0.00030000000000000003,3.075e-06,0.00030000000000000003,3.1500000000000003e-06,0.00032500000000000004,3.075e-06,0.00030833333333333337,3.1000000000000004e-06,3.0833333333333335,31.000000000000004,-4.256646482850649e-09,-4.2312661314189646e-09,-4.2312661314189646e-09,2.538035160765286e-11,1.7596899277466948e-19,1.759689927746695e-19,-4.2397262485628596e-09,8.460117319863615e-12,4.2397346893806884e-09,4.2397514701594516e-09,4.256722147640426e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,482,253,273,274,0.00030000000000000003,3.075e-06,0.00032500000000000004,3e-06,0.00032500000000000004,3.075e-06,0.0003166666666666667,3.05e-06,3.166666666666667,30.5,-4.2312661314189646e-09,-4.2312661314189646e-09,-4.205160068626253e-09,-9.996682079806126e-20,-9.996682079806127e-20,-2.610606289267874e-11,-4.22256411048806e-09,-8.702021030870794e-12,4.222573077206817e-09,4.2225911217449516e-09,4.2312661314189646e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,483,254,255,275,0.00030000000000000003,3.1500000000000003e-06,0.00030000000000000003,3.225e-06,0.00032500000000000004,3.1500000000000003e-06,0.00030833333333333337,3.1750000000000005e-06,3.0833333333333335,31.750000000000004,-4.307226877890549e-09,-4.2823837311690834e-09,-4.2823837311690834e-09,2.484314649893668e-11,-2.2252888191349385e-19,-2.2252888191349385e-19,-4.290664780076238e-09,8.281048684626306e-12,4.2906727713441385e-09,4.290688661520633e-09,4.30729852222373e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,484,254,274,275,0.00030000000000000003,3.1500000000000003e-06,0.00032500000000000004,3.075e-06,0.00032500000000000004,3.1500000000000003e-06,0.0003166666666666667,3.125e-06,3.166666666666667,31.25,-4.2823837311690834e-09,-4.2823837311690834e-09,-4.2567993769677905e-09,9.494565628309016e-20,9.494565628309015e-20,-2.5584354106347083e-11,-4.273855613101985e-09,-8.528117972151924e-12,4.273864121663146e-09,4.2738812408567865e-09,4.2823837311690834e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,485,255,256,276,0.00030000000000000003,3.225e-06,0.00030000000000000003,3.3e-06,0.00032500000000000004,3.225e-06,0.00030833333333333337,3.25e-06,3.0833333333333335,32.5,-4.356692583394448e-09,-4.332412775213455e-09,-4.332412775213455e-09,2.4279808211805746e-11,3.08116913418682e-20,3.08116913418682e-20,-4.3405060446071186e-09,8.093269424476376e-12,4.3405135899200815e-09,4.3405285962904706e-09,4.356760238444501e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,486,255,275,276,0.00030000000000000003,3.225e-06,0.00032500000000000004,3.1500000000000003e-06,0.00032500000000000004,3.225e-06,0.0003166666666666667,3.2e-06,3.166666666666667,32.0,-4.332412775213455e-09,-4.332412775213455e-09,-4.307376516107358e-09,1.825878005444052e-21,1.825878005444052e-21,-2.5036259104270052e-11,-4.324067355511423e-09,-8.345419700206098e-12,4.324075408804699e-09,4.324091608827162e-09,4.332412775213455e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,487,256,257,277,0.00030000000000000003,3.3e-06,0.00030000000000000003,3.3750000000000003e-06,0.00032500000000000004,3.3e-06,0.00030833333333333337,3.325e-06,3.0833333333333335,33.25,-4.404991629147771e-09,-4.381300929056682e-09,-4.381300929056682e-09,2.3690700059136336e-11,-3.195286509527073e-20,-3.195286509527073e-20,-4.389197829087045e-09,7.896899998410201e-12,4.389204933002333e-09,4.389219064284829e-09,4.405055334741123e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,488,256,276,277,0.00030000000000000003,3.3e-06,0.00032500000000000004,3.225e-06,0.00032500000000000004,3.3e-06,0.0003166666666666667,3.275e-06,3.166666666666667,32.75,-4.381300929056682e-09,-4.381300929056682e-09,-4.356838809178681e-09,1.2096441786066775e-20,1.2096441786066775e-20,-2.4462119865904237e-11,-4.373146889097349e-09,-8.154039947237118e-12,4.3731544909812276e-09,4.373169779952341e-09,4.381300929056682e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,489,257,258,278,0.00030000000000000003,3.3750000000000003e-06,0.00030000000000000003,3.45e-06,0.00032500000000000004,3.3750000000000003e-06,0.00030833333333333337,3.4e-06,3.0833333333333335,34.0,-4.4520728440032325e-09,-4.42899661227656e-09,-4.42899661227656e-09,2.3076231920444217e-11,1.9377130332775002e-19,1.9377130332775002e-19,-4.436688689518784e-09,7.692077435995608e-12,4.436695357556025e-09,4.436708624386643e-09,4.452132648606809e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,490,257,277,278,0.00030000000000000003,3.3750000000000003e-06,0.00032500000000000004,3.3e-06,0.00032500000000000004,3.3750000000000003e-06,0.0003166666666666667,3.35e-06,3.166666666666667,33.5,-4.42899661227656e-09,-4.42899661227656e-09,-4.405134288220852e-09,-2.453523569815431e-19,-2.453523569815431e-19,-2.3862324301059757e-11,-4.421042504257991e-09,-7.95410826392149e-12,4.421049659559824e-09,4.421064047541607e-09,4.42899661227656e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,491,258,259,279,0.00030000000000000003,3.45e-06,0.00030000000000000003,3.525e-06,0.00032500000000000004,3.45e-06,0.00030833333333333337,3.4749999999999998e-06,3.0833333333333335,34.75,-4.497885945751956e-09,-4.4754490887003385e-09,-4.4754490887003385e-09,2.2436857009394475e-11,-4.222342887589346e-20,-4.222342887589346e-20,-4.4829280410508774e-09,7.478952308315872e-12,4.482934279684221e-09,4.482946694607494e-09,4.497941906421806e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,492,258,278,279,0.00030000000000000003,3.45e-06,0.00032500000000000004,3.3750000000000003e-06,0.00032500000000000004,3.45e-06,0.0003166666666666667,3.4250000000000002e-06,3.166666666666667,34.25,-4.4754490887003385e-09,-4.4754490887003385e-09,-4.452211784611011e-09,8.376215349974588e-20,8.376215349974588e-20,-2.323730400556554e-11,-4.467703320670562e-09,-7.745767946013744e-12,4.467710035180422e-09,4.46772353416767e-09,4.4754490887003385e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,493,259,260,280,0.00030000000000000003,3.525e-06,0.00030000000000000003,3.6000000000000003e-06,0.00032500000000000004,3.525e-06,0.00030833333333333337,3.5500000000000003e-06,3.0833333333333335,35.5,-4.5423816302152355e-09,-4.520608555908401e-09,-4.520608555908401e-09,2.177307437051227e-11,6.367749543986095e-20,6.367749543986095e-20,-4.527866247344013e-09,7.257691499289087e-12,4.527872063996845e-09,4.527883641451448e-09,4.542433812537544e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,494,259,279,280,0.00030000000000000003,3.525e-06,0.00032500000000000004,3.45e-06,0.00032500000000000004,3.525e-06,0.0003166666666666667,3.5000000000000004e-06,3.166666666666667,35.00000000000001,-4.520608555908401e-09,-4.520608555908401e-09,-4.498021018933469e-09,1.4675494468756483e-19,1.4675494468756483e-19,-2.258753682817723e-11,-4.5130793769167575e-09,-7.529178844889112e-12,4.513085657384028e-09,4.513098281289793e-09,4.520608555908401e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,495,260,261,281,0.00030000000000000003,3.6000000000000003e-06,0.00030000000000000003,3.6750000000000004e-06,0.00032500000000000004,3.6000000000000003e-06,0.00030833333333333337,3.625e-06,3.0833333333333335,36.25,-4.585511659336165e-09,-4.564426233850601e-09,-4.564426233850601e-09,2.1085425478945214e-11,-6.61880776973465e-21,-6.61880776973465e-21,-4.571454709012456e-09,7.028475155235866e-12,4.571460112044637e-09,4.571470868343938e-09,4.585560137330612e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,496,260,280,281,0.00030000000000000003,3.6000000000000003e-06,0.00032500000000000004,3.525e-06,0.00032500000000000004,3.6000000000000003e-06,0.0003166666666666667,3.575e-06,3.166666666666667,35.75,-4.564426233850601e-09,-4.564426233850601e-09,-4.542512690069967e-09,-9.266330877628509e-20,-9.26633087762851e-20,-2.191354387329708e-11,-4.5571217192570564e-09,-7.3045146862079e-12,4.5571275733798795e-09,4.557139338015809e-09,4.564426233850601e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,channel,497,261,262,282,0.00030000000000000003,3.6750000000000004e-06,0.00030000000000000003,3.7500000000000005e-06,0.00032500000000000004,3.6750000000000004e-06,0.00030833333333333337,3.7000000000000006e-06,3.0833333333333335,37.00000000000001,-4.627228948043641e-09,-4.606854452341264e-09,-4.606854452341265e-09,2.0374495674531184e-11,-2.7844639583021635e-20,-2.7844639583021635e-20,-4.613645950908723e-09,6.7914985396139686e-12,4.613650949604756e-09,4.613660902912272e-09,4.627273804054289e-09,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
